PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-2.70,2.60,-3.70,10.40,-12.10,15.00,18.00,13.50,19.70,515.20,0.00,2.00,0,51,92,31,31,31
1970-02-01,1970,2,-0.50,4.90,-1.50,10.10,53.70,17.60,20.40,16.90,22.70,538.90,0.00,0.00,0,18,18,28,28,28
1970-03-01,1970,3,3.80,10.40,1.80,13.50,193.10,20.40,25.00,18.20,26.00,705.70,0.00,12.00,0,104,152,31,31,31
1970-04-01,1970,4,4.60,13.80,1.70,18.00,308.40,21.10,28.50,17.50,29.10,748.90,0.00,44.00,0,124,379,30,30,30
1970-05-01,1970,5,11.60,16.90,9.40,18.50,446.50,18.00,29.50,15.60,30.00,770.30,0.00,72.00,0,199,631,31,31,31
1970-06-01,1970,6,15.20,18.70,11.60,19.30,502.80,21.30,28.30,17.70,28.70,774.30,0.00,64.00,0,503,1196,30,30,30
1970-07-01,1970,7,17.20,18.90,16.90,19.60,558.60,22.30,27.40,20.80,28.10,760.30,0.00,286.00,0,673,2817,31,31,31
1970-08-01,1970,8,15.10,17.70,14.30,17.90,513.70,24.50,27.80,23.50,28.50,816.90,0.00,92.00,0,324,1004,31,31,31
1970-09-01,1970,9,12.30,16.70,9.30,17.90,446.90,22.50,27.70,13.30,28.60,760.20,0.00,24.00,0,299,456,30,30,30
1970-10-01,1970,10,6.70,14.20,5.10,16.70,321.00,14.90,25.30,14.20,26.50,654.50,0.00,55.00,0,92,431,31,31,31
1970-11-01,1970,11,1.80,10.10,0.90,13.90,214.10,13.40,19.60,12.70,20.20,517.10,0.00,47.00,0,217,622,30,30,30
1970-12-01,1970,12,-0.90,7.40,-1.60,7.70,89.20,11.60,19.50,9.80,20.70,515.60,0.00,40.00,0,237,647,31,31,31
1971-01-01,1971,1,-2.60,7.20,-3.60,7.50,29.10,11.30,19.10,9.60,20.30,471.80,0.00,3.00,0,17,35,31,31,31
1971-02-01,1971,2,-0.30,4.10,-2.50,5.10,54.90,11.50,20.90,8.90,22.90,485.70,0.00,0.00,0,32,44,28,28,28
1971-03-01,1971,3,2.40,8.80,-1.10,9.80,166.80,20.50,25.00,16.30,25.70,704.10,0.00,3.00,0,87,121,31,31,31
1971-04-01,1971,4,6.10,12.20,4.60,17.40,287.50,22.10,28.00,20.60,29.20,751.60,0.00,11.00,0,75,160,30,30,30
1971-05-01,1971,5,10.70,17.20,9.30,17.80,436.70,21.50,28.60,16.40,29.30,780.20,0.00,62.00,0,181,481,31,31,31
1971-06-01,1971,6,16.20,19.10,15.80,19.70,529.80,22.40,27.90,21.50,29.20,762.70,0.00,117.00,0,364,1516,30,30,30
1971-07-01,1971,7,16.20,18.50,15.40,18.70,528.40,21.40,27.30,18.40,28.50,764.40,0.00,108.00,0,238,1312,31,31,31
1971-08-01,1971,8,15.20,17.40,14.60,17.70,508.70,21.50,26.00,18.50,27.10,739.50,0.00,239.00,0,411,2418,31,31,31
1971-09-01,1971,9,14.00,16.70,11.90,18.50,454.30,19.30,27.30,16.20,27.50,722.20,0.00,69.00,0,135,517,30,30,30
1971-10-01,1971,10,6.30,14.70,6.20,16.60,321.60,16.10,23.70,11.70,26.20,626.90,0.00,26.00,0,245,705,31,31,31
1971-11-01,1971,11,-2.30,8.30,-2.90,12.60,99.10,14.50,23.60,11.90,24.60,545.40,0.00,12.00,0,43,115,30,30,30
1971-12-01,1971,12,-1.50,5.90,-3.20,8.40,58.50,11.10,17.70,10.60,18.60,456.70,0.00,2.00,0,11,38,31,31,31
1972-01-01,1972,1,-1.90,5.40,-2.90,7.40,37.60,12.60,19.30,9.30,21.30,503.40,0.00,1.00,0,7,14,31,31,31
1972-02-01,1972,2,0.20,4.60,-0.70,9.30,79.10,14.10,20.70,5.60,21.00,505.60,0.00,2.00,0,42,60,29,29,29
1972-03-01,1972,3,2.50,7.50,1.90,10.30,155.40,19.50,25.10,5.50,26.50,673.30,0.00,0.00,0,0,0,31,31,31
1972-04-01,1972,4,7.00,11.70,6.30,13.60,280.30,21.10,27.20,15.10,28.50,701.50,0.00,24.00,0,188,424,30,30,30
1972-05-01,1972,5,10.60,17.70,9.90,18.90,437.90,25.10,29.80,20.60,30.50,860.30,0.00,52.00,0,282,563,31,31,31
1972-06-01,1972,6,16.10,18.50,15.70,18.90,520.20,23.70,28.10,21.30,28.80,788.40,0.00,97.00,0,477,1112,30,30,30
