DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,8.04,12.97,2.10,20.10,28.29,1,1
2,7.32,13.11,2.30,17.60,32.95,1,2
3,8.16,12.31,1.90,19.20,44.24,1,3
4,7.41,12.76,2.60,19.90,32.77,1,4
5,7.04,11.99,0.50,18.90,36.93,1,5
6,6.67,11.94,2.70,18.40,41.15,1,6
7,6.77,12.45,1.30,19.10,77.20,1,7
8,8.02,12.87,1.20,19.40,98.40,1,8
9,7.61,12.20,1.70,17.20,65.65,1,9
10,6.92,12.30,2.10,18.70,22.18,1,10
11,6.96,11.58,0.80,17.50,55.63,1,11
12,6.43,11.84,0.10,17.50,50.94,1,12
13,6.38,11.54,0.50,18.40,82.11,1,13
14,6.49,11.25,0.70,19.00,36.91,1,14
15,6.84,11.74,0.60,18.60,111.52,1,15
16,6.80,12.06,2.70,18.30,46.50,1,16
17,6.42,11.55,1.20,18.70,44.04,1,17
18,6.30,11.77,-0.10,18.70,67.20,1,18
19,6.81,11.54,2.70,19.90,35.70,1,19
20,6.93,11.58,-0.10,20.10,40.30,1,20
21,6.76,11.88,0.30,19.60,77.67,1,21
22,6.44,11.94,-1.10,19.20,60.11,1,22
23,6.01,11.81,-0.70,19.30,55.42,1,23
24,6.33,11.31,-1.20,17.60,47.26,1,24
25,6.23,11.36,-0.30,19.20,23.09,1,25
26,6.32,10.97,2.50,17.40,40.52,1,26
27,6.59,11.27,-0.40,17.60,55.50,1,27
28,6.07,11.22,-0.20,19.20,35.05,1,28
29,6.12,10.99,-0.10,17.50,43.24,1,29
30,6.57,11.75,1.10,18.60,88.44,1,30
31,5.96,11.41,2.00,17.10,45.52,1,31
32,6.24,11.47,2.50,19.40,74.09,2,1
33,5.82,11.15,0.80,18.10,56.20,2,2
34,5.53,10.83,0.40,17.70,47.09,2,3
35,5.88,11.41,-0.10,18.20,48.45,2,4
36,6.27,11.03,0.20,18.00,85.48,2,5
37,6.31,11.30,-0.10,18.60,54.89,2,6
38,5.44,11.92,-0.90,19.80,47.16,2,7
39,6.03,11.49,1.70,16.70,58.45,2,8
40,6.64,11.41,2.70,18.90,65.13,2,9
41,6.59,11.70,-0.80,19.50,89.76,2,10
42,6.35,11.47,-0.70,18.60,60.20,2,11
43,6.51,11.49,2.10,19.00,29.23,2,12
44,7.19,11.97,1.90,19.70,67.18,2,13
45,7.09,13.10,1.80,20.30,73.11,2,14
46,6.52,13.02,1.30,19.90,91.89,2,15
47,6.31,12.13,0.90,20.00,49.56,2,16
48,6.46,12.07,1.40,19.60,127.09,2,17
49,6.20,11.82,1.10,19.40,66.36,2,18
50,6.55,12.83,-0.70,20.10,70.98,2,19
51,6.88,12.64,1.40,20.50,84.94,2,20
52,6.73,11.94,3.10,20.70,89.23,2,21
53,6.51,12.42,0.40,20.30,43.25,2,22
54,7.07,12.95,-1.40,18.80,77.98,2,23
55,6.78,11.92,0.90,19.00,53.81,2,24
56,6.60,12.63,1.40,19.40,75.40,2,25
57,6.89,12.65,0.00,20.40,112.15,2,26
58,6.50,12.53,-0.80,18.50,70.98,2,27
59,7.09,13.09,-0.50,18.90,83.19,2,28
60,7.06,12.67,3.50,19.10,96.00,2,29
61,7.71,13.73,1.50,19.40,109.28,3,1
62,6.59,12.71,0.80,20.10,80.62,3,2
63,7.23,13.17,1.90,19.40,36.76,3,3
64,7.82,12.93,1.60,20.40,61.09,3,4
65,7.56,13.60,0.90,21.30,140.40,3,5
66,7.46,13.78,0.40,20.70,96.15,3,6
67,6.92,12.93,1.50,19.30,125.52,3,7
68,8.09,12.90,2.90,19.70,89.16,3,8
69,8.14,13.89,2.50,19.80,73.00,3,9
70,8.59,14.47,3.30,20.90,116.65,3,10
71,7.66,13.81,-0.20,19.80,87.22,3,11
72,8.12,13.61,0.00,19.70,98.62,3,12
73,7.84,13.91,1.40,20.40,91.07,3,13
74,8.19,13.93,2.50,20.60,115.72,3,14
75,8.02,14.52,2.20,20.90,78.18,3,15
76,8.83,14.81,3.40,20.50,94.38,3,16
77,8.92,15.06,4.90,20.90,84.05,3,17
78,8.45,15.03,4.20,21.50,102.04,3,18
79,8.14,15.08,1.00,20.70,90.02,3,19
80,8.94,14.97,3.20,20.20,66.00,3,20
81,9.37,14.91,2.10,21.60,119.59,3,21
82,9.04,15.27,2.60,21.00,107.73,3,22
83,8.64,15.16,2.20,22.60,170.52,3,23
84,9.22,15.14,1.70,22.00,77.38,3,24
85,9.34,14.75,4.40,20.40,91.79,3,25
86,9.26,14.85,3.00,19.80,94.93,3,26
87,9.28,15.58,2.60,20.80,119.78,3,27
88,9.84,15.89,2.60,21.40,51.02,3,28
89,10.21,16.26,1.30,22.00,100.02,3,29
90,11.08,16.94,6.20,21.90,112.13,3,30
91,10.37,16.91,0.40,22.10,166.00,3,31
92,10.47,16.34,5.10,21.20,84.36,4,1
93,10.13,16.32,3.60,21.60,91.80,4,2
94,10.63,16.59,4.20,22.50,85.87,4,3
95,10.38,16.95,4.60,21.80,97.36,4,4
96,10.88,17.30,5.70,22.40,106.02,4,5
97,10.80,18.09,4.30,23.50,59.26,4,6
98,12.11,18.25,7.50,22.30,101.91,4,7
99,11.49,17.57,2.80,23.20,128.63,4,8
100,11.68,17.65,5.90,21.40,69.89,4,9
101,11.08,17.75,5.70,22.70,92.18,4,10
102,11.63,17.84,6.40,22.60,92.02,4,11
103,11.96,17.78,5.70,23.10,83.84,4,12
104,11.33,17.81,3.10,24.80,102.70,4,13
105,12.13,18.61,5.60,24.90,68.09,4,14
106,12.66,18.54,7.70,23.80,138.48,4,15
107,13.04,18.46,8.80,22.80,96.76,4,16
108,12.49,18.93,7.90,23.20,75.96,4,17
109,12.74,18.53,5.80,23.00,148.80,4,18
110,13.00,18.93,6.70,23.60,70.78,4,19
111,13.27,19.54,7.30,23.50,94.37,4,20
112,13.41,19.36,8.30,23.20,101.88,4,21
113,13.73,18.95,8.00,24.00,98.39,4,22
114,13.31,19.43,7.40,24.50,90.30,4,23
115,14.08,19.36,7.50,23.70,79.82,4,24
116,13.26,19.78,7.30,23.50,103.50,4,25
117,13.61,20.22,9.60,24.60,85.07,4,26
118,13.70,20.09,8.60,23.40,71.34,4,27
119,14.12,20.00,9.30,24.00,58.07,4,28
120,13.86,20.28,8.30,24.70,84.36,4,29
121,14.26,20.69,8.80,24.20,105.59,4,30
122,14.44,20.81,9.30,24.80,68.39,5,1
123,14.54,20.70,9.00,25.30,78.64,5,2
124,13.91,20.61,10.10,25.80,86.98,5,3
125,14.83,21.00,9.60,24.20,71.36,5,4
126,15.31,20.84,10.30,24.70,77.84,5,5
127,14.52,20.77,8.60,25.00,79.74,5,6
128,14.74,21.07,10.30,25.80,143.02,5,7
129,15.13,21.60,10.30,26.80,84.49,5,8
130,15.50,21.78,11.50,25.90,123.11,5,9
131,15.49,21.35,9.00,24.40,70.18,5,10
132,15.39,21.82,11.20,24.60,109.98,5,11
133,15.52,21.87,11.30,26.30,84.79,5,12
134,15.89,21.86,9.90,26.30,114.49,5,13
135,15.58,21.70,10.90,25.60,155.95,5,14
136,15.80,21.55,11.50,25.60,114.02,5,15
137,15.79,21.52,10.70,25.30,90.76,5,16
138,15.90,21.62,10.60,27.10,92.76,5,17
139,15.63,21.71,11.30,25.90,26.59,5,18
140,16.32,22.23,12.30,24.60,66.74,5,19
141,16.61,21.75,10.80,25.60,120.27,5,20
142,16.08,21.92,12.50,25.50,137.51,5,21
143,15.92,22.20,12.50,25.30,68.68,5,22
144,16.09,22.07,10.80,25.60,101.31,5,23
145,16.14,22.54,12.10,26.00,91.05,5,24
146,16.78,22.62,11.40,27.60,36.41,5,25
147,16.86,22.65,13.00,26.50,54.90,5,26
148,16.53,23.16,12.70,26.80,87.95,5,27
149,16.60,22.88,11.90,27.10,66.56,5,28
150,16.75,23.06,12.30,26.90,132.04,5,29
151,17.29,22.93,13.40,28.10,122.84,5,30
152,17.34,22.61,13.30,27.00,128.89,5,31
153,17.43,23.07,13.20,27.00,72.79,6,1
154,17.05,23.36,12.10,26.20,46.27,6,2
155,17.67,23.46,14.00,26.20,91.07,6,3
156,17.95,22.99,14.20,26.40,77.79,6,4
157,17.36,23.24,13.80,27.20,109.48,6,5
158,17.96,23.53,13.60,28.10,182.45,6,6
159,17.74,23.72,14.20,27.00,64.74,6,7
160,18.27,23.93,14.70,27.50,53.12,6,8
161,18.54,24.13,15.40,27.50,171.73,6,9
162,19.00,23.82,15.30,26.80,132.38,6,10
163,19.04,23.57,15.80,28.20,149.00,6,11
164,19.08,23.99,15.80,28.70,155.27,6,12
165,18.79,23.50,14.70,27.30,218.11,6,13
166,19.30,23.67,15.20,26.60,124.70,6,14
167,19.01,23.96,15.50,27.90,133.02,6,15
168,19.42,24.09,15.00,27.80,137.20,6,16
169,19.66,24.45,15.50,28.30,102.72,6,17
170,19.62,24.41,15.20,29.00,191.68,6,18
171,19.54,24.75,16.40,28.90,136.96,6,19
172,20.18,24.67,17.30,29.00,134.24,6,20
173,20.33,24.24,17.30,28.50,147.04,6,21
174,19.98,24.33,16.30,28.40,190.33,6,22
175,19.51,24.60,16.10,28.10,211.26,6,23
176,20.45,24.89,16.80,28.80,108.20,6,24
177,20.64,25.28,16.80,28.90,101.36,6,25
178,20.76,25.80,17.10,29.00,117.71,6,26
179,21.36,25.56,16.70,29.70,66.84,6,27
180,21.07,25.56,17.30,29.10,159.04,6,28
181,20.82,25.81,16.90,30.00,144.83,6,29
182,20.70,25.97,17.00,31.10,74.02,6,30
183,20.95,25.54,16.70,30.40,132.02,7,1
184,21.47,25.82,17.40,29.00,105.24,7,2
185,21.34,26.13,16.00,29.70,83.29,7,3
186,22.20,26.43,17.20,30.50,111.49,7,4
187,22.11,26.73,16.90,30.40,151.84,7,5
188,22.31,26.55,16.40,30.90,116.00,7,6
189,22.13,26.73,18.90,29.70,103.04,7,7
190,22.32,26.55,18.50,30.20,69.54,7,8
191,22.67,27.11,17.40,30.90,117.58,7,9
192,22.61,27.35,19.20,30.10,54.84,7,10
193,23.07,27.99,19.10,30.80,78.19,7,11
194,23.46,27.83,18.50,30.40,37.89,7,12
195,23.02,27.73,18.00,30.60,66.00,7,13
196,23.11,28.05,18.20,30.90,32.91,7,14
197,23.15,28.11,17.10,31.50,86.23,7,15
198,23.56,27.95,19.30,31.70,61.24,7,16
199,23.23,28.07,18.70,31.00,100.55,7,17
200,23.53,28.05,20.60,31.00,118.69,7,18
201,23.28,27.90,20.40,31.00,86.71,7,19
202,22.96,27.84,20.30,31.70,96.40,7,20
203,22.85,27.79,19.40,31.50,62.26,7,21
204,22.96,28.11,18.80,31.40,110.84,7,22
205,23.18,28.40,17.50,32.00,41.53,7,23
206,23.40,28.50,20.10,31.30,31.02,7,24
207,23.65,28.54,18.90,32.40,44.81,7,25
208,23.32,28.69,18.70,31.40,56.02,7,26
209,23.61,28.40,19.90,31.30,55.02,7,27
210,23.00,28.66,18.90,31.50,41.93,7,28
211,23.58,28.88,19.50,33.10,52.30,7,29
212,23.71,28.91,20.70,32.30,64.87,7,30
213,24.48,28.87,20.20,31.60,42.47,7,31
214,23.72,29.16,19.30,32.30,58.56,8,1
215,24.05,28.89,20.30,31.90,75.07,8,2
216,23.85,28.76,20.20,32.20,46.33,8,3
217,23.60,29.00,20.00,31.90,118.53,8,4
218,24.37,28.99,20.30,32.10,16.52,8,5
219,24.12,29.08,19.50,32.10,57.47,8,6
220,24.00,29.12,19.60,31.90,64.02,8,7
221,23.96,29.05,20.90,31.80,165.67,8,8
222,24.07,28.89,20.70,31.50,139.11,8,9
223,24.22,29.04,20.80,31.80,81.14,8,10
224,23.95,28.92,20.70,32.20,62.76,8,11
225,23.90,29.32,19.90,32.00,58.16,8,12
