DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,4.49,23.89,0.00,26.80,0.91,1,1
2,4.45,22.59,0.00,24.70,15.48,1,2
3,3.63,21.96,0.00,26.70,0.57,1,3
4,4.22,22.71,0.00,24.20,0.00,1,4
5,4.25,22.70,-1.60,28.00,0.00,1,5
6,3.88,23.29,-1.60,26.60,0.00,1,6
7,4.01,22.95,-0.40,24.00,30.61,1,7
8,4.47,22.14,0.00,24.20,0.64,1,8
9,3.56,22.68,-0.20,25.80,0.09,1,9
10,4.36,22.82,0.00,26.20,4.00,1,10
11,4.24,22.76,0.00,26.00,0.00,1,11
12,3.59,23.49,0.00,26.00,0.24,1,12
13,4.57,22.90,-1.50,25.00,2.09,1,13
14,3.42,22.93,-1.50,25.70,0.86,1,14
15,3.86,21.16,-0.60,25.30,0.09,1,15
16,3.71,22.51,0.00,26.60,5.97,1,16
17,3.45,22.46,0.00,24.80,4.10,1,17
18,4.97,22.62,0.00,26.80,2.17,1,18
19,3.92,22.87,-0.40,28.20,0.14,1,19
20,4.36,23.24,0.00,26.00,1.26,1,20
21,3.76,23.04,0.80,26.00,0.62,1,21
22,4.72,22.92,0.00,26.20,0.86,1,22
23,4.10,23.55,0.00,26.20,0.15,1,23
24,4.74,23.47,0.00,27.80,32.16,1,24
25,4.00,22.90,0.00,27.50,0.00,1,25
26,5.05,23.55,0.00,26.50,3.09,1,26
27,4.91,24.50,0.00,27.40,2.39,1,27
28,4.84,24.93,0.00,29.90,2.00,1,28
29,4.96,23.32,0.00,27.20,1.39,1,29
30,6.01,22.98,0.00,26.40,6.17,1,30
31,3.72,23.39,0.00,27.00,7.15,1,31
32,5.40,23.31,0.00,29.60,5.64,2,1
33,3.76,23.28,0.00,26.00,4.64,2,2
34,5.23,23.03,0.00,25.60,12.71,2,3
35,6.29,23.58,4.20,28.40,2.90,2,4
36,4.35,23.44,-0.60,26.40,17.45,2,5
37,4.92,23.54,0.00,28.20,0.00,2,6
38,3.29,23.49,-0.20,29.20,39.47,2,7
39,4.20,22.13,0.00,27.00,0.92,2,8
40,3.24,24.62,0.00,29.40,0.58,2,9
41,4.81,24.15,0.00,29.30,1.71,2,10
42,4.66,24.44,0.00,29.90,3.11,2,11
43,5.89,24.54,0.00,28.80,6.00,2,12
44,5.02,24.24,0.00,27.60,0.36,2,13
45,5.38,24.41,0.00,27.20,0.44,2,14
46,5.57,25.67,0.00,27.80,0.24,2,15
47,5.82,25.51,0.00,28.00,1.45,2,16
48,4.53,25.45,0.00,27.80,0.53,2,17
49,4.92,25.91,0.00,30.20,6.00,2,18
50,6.16,26.16,3.70,31.60,0.00,2,19
51,5.53,25.42,0.00,30.00,0.00,2,20
52,6.41,25.14,0.00,29.20,2.86,2,21
53,6.70,25.98,4.00,29.80,1.55,2,22
54,6.93,25.36,4.40,30.00,2.91,2,23
55,6.08,25.65,0.00,30.60,0.36,2,24
56,4.35,25.63,0.00,29.40,0.38,2,25
57,5.63,26.12,0.00,31.40,5.88,2,26
58,6.39,26.81,0.00,30.60,0.53,2,27
59,6.99,26.45,4.60,31.20,0.00,2,28
60,6.75,26.35,5.50,31.40,0.00,2,29
61,6.53,26.54,4.60,31.20,0.72,3,1
62,6.42,26.28,0.00,32.00,3.24,3,2
63,6.30,25.92,0.00,28.50,4.20,3,3
64,6.86,26.62,0.00,30.40,2.06,3,4
65,7.71,26.34,5.00,29.40,2.71,3,5
66,6.98,26.71,2.00,30.00,0.72,3,6
67,7.94,26.40,5.60,35.80,0.00,3,7
68,6.62,26.89,0.00,30.70,0.34,3,8
69,5.73,24.75,0.00,29.40,1.00,3,9
70,5.40,26.55,0.00,31.40,20.70,3,10
71,6.54,27.04,0.90,29.60,6.21,3,11
72,6.93,26.57,-0.40,29.90,1.56,3,12
73,8.06,26.34,0.00,29.60,6.70,3,13
74,6.18,26.03,0.00,29.00,1.41,3,14
75,8.11,25.41,3.50,30.00,3.69,3,15
76,6.44,26.42,0.00,29.00,8.59,3,16
77,8.22,26.37,5.00,31.50,0.91,3,17
78,7.48,27.38,4.30,30.20,2.29,3,18
79,7.54,26.51,5.80,30.60,0.09,3,19
80,7.20,27.48,0.00,30.80,10.09,3,20
81,6.42,27.19,0.00,29.50,1.21,3,21
82,6.96,27.37,0.10,29.20,4.03,3,22
83,6.24,26.42,0.10,28.50,2.45,3,23
84,6.43,26.81,0.00,30.40,0.42,3,24
85,8.84,28.05,2.40,30.00,5.09,3,25
86,9.13,27.77,6.20,33.20,18.88,3,26
87,8.19,27.63,5.40,33.80,2.64,3,27
88,8.07,28.05,0.00,30.00,3.63,3,28
89,8.40,27.47,5.40,30.00,2.22,3,29
