DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-6.38,3.82,-12.30,12.40,11.37,1,1
2,-5.52,4.35,-12.60,12.30,6.94,1,2
3,-6.20,5.29,-16.50,14.10,5.88,1,3
4,-6.82,3.44,-16.50,11.30,18.93,1,4
5,-7.45,2.78,-16.00,10.60,10.80,1,5
6,-6.93,3.77,-16.00,10.30,19.81,1,6
7,-6.05,3.47,-14.00,10.40,65.52,1,7
8,-6.03,4.40,-13.00,14.00,50.18,1,8
9,-5.71,3.80,-13.00,15.00,6.95,1,9
10,-6.94,3.32,-14.00,13.00,18.05,1,10
11,-7.19,3.23,-12.80,13.30,23.60,1,11
12,-8.09,3.68,-14.40,13.90,23.26,1,12
13,-5.56,2.54,-13.90,13.70,20.48,1,13
14,-7.89,2.73,-14.80,16.60,5.78,1,14
15,-6.98,3.93,-13.30,14.20,31.00,1,15
16,-7.42,3.30,-16.10,14.20,19.20,1,16
17,-6.88,3.19,-17.00,8.30,27.93,1,17
18,-6.75,3.25,-16.00,9.00,18.57,1,18
19,-6.00,3.14,-13.10,11.40,17.86,1,19
20,-8.09,3.79,-18.80,10.20,19.05,1,20
21,-6.65,3.43,-12.00,9.30,36.56,1,21
22,-7.28,2.71,-15.30,10.00,24.42,1,22
23,-7.19,3.12,-15.00,10.70,50.56,1,23
24,-7.61,2.95,-19.00,13.70,10.35,1,24
25,-8.83,3.50,-17.70,10.30,5.33,1,25
26,-7.45,3.65,-16.20,12.00,8.13,1,26
27,-8.34,3.83,-17.00,12.00,11.80,1,27
28,-7.06,3.55,-16.00,13.00,7.53,1,28
29,-8.06,3.75,-22.70,13.00,9.42,1,29
30,-8.18,3.54,-14.90,12.00,13.09,1,30
31,-7.01,4.37,-16.00,13.80,26.62,1,31
32,-7.74,3.90,-15.00,13.90,31.06,2,1
33,-8.63,3.50,-14.20,11.70,8.72,2,2
34,-7.03,3.78,-15.20,12.70,25.88,2,3
35,-6.18,4.48,-13.50,12.00,15.50,2,4
36,-6.19,5.17,-13.00,15.90,6.81,2,5
37,-6.19,5.81,-14.90,21.10,7.57,2,6
38,-7.13,5.20,-15.00,12.80,4.32,2,7
39,-6.92,4.09,-14.70,11.80,15.83,2,8
40,-6.35,4.71,-13.00,16.50,27.75,2,9
41,-5.67,5.03,-17.00,14.10,31.48,2,10
42,-6.00,5.55,-9.90,14.70,33.73,2,11
43,-5.04,5.85,-12.00,17.40,26.50,2,12
44,-5.12,6.66,-13.00,18.70,25.00,2,13
45,-4.18,6.68,-11.20,15.00,23.40,2,14
46,-4.04,6.23,-13.00,13.00,24.39,2,15
47,-5.81,6.34,-15.00,16.00,57.71,2,16
48,-4.77,6.30,-15.00,14.50,30.26,2,17
49,-4.39,6.25,-14.00,15.40,11.18,2,18
50,-4.25,7.34,-11.00,17.40,19.67,2,19
51,-4.93,7.90,-17.00,20.80,41.08,2,20
52,-3.77,7.20,-10.60,20.00,32.56,2,21
53,-3.86,7.86,-8.80,16.00,60.75,2,22
54,-2.24,7.75,-15.20,18.10,35.14,2,23
55,-3.32,8.30,-15.20,20.00,16.56,2,24
56,-4.28,7.80,-11.80,19.00,70.05,2,25
57,-3.92,7.67,-16.00,15.20,18.61,2,26
58,-3.39,8.10,-14.00,19.50,39.08,2,27
59,-2.58,8.79,-9.00,18.80,37.79,2,28
60,-5.12,9.13,-9.00,18.80,12.75,2,29
61,-3.05,8.32,-12.80,16.30,39.48,3,1
62,-3.52,8.48,-7.90,15.70,54.41,3,2
