MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.32800000000000007,8.968000000000002,-5.1000000000000005,12.8,114.8541666666667
2,-0.2799999999999999,9.128,-5.5,13.200000000000001,83.25833333333334
3,0.11599999999999998,10.796000000000003,-5.9,18.900000000000002,72.05600000000001
4,1.5583333333333338,12.737499999999999,-3.2,21.0,56.43478260869564
5,3.3000000000000003,15.458333333333334,-1.0,21.900000000000002,52.38333333333333
6,6.3,17.49166666666667,2.4000000000000004,23.5,51.28695652173913
7,8.279166666666665,18.887500000000003,4.9,24.1,60.12173913043479
8,8.129166666666668,18.4125,3.9000000000000004,24.8,77.31249999999999
9,6.858333333333333,16.908333333333335,2.0,24.1,93.27083333333337
10,4.362500000000002,13.766666666666667,-1.1,16.900000000000002,124.15416666666668
11,1.6000000000000003,11.220833333333337,-4.1000000000000005,14.9,117.24782608695651
12,-0.062499999999999965,9.850000000000001,-5.7,13.600000000000001,110.69090909090913
