DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,2.58,6.31,-1.10,11.30,36.00,1,1
2,2.39,6.46,-0.70,11.20,34.33,1,2
3,2.14,6.46,-1.40,10.50,40.21,1,3
4,2.69,6.68,-1.40,9.90,35.04,1,4
5,2.37,6.65,-1.60,9.50,28.12,1,5
6,2.50,6.74,-2.40,11.50,28.46,1,6
7,2.46,6.36,-2.90,9.40,23.21,1,7
8,2.59,6.69,-2.70,9.30,48.33,1,8
9,2.44,6.47,-0.90,9.20,37.58,1,9
10,2.36,6.83,-2.40,10.30,36.33,1,10
11,2.45,7.27,-2.00,11.30,42.83,1,11
12,2.66,6.81,-1.50,10.80,36.46,1,12
13,3.32,6.71,0.40,12.80,26.33,1,13
14,2.36,6.76,-2.00,12.00,43.25,1,14
15,2.25,6.59,-1.40,11.90,50.42,1,15
16,2.72,6.52,-3.20,12.10,27.42,1,16
17,2.00,5.93,-5.10,10.80,36.67,1,17
18,1.96,6.10,-2.60,10.40,45.75,1,18
19,1.88,6.64,-2.40,10.80,46.42,1,19
20,2.06,6.58,-1.60,9.30,33.08,1,20
21,2.12,6.70,-1.90,10.20,46.79,1,21
22,2.91,6.86,-0.90,11.20,23.67,1,22
23,2.72,7.18,-1.80,11.90,43.83,1,23
24,2.41,7.26,-2.90,10.30,45.75,1,24
25,2.82,7.11,-2.70,11.10,36.75,1,25
26,3.12,6.62,-1.20,9.70,35.67,1,26
27,2.40,6.88,-1.00,11.20,28.50,1,27
28,2.51,6.41,-3.30,9.90,41.42,1,28
29,2.38,5.80,-2.20,9.20,27.17,1,29
30,1.55,6.54,-2.50,10.80,42.67,1,30
31,1.68,6.59,-4.20,10.60,40.08,1,31
32,1.76,6.75,-3.70,11.30,41.42,2,1
33,1.87,6.22,-4.00,12.70,39.50,2,2
34,2.06,6.57,-3.40,9.50,43.21,2,3
35,2.52,6.46,-3.10,9.80,41.79,2,4
36,1.86,6.25,-2.10,9.70,29.38,2,5
37,2.43,6.06,-1.60,10.00,27.62,2,6
38,1.78,6.14,-2.40,9.60,28.38,2,7
39,1.74,6.36,-3.10,11.10,24.88,2,8
40,1.41,6.52,-5.50,11.00,47.08,2,9
41,1.35,6.28,-4.50,10.50,26.33,2,10
42,1.54,6.64,-3.90,11.20,21.88,2,11
43,1.88,6.95,-3.50,11.10,23.29,2,12
44,2.33,7.36,-0.50,10.20,21.75,2,13
45,2.39,7.30,-0.60,10.50,18.50,2,14
46,2.81,7.43,-0.90,10.10,30.25,2,15
47,3.38,7.68,0.40,11.10,27.25,2,16
48,3.27,7.30,0.00,11.20,27.00,2,17
49,2.84,7.39,-0.40,10.70,15.50,2,18
50,2.44,7.60,-1.70,10.00,41.58,2,19
51,2.79,8.02,-2.60,13.20,25.22,2,20
52,2.59,7.05,-2.60,11.60,30.00,2,21
53,2.44,6.98,-2.40,11.00,40.65,2,22
54,2.44,7.07,-3.30,11.80,23.04,2,23
55,2.28,7.26,-3.90,11.90,25.26,2,24
56,2.18,7.18,-3.00,12.30,28.78,2,25
57,2.30,7.37,-2.50,11.60,21.62,2,26
58,2.01,7.14,-3.70,12.20,20.58,2,27
59,2.27,7.14,-4.60,11.10,29.79,2,28
60,3.20,7.62,-1.00,9.00,73.00,2,29
61,2.43,6.88,-4.20,10.60,26.60,3,1
62,1.62,7.12,-4.50,10.20,31.44,3,2
63,1.88,7.11,-4.00,11.70,18.28,3,3
64,2.15,7.54,-3.80,13.00,31.60,3,4
65,2.22,7.33,-1.80,10.10,26.08,3,5
66,2.59,7.69,-1.80,10.30,26.25,3,6
67,3.36,7.92,-1.60,11.00,38.16,3,7
68,2.90,8.04,-5.00,11.70,28.88,3,8
69,2.84,7.62,-1.70,10.20,28.92,3,9
70,2.25,7.62,-3.30,12.60,27.75,3,10
71,2.98,7.35,-4.00,12.50,29.33,3,11
72,2.71,8.13,-1.70,13.80,18.42,3,12
73,3.16,7.83,-1.90,10.70,21.00,3,13
74,3.02,8.09,-2.40,11.20,24.54,3,14
75,3.36,8.30,-0.90,12.80,34.08,3,15
76,3.31,8.43,-1.20,12.50,19.88,3,16
77,3.19,8.35,0.20,13.60,23.04,3,17
78,2.88,8.70,-0.90,11.50,26.72,3,18
79,3.28,8.62,-3.70,12.50,16.32,3,19
80,3.23,9.16,-1.70,14.30,18.88,3,20
81,3.03,8.48,-2.50,13.50,19.80,3,21
82,3.42,8.48,-5.90,15.20,22.80,3,22
83,3.10,8.74,-2.60,14.20,16.72,3,23
84,3.43,9.22,-2.00,16.50,18.12,3,24
85,3.58,9.19,-2.10,18.90,17.04,3,25
86,3.32,9.19,-2.20,18.40,13.44,3,26
87,3.40,9.06,-2.70,13.30,22.32,3,27
88,3.81,8.32,-0.90,12.30,19.92,3,28
89,3.24,9.25,-1.50,13.30,28.40,3,29
90,3.48,8.69,-1.20,14.10,17.04,3,30
91,2.96,9.08,-2.20,13.70,18.00,3,31
92,3.30,8.93,-1.20,12.70,23.65,4,1
93,3.34,8.86,-1.50,13.20,12.26,4,2
94,3.56,9.15,-0.50,12.20,20.09,4,3
95,3.97,9.34,0.40,12.60,23.48,4,4
96,3.83,9.17,-3.20,13.10,29.30,4,5
97,3.64,9.35,-2.00,13.00,32.61,4,6
98,3.85,9.61,-2.20,14.00,17.48,4,7
99,3.52,9.25,-2.00,12.90,23.30,4,8
100,3.75,9.84,-1.60,17.90,23.22,4,9
