MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.234375,33.643750000000004,16.7,35.800000000000004,
2,22.093750000000007,33.93437500000001,19.1,38.800000000000004,
3,22.36562500000001,34.1625,19.1,35.6,
4,22.61612903225806,34.13548387096775,12.0,35.800000000000004,
5,22.78387096774193,34.225806451612904,19.8,35.5,0.0
6,22.590322580645164,33.967741935483865,18.6,35.2,
7,21.865625,33.709375,16.7,35.6,
8,21.787096774193543,34.07096774193549,18.900000000000002,38.0,
9,22.168750000000003,34.290625,18.400000000000002,36.6,
10,22.456250000000004,34.543749999999996,12.9,36.4,
11,22.465624999999996,34.175,15.600000000000001,36.2,
12,22.35625,33.665625,19.400000000000002,36.1,
