MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,6.954761904761905,27.326190476190465,-0.5,33.6,22.05128205128205
2,7.846341463414635,28.651219512195112,0.5,36.5,19.128205128205128
3,8.9675,31.575000000000006,0.0,37.300000000000004,20.833333333333336
4,11.25526315789474,32.96578947368422,3.2,37.7,33.21891891891892
5,13.118918918918919,31.132432432432424,8.0,38.800000000000004,87.48888888888888
6,14.102631578947367,29.615789473684206,9.5,37.7,199.675
7,12.976923076923079,27.88717948717949,8.0,32.7,190.2394736842105
8,13.439473684210526,28.013157894736835,7.300000000000001,30.8,244.55135135135134
9,13.917948717948722,27.666666666666668,8.4,31.1,211.83333333333334
10,11.1875,27.452499999999997,5.9,34.5,120.93421052631581
11,8.567499999999999,27.2275,0.0,33.4,40.23076923076923
12,7.854761904761903,27.243902439024396,-0.5,33.2,22.319999999999993
