DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,2.18,9.14,-5.40,17.20,8.02,1,1
2,2.22,9.16,-4.00,17.20,13.65,1,2
3,2.65,9.28,-4.20,17.50,26.12,1,3
4,2.06,8.92,-6.20,19.10,40.90,1,4
5,1.65,8.16,-8.60,18.40,22.30,1,5
6,2.07,8.74,-8.00,18.00,14.31,1,6
7,1.89,9.08,-6.40,24.50,22.85,1,7
8,1.41,8.84,-6.40,19.40,17.57,1,8
9,1.84,9.36,-6.10,20.20,14.74,1,9
10,1.87,9.24,-3.20,20.80,26.98,1,10
11,1.89,8.95,-3.20,20.50,28.77,1,11
12,1.75,8.77,-2.00,20.40,25.70,1,12
13,1.55,8.95,-4.40,22.30,29.35,1,13
14,1.65,8.14,-4.10,21.60,26.65,1,14
15,1.24,8.39,-4.30,22.60,42.52,1,15
16,0.77,7.81,-6.20,20.80,29.38,1,16
17,1.28,7.54,-6.20,18.00,28.84,1,17
18,1.79,7.51,-5.00,20.80,50.96,1,18
19,1.76,7.78,-5.10,19.70,40.71,1,19
20,1.87,8.28,-4.90,22.20,24.45,1,20
21,1.87,8.45,-2.70,18.40,25.85,1,21
22,1.88,8.42,-5.60,21.50,42.90,1,22
23,1.74,8.62,-4.80,20.10,42.53,1,23
24,1.44,8.21,-5.20,19.30,22.27,1,24
25,1.30,7.47,-8.20,16.50,35.86,1,25
26,1.07,7.91,-4.90,18.40,21.43,1,26
27,1.51,7.75,-5.10,18.20,24.21,1,27
28,1.43,8.71,-5.40,20.10,32.02,1,28
29,1.67,8.82,-4.80,22.80,23.52,1,29
30,1.71,7.82,-5.80,22.30,27.82,1,30
31,1.40,8.29,-7.80,21.60,25.04,1,31
32,1.34,8.07,-6.20,21.60,29.71,2,1
33,1.29,8.20,-4.00,17.70,28.00,2,2
34,1.46,7.93,-3.20,20.20,25.78,2,3
35,1.65,8.97,-6.10,19.00,20.40,2,4
36,2.46,8.36,-4.30,24.10,35.53,2,5
37,2.36,9.31,-3.40,26.30,30.83,2,6
38,2.12,9.18,-4.80,25.80,32.08,2,7
39,2.31,9.31,-5.40,22.50,18.91,2,8
40,2.54,9.66,-4.40,27.00,20.15,2,9
41,2.38,10.10,-4.10,27.00,21.42,2,10
42,2.56,11.00,-3.30,28.00,29.04,2,11
43,3.53,11.76,-2.00,28.20,23.83,2,12
44,4.07,12.18,-2.70,28.50,31.62,2,13
45,4.68,11.62,-3.90,26.90,39.13,2,14
46,3.95,11.21,-2.80,21.70,37.65,2,15
47,3.45,10.64,-4.60,21.20,37.25,2,16
48,3.32,10.37,-5.20,21.80,35.67,2,17
49,3.59,9.50,-4.20,22.20,53.58,2,18
50,3.53,9.47,-2.40,23.80,29.96,2,19
51,3.43,10.44,-2.40,25.50,30.59,2,20
52,3.41,11.63,-3.10,25.70,39.89,2,21
53,4.22,12.41,-2.00,27.20,42.16,2,22
54,4.05,10.82,-1.70,25.20,40.31,2,23
55,4.21,10.74,-4.00,21.90,28.44,2,24
56,4.47,10.70,-4.80,28.30,52.36,2,25
57,4.14,11.11,-3.70,20.90,50.13,2,26
58,4.42,10.87,-4.20,24.30,49.44,2,27
59,4.51,11.26,-2.40,24.50,60.17,2,28
60,4.61,12.79,-1.80,24.50,67.93,2,29
61,4.19,12.19,-1.90,25.30,43.98,3,1
62,4.23,12.23,-1.10,23.10,44.17,3,2
63,4.86,12.39,-0.80,23.50,43.63,3,3
64,4.97,12.68,-0.80,24.10,40.54,3,4
65,5.34,13.48,-0.10,24.10,45.50,3,5
66,5.46,13.87,-0.20,25.20,32.06,3,6
67,5.23,13.14,-1.60,26.50,36.50,3,7
68,5.33,13.42,-1.60,26.60,43.61,3,8
69,5.83,14.27,0.30,26.60,33.45,3,9
70,6.13,14.80,-2.50,28.70,27.06,3,10
71,6.19,13.82,-0.20,28.70,38.20,3,11
72,6.36,14.44,-1.80,29.10,45.06,3,12
73,6.86,14.05,-0.90,29.10,40.49,3,13
74,7.03,14.74,-0.90,31.30,52.33,3,14
75,6.96,14.71,-0.20,31.30,55.09,3,15
76,7.59,15.49,0.50,27.40,41.75,3,16
77,7.04,15.23,1.40,29.80,61.69,3,17
78,7.38,14.74,-0.30,28.40,41.10,3,18
79,7.28,15.03,-0.50,31.40,59.58,3,19
80,7.85,14.54,0.10,28.30,45.85,3,20
81,7.26,15.37,0.20,26.20,61.15,3,21
82,7.51,14.86,-1.20,28.30,44.18,3,22
83,7.72,14.96,1.40,24.60,33.08,3,23
84,7.30,14.95,2.10,30.00,56.73,3,24
85,7.74,15.44,1.90,28.10,42.30,3,25
86,7.99,16.81,-0.60,34.00,50.46,3,26
87,8.27,17.32,1.90,34.00,57.07,3,27
88,8.93,16.55,3.80,28.10,40.34,3,28
89,9.36,17.67,3.80,30.40,44.77,3,29
90,9.36,17.83,4.00,28.60,62.43,3,30
91,9.43,18.14,3.00,32.80,29.81,3,31
92,9.49,17.88,0.20,30.00,34.17,4,1
93,10.03,17.76,2.20,30.00,33.49,4,2
94,9.28,17.64,3.10,30.30,42.19,4,3
95,9.51,17.97,2.80,32.20,22.58,4,4
96,10.27,20.42,3.00,31.00,39.87,4,5
97,11.18,20.00,6.70,29.20,61.87,4,6
98,11.07,19.76,5.10,30.80,53.64,4,7
99,10.79,19.61,2.00,31.90,46.08,4,8
100,11.50,19.85,5.00,32.10,36.93,4,9
101,11.47,19.67,5.60,31.30,62.20,4,10
102,11.45,20.44,5.90,33.00,49.28,4,11
103,11.36,20.34,5.70,31.30,41.31,4,12
104,11.46,19.81,4.80,29.10,52.23,4,13
105,11.92,20.27,3.90,32.90,43.61,4,14
106,12.04,21.25,4.40,33.00,48.63,4,15
107,12.19,22.83,5.80,30.70,19.38,4,16
108,12.84,22.41,5.10,31.10,35.02,4,17
109,13.23,23.03,6.60,35.10,38.12,4,18
110,13.67,22.52,7.50,32.20,45.44,4,19
111,13.65,21.91,7.40,34.20,63.30,4,20
112,14.02,22.01,6.60,33.90,53.39,4,21
113,13.88,23.11,7.10,31.90,43.14,4,22
114,13.90,23.64,8.50,32.50,30.87,4,23
115,13.96,22.63,6.50,33.10,53.68,4,24
116,13.78,22.63,5.50,32.00,41.43,4,25
117,13.96,23.34,7.60,34.80,32.74,4,26
118,14.24,23.94,7.40,33.10,29.19,4,27
119,14.74,24.79,9.70,34.30,46.39,4,28
120,15.55,25.13,9.40,32.80,45.37,4,29
121,16.04,24.87,10.10,32.60,43.44,4,30
122,16.13,25.60,10.00,33.60,32.45,5,1
123,15.73,24.61,9.50,32.80,58.96,5,2
124,15.53,24.84,9.00,35.30,48.08,5,3
125,15.94,24.61,9.80,36.20,42.33,5,4
126,15.77,24.79,9.00,36.20,64.47,5,5
127,16.08,25.48,10.70,32.80,38.23,5,6
128,15.92,26.07,9.80,34.00,37.23,5,7
129,16.55,26.17,11.40,35.30,54.33,5,8
130,16.49,25.02,10.40,34.90,86.43,5,9
131,16.68,25.60,11.10,36.30,11.80,5,10
132,16.59,26.53,11.90,36.40,36.72,5,11
133,16.91,26.50,12.30,35.60,42.07,5,12
134,17.25,25.56,13.00,33.80,81.70,5,13
135,17.06,25.04,11.00,34.20,55.32,5,14
