DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-1.533333333333333,2.2125000000000004,5.8,1,1
2,-2.3909090909090907,1.7750000000000001,4.942857142857143,1,2
3,1.075,5.4,10.916666666666666,1,3
4,-1.9333333333333331,-0.09999999999999994,0.375,1,4
5,-0.6090909090909092,3.7285714285714286,7.8,1,5
6,-0.17500000000000004,2.1,6.383333333333334,1,6
7,-3.488888888888889,-2.35,2.0,1,7
8,-3.184615384615385,0.9600000000000002,1.2555555555555555,1,8
9,-2.3249999999999997,1.02,1.2,1,9
10,-0.776923076923077,0.9571428571428572,3.9777777777777783,1,10
11,-0.17777777777777778,2.771428571428572,10.5,1,11
12,-3.88,-0.6999999999999998,1.7,1,12
13,-2.75,2.34,0.1,1,13
14,-4.781818181818183,0.016666666666666757,0.4333333333333333,1,14
15,-2.0545454545454542,1.58,1.5285714285714287,1,15
16,-3.6583333333333337,0.4125000000000001,2.185714285714286,1,16
17,-3.9555555555555557,0.6,1.6714285714285715,1,17
18,-3.7699999999999987,-3.0,0.3,1,18
19,-4.1000000000000005,-0.6666666666666666,1.4333333333333336,1,19
20,-2.79,1.4166666666666667,3.6999999999999997,1,20
21,-2.5785714285714287,0.9818181818181817,1.6800000000000002,1,21
22,-1.2111111111111112,4.4399999999999995,3.214285714285715,1,22
23,-1.3272727272727274,3.725,5.655555555555555,1,23
24,-1.4285714285714286,3.0,5.74,1,24
25,-1.38,2.4800000000000004,2.3625,1,25
26,-1.85,2.3333333333333335,1.5833333333333333,1,26
27,-2.0000000000000004,3.8142857142857145,3.1750000000000003,1,27
28,-0.8875000000000002,2.75,2.85,1,28
29,-1.4333333333333333,2.7,2.18,1,29
30,-1.116666666666667,1.5166666666666666,2.488888888888889,1,30
31,-2.5272727272727273,2.6833333333333336,5.814285714285715,1,31
32,-2.442857142857143,1.4,4.45,2,1
33,-1.9799999999999998,2.9,9.957142857142857,2,2
34,-1.788888888888889,1.475,4.1499999999999995,2,3
35,-1.7363636363636366,1.92,2.45,2,4
36,-0.2571428571428572,3.885714285714286,4.222222222222223,2,5
37,1.2111523905001707e-16,3.4,1.3,2,6
38,0.022222222222221946,5.466666666666666,2.6166666666666667,2,7
39,-1.8000000000000003,6.8999999999999995,2.7,2,8
40,-0.6818181818181818,2.1,0.1142857142857143,2,9
41,-1.3090909090909093,2.3,4.514285714285714,2,10
42,-1.3333333333333333,2.0125,5.2125,2,11
43,-1.1,2.2125,4.737500000000001,2,12
44,-1.0285714285714287,3.0,6.7857142857142865,2,13
45,-3.516666666666667,2.0,0.25,2,14
46,-2.1666666666666665,1.6142857142857143,6.933333333333334,2,15
47,-2.875,5.1000000000000005,2.9000000000000004,2,16
48,-3.407692307692308,0.7999999999999999,1.8800000000000001,2,17
49,-3.436363636363636,2.7142857142857144,4.74,2,18
50,-2.276923076923077,4.311111111111112,1.5,2,19
51,-2.525,5.4,3.485714285714286,2,20
52,-2.3000000000000003,3.4400000000000004,1.1,2,21
53,0.31250000000000006,5.566666666666666,0.5166666666666666,2,22
54,-0.3384615384615385,6.555555555555555,1.688888888888889,2,23
55,0.4444444444444444,8.116666666666667,2.6666666666666665,2,24
56,-0.675,4.914285714285714,1.7200000000000002,2,25
57,-0.41000000000000014,5.9,0.42857142857142855,2,26
58,-0.20833333333333323,7.022222222222222,0.07142857142857142,2,27
59,-0.8300000000000001,3.6571428571428575,3.8750000000000004,2,28
60,0.3583333333333334,5.483333333333333,2.142857142857143,3,1
61,2.0083333333333333,7.755555555555556,3.7500000000000004,3,1
62,-0.07500000000000007,7.311111111111111,2.8000000000000003,3,2
63,-4.7580986769649563e-17,5.983333333333333,2.9333333333333336,3,3
64,0.25833333333333347,9.175,0.21666666666666667,3,4
65,0.27499999999999997,8.1375,1.1,3,5
66,0.19230769230769224,7.76,1.4000000000000001,3,6
67,1.8571428571428574,8.958333333333334,3.975,3,7
68,-0.18999999999999995,6.637500000000001,2.6333333333333333,3,8
69,0.5285714285714286,8.633333333333333,5.444444444444445,3,9
70,2.8818181818181814,10.687500000000002,2.3714285714285714,3,10
71,1.7999999999999998,7.522222222222222,3.975,3,11
72,1.3416666666666668,9.7375,2.0833333333333335,3,12
73,1.7066666666666668,8.13,5.9142857142857155,3,13
74,2.3076923076923075,8.500000000000002,5.7700000000000005,3,15
75,3.7777777777777777,10.9625,5.383333333333334,3,15
76,0.75,7.95,2.7600000000000007,3,16
77,1.9454545454545455,7.8375,1.0375,3,17
78,1.9545454545454546,7.199999999999999,1.7857142857142858,3,18
79,-0.16666666666666677,8.433333333333332,6.0,3,20
80,1.0538461538461539,7.74,2.9875000000000003,3,20
81,0.7000000000000001,7.35,1.5500000000000003,3,21
82,1.7461538461538462,7.966666666666667,4.128571428571429,3,22
83,2.4153846153846152,9.645454545454546,6.409999999999999,3,23
84,2.9615384615384617,10.43,5.022222222222222,3,25
85,2.266666666666667,10.4,1.0999999999999999,3,26
86,2.8181818181818183,11.09,3.6125,3,26
87,2.9545454545454546,10.37142857142857,3.9375000000000004,3,27
88,2.986666666666667,9.78888888888889,2.1750000000000003,3,28
89,2.4333333333333345,10.191666666666666,1.78,3,29
90,2.5357142857142856,9.42,1.3222222222222224,3,30
91,3.5466666666666673,12.4,0.8500000000000001,4,1
92,4.055555555555556,12.028571428571428,4.6000000000000005,4,1
93,4.0,13.0,2.7,4,2
94,2.246153846153846,9.600000000000001,4.528571428571429,4,4
95,1.6727272727272726,10.342857142857143,3.0,4,5
96,2.1000000000000005,9.333333333333334,1.3625,4,5
97,2.7733333333333334,11.342857142857143,0.6375000000000001,4,6
98,3.5999999999999996,11.966666666666665,4.225,4,8
99,2.7312500000000006,9.975,0.25,4,8
100,3.273333333333333,11.11111111111111,2.79,4,9
101,2.8153846153846156,10.350000000000001,1.2625000000000002,4,10
102,2.028571428571429,9.825,0.825,4,11
103,3.6399999999999997,12.1,1.86,4,12
104,3.4000000000000004,13.15,0.8,4,13
105,4.23125,12.522222222222224,1.7,4,14
106,4.2,12.9875,1.9000000000000004,4,15
107,4.0,12.59,1.6625,4,16
108,3.525,13.028571428571428,0.26666666666666666,4,17
109,3.8866666666666663,12.2,1.3000000000000003,4,18
110,3.9999999999999996,12.066666666666668,0.6571428571428571,4,19
