PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-28.90,-13.80,-33.40,-10.20,-636.10,-15.00,-0.60,-22.00,5.60,-242.00,0.00,3.00,0,14,37,31,31,31
1970-02-01,1970,2,-23.50,-9.60,-25.10,-7.50,-471.00,-9.70,5.70,-13.60,6.00,-74.60,0.00,2.00,0,12,30,28,28,28
1970-03-01,1970,3,-22.10,-6.40,-22.50,-2.10,-497.60,-8.00,9.40,-9.70,16.90,-47.10,0.00,1.00,0,20,41,31,31,31
1970-04-01,1970,4,-7.60,8.90,-11.30,11.20,-11.70,5.20,22.50,3.10,26.90,450.40,0.00,4.00,0,16,38,30,30,30
1970-05-01,1970,5,3.30,13.70,-0.80,17.40,243.40,16.40,27.60,14.00,29.20,679.50,0.00,11.00,0,307,515,31,31,31
1970-06-01,1970,6,10.00,17.30,9.20,19.50,403.40,21.30,31.00,19.00,34.60,788.10,0.00,67.00,0,108,406,30,30,30
1970-07-01,1970,7,12.50,20.00,11.50,22.20,491.50,26.40,32.40,21.90,35.60,905.10,0.00,7.00,0,174,246,31,31,31
1970-08-01,1970,8,10.50,18.80,7.00,20.50,449.60,23.30,33.00,17.00,34.60,854.20,0.00,70.00,0,127,468,31,31,31
1970-09-01,1970,9,-1.10,12.70,-2.00,14.30,182.00,13.40,25.30,8.40,28.80,596.10,0.00,0.00,0,39,82,30,30,30
1970-10-01,1970,10,-6.70,6.90,-8.70,11.90,19.60,2.40,22.90,0.50,26.50,462.60,0.00,7.00,0,89,146,31,31,31
1970-11-01,1970,11,-20.30,-2.50,-25.20,0.00,-324.60,-10.70,11.80,-17.40,16.40,61.60,0.00,0.00,0,0,0,30,30,30
1970-12-01,1970,12,-23.80,-12.50,-27.50,-10.60,-552.10,-10.70,2.30,-18.50,8.00,-153.70,0.00,0.00,0,2,3,31,31,31
1971-01-01,1971,1,-26.50,-12.70,-32.50,-5.70,-615.10,-15.60,3.20,-19.00,5.20,-230.90,0.00,2.00,0,65,99,31,31,31
1971-02-01,1971,2,-28.00,-11.90,-30.40,-6.10,-586.10,-16.70,-0.30,-17.80,3.30,-215.30,0.00,3.00,0,24,57,28,28,28
1971-03-01,1971,3,-26.70,-2.60,-30.20,0.50,-490.10,-12.80,10.10,-18.50,15.90,-59.70,0.00,2.00,0,100,129,31,31,31
1971-04-01,1971,4,-7.30,5.50,-13.60,12.40,-33.30,7.20,20.30,-2.60,26.40,445.60,0.00,0.00,0,39,39,30,30,30
1971-05-01,1971,5,0.00,14.00,-6.10,15.30,214.80,14.50,30.00,10.50,32.90,705.50,0.00,5.00,0,37,67,31,31,31
1971-06-01,1971,6,7.90,16.00,4.50,17.90,357.00,21.20,29.70,17.90,31.00,776.30,0.00,5.00,0,79,121,30,30,30
1971-07-01,1971,7,13.40,20.60,11.00,22.60,522.00,25.50,32.90,21.80,36.70,909.90,0.00,108.00,0,157,866,31,31,31
1971-08-01,1971,8,11.20,18.20,10.90,19.90,446.70,20.90,31.20,18.10,32.90,809.40,0.00,129.00,0,512,1158,31,31,31
1971-09-01,1971,9,-0.10,12.40,-3.50,17.10,203.60,15.90,22.70,10.30,28.40,593.10,0.00,7.00,0,31,78,30,30,30
1971-10-01,1971,10,-7.70,3.00,-11.60,4.80,-48.30,4.50,19.80,-1.30,20.90,421.00,0.00,0.00,0,14,25,31,31,31
1971-11-01,1971,11,-14.10,-1.40,-24.60,7.40,-208.70,-2.40,9.50,-14.80,21.30,131.40,0.00,1.00,0,51,60,30,30,30
1971-12-01,1971,12,-26.60,-11.90,-30.70,-9.80,-606.80,-15.80,-2.20,-21.00,-0.10,-262.30,0.00,2.00,0,15,26,31,31,31
1972-01-01,1972,1,-23.50,-14.70,-27.60,-10.80,-591.60,-13.30,0.90,-18.70,2.30,-197.90,0.00,3.00,0,16,40,31,31,31
1972-02-01,1972,2,-24.30,-16.40,-27.70,-13.20,-604.70,-12.40,-2.60,-13.70,-1.00,-203.10,0.00,0.00,0,2,2,29,29,29
1972-03-01,1972,3,-17.60,-1.20,-19.10,7.00,-259.70,0.40,13.70,-3.80,17.50,253.30,0.00,0.00,0,7,15,31,31,31
1972-04-01,1972,4,-8.70,8.60,-11.30,11.00,-8.50,6.70,21.60,2.00,29.60,454.30,0.00,0.00,0,2,3,30,30,30
1972-05-01,1972,5,-1.70,12.90,-3.40,18.50,208.20,16.30,31.10,13.60,32.50,751.00,0.00,8.00,0,36,90,31,31,31
1972-06-01,1972,6,9.70,17.50,8.20,21.30,396.00,22.50,32.70,20.60,34.80,822.80,0.00,19.00,0,356,646,30,30,30
1972-07-01,1972,7,13.90,19.60,9.90,21.40,513.30,25.00,33.70,21.50,35.60,900.60,0.00,12.00,0,199,467,31,31,31
