MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,8.765384615384617,29.11923076923076,0.0,35.1,21.756
2,10.35121951219512,31.070731707317076,0.0,38.6,29.87073170731707
3,12.143902439024389,35.23902439024389,0.0,43.2,23.1219512195122
4,16.720000000000002,37.40249999999999,8.9,45.0,35.85999999999999
5,19.6275,37.66749999999998,12.9,46.1,48.56250000000001
6,20.923076923076916,37.653846153846146,17.5,47.1,140.5641025641026
7,20.810256410256407,35.91794871794872,17.3,40.800000000000004,148.71025641025648
8,20.755000000000003,36.30499999999999,12.0,39.800000000000004,139.4975
9,19.88,35.02999999999999,10.100000000000001,40.1,209.57000000000002
10,16.264864864864865,33.316216216216205,9.9,38.0,161.0810810810811
11,12.82162162162162,30.816216216216212,6.0,34.4,46.035135135135135
12,11.759999999999998,27.82857142857144,0.0,34.0,17.305714285714284
