MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,14.935849056603773,26.948,5.0,30.400000000000002,9.200000000000001
2,16.452830188679247,27.705882352941178,3.0,31.200000000000003,15.367346938775508
3,18.711320754716983,29.560784313725485,10.5,38.0,28.248979591836722
4,21.68490566037737,31.218000000000007,11.0,40.0,53.24705882352942
5,23.486792452830198,32.573469387755104,15.0,38.0,115.96730769230768
6,24.18113207547169,32.552,21.0,36.5,181.81538461538463
7,23.935849056603764,32.327999999999996,20.1,37.0,226.90769230769232
8,23.799999999999997,32.07142857142857,15.4,43.0,226.24230769230766
9,23.076923076923073,31.932653061224485,17.0,35.9,259.6096153846154
10,21.153846153846146,30.95599999999999,11.0,40.5,270.0274509803922
11,18.35192307692308,29.347058823529416,11.100000000000001,40.0,66.41176470588238
12,15.419230769230763,27.857142857142847,7.0,33.0,18.400000000000002
