DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,2.53,8.03,-7.40,16.60,16.79,1,1
2,2.01,7.73,-9.40,15.40,26.27,1,2
3,1.98,8.13,-8.00,18.10,17.46,1,3
4,2.18,8.04,-12.00,17.10,24.84,1,4
5,1.31,8.00,-14.40,17.20,22.91,1,5
6,2.33,8.16,-14.20,15.60,31.80,1,6
7,2.01,7.83,-12.20,15.10,7.39,1,7
8,1.91,8.03,-11.10,17.00,23.70,1,8
9,1.96,8.09,-11.00,16.10,21.88,1,9
10,2.24,8.53,-9.70,19.30,24.38,1,10
11,2.39,8.47,-9.80,16.80,12.91,1,11
12,1.87,7.96,-10.80,14.80,13.95,1,12
13,1.64,8.64,-9.60,16.20,16.82,1,13
14,2.14,8.14,-7.20,15.00,31.07,1,14
15,2.24,8.50,-8.30,15.30,14.14,1,15
16,1.69,8.73,-10.60,16.40,30.84,1,16
17,2.43,8.30,-10.10,14.20,16.09,1,17
18,2.15,8.11,-5.20,16.30,33.38,1,18
19,1.92,8.00,-3.50,18.80,34.00,1,19
20,2.29,8.72,-3.30,17.10,23.02,1,20
21,2.76,8.88,-5.30,13.90,23.23,1,21
22,2.77,8.83,-3.10,14.30,25.18,1,22
23,2.71,8.53,-3.70,15.70,24.48,1,23
24,2.35,8.86,-2.90,18.30,3.66,1,24
25,2.08,8.74,-6.00,17.30,13.88,1,25
26,1.85,8.99,-4.20,16.00,27.68,1,26
27,2.20,8.72,-4.60,15.30,22.32,1,27
28,2.23,8.97,-4.60,18.40,37.93,1,28
29,2.36,9.20,-4.20,18.20,12.96,1,29
30,2.48,9.32,-3.90,16.10,19.21,1,30
31,2.79,8.66,-3.00,18.20,15.14,1,31
32,2.02,8.56,-4.20,17.90,25.68,2,1
33,2.82,8.95,-2.70,16.70,22.86,2,2
34,2.81,9.56,-4.10,20.30,28.02,2,3
35,3.05,9.67,-7.10,16.20,25.98,2,4
36,3.22,10.01,-8.10,19.80,28.32,2,5
37,3.19,10.41,-6.70,17.20,20.96,2,6
38,2.82,10.45,-7.70,19.00,12.84,2,7
39,2.53,10.80,-7.00,18.00,17.32,2,8
40,2.44,10.30,-5.50,17.00,21.00,2,9
41,2.43,10.20,-9.10,16.20,24.38,2,10
42,1.91,9.84,-8.10,17.20,22.54,2,11
43,2.02,9.65,-6.60,18.40,17.59,2,12
44,1.44,9.81,-9.70,18.70,31.62,2,13
45,1.88,9.90,-5.60,18.90,12.66,2,14
46,1.96,9.76,-4.00,18.90,14.23,2,15
47,2.24,9.99,-3.80,18.70,11.96,2,16
48,2.96,10.51,-3.30,18.70,22.11,2,17
49,3.24,10.53,-5.20,20.40,10.05,2,18
50,2.66,10.64,-6.90,19.50,10.20,2,19
