DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-2.5,,-2.5,,0.0,1,1
2,0.5,7.7,0.5,7.7,,1,2
3,0.0,7.7,0.0,7.7,0.0,1,3
4,0.0,5.4,0.0,5.4,0.0,1,4
5,0.0,,0.0,,,1,5
6,0.6000000000000001,,0.6000000000000001,,,1,6
7,0.0,8.1,0.0,8.1,0.0,1,7
8,0.0,,0.0,,0.0,1,8
9,0.0,8.700000000000001,0.0,8.700000000000001,5.0,1,9
10,-5.9,3.2,-5.9,3.2,20.0,1,10
11,-5.0,0.30000000000000004,-5.0,0.30000000000000004,0.0,1,11
12,-2.9000000000000004,4.9,-2.9000000000000004,4.9,0.0,1,12
13,-3.6,1.4000000000000001,-3.6,1.4000000000000001,0.0,1,13
14,0.6000000000000001,,0.6000000000000001,,,1,14
15,0.0,,0.0,,,1,15
16,0.0,6.0,0.0,6.0,,1,16
17,0.5,,0.5,,,1,18
18,,,,,25.0,1,19
19,,,,,0.0,1,20
20,-9.3,-3.1,-9.3,-3.1,,1,21
21,-9.8,-3.9000000000000004,-9.8,-3.9000000000000004,0.0,1,22
22,-9.200000000000001,-3.7,-9.200000000000001,-3.7,0.0,1,23
23,-6.9,-1.9000000000000001,-6.9,-1.9000000000000001,0.0,1,24
24,-12.8,1.5,-12.8,1.5,3.0,1,27
25,-3.6,,-3.6,,0.0,1,28
26,0.6000000000000001,,0.6000000000000001,,,1,29
27,,3.3000000000000003,,3.3000000000000003,,1,30
28,-0.6000000000000001,7.1000000000000005,-0.6000000000000001,7.1000000000000005,0.0,2,3
29,0.0,,0.0,,,2,4
30,,3.9000000000000004,,3.9000000000000004,,2,5
31,0.30000000000000004,,0.30000000000000004,,,2,7
32,0.0,,0.0,,,2,8
33,-3.6,,-3.6,,,2,9
34,0.0,,0.0,,,2,10
35,0.0,5.1000000000000005,0.0,5.1000000000000005,,2,11
36,0.6000000000000001,,0.6000000000000001,,13.0,2,12
37,0.0,,0.0,,0.0,2,13
38,0.0,,0.0,,,2,14
39,0.1,,0.1,,,2,15
40,0.0,,0.0,,,2,16
41,-4.0,,-4.0,,,2,20
42,0.4,,0.4,,,2,21
43,-0.2,,-0.2,,,2,22
44,0.0,,0.0,,,2,23
45,0.0,,0.0,,0.0,2,25
46,-7.5,,-7.5,,,2,26
47,-0.1,,-0.1,,,2,27
48,-10.0,,-10.0,,,2,28
49,0.0,,0.0,,,2,29
50,0.0,,0.0,,,3,1
51,0.0,13.200000000000001,0.0,13.200000000000001,0.0,3,2
52,0.0,8.3,0.0,8.3,5.0,3,3
53,-0.4,11.3,-0.4,11.3,0.0,3,4
54,-6.0,13.0,-6.0,13.0,0.0,3,5
55,,10.8,,10.8,0.0,3,6
56,0.0,8.5,0.0,8.5,0.0,3,7
57,-1.8,11.0,-1.8,11.0,0.0,3,8
58,-8.200000000000001,11.4,-8.200000000000001,11.4,0.0,3,9
59,,13.4,,13.4,0.0,3,10
60,-7.800000000000001,7.5,-7.800000000000001,7.5,10.0,3,11
61,0.0,,0.0,,10.0,3,12
62,0.0,6.7,0.0,6.7,84.0,3,13
63,-10.8,3.4000000000000004,-10.8,3.4000000000000004,41.0,3,14
64,,2.1,,2.1,15.0,3,15
65,-2.8000000000000003,4.7,-2.8000000000000003,4.7,13.0,3,16
66,,5.1000000000000005,,5.1000000000000005,0.0,3,17
67,,11.100000000000001,,11.100000000000001,0.0,3,18
68,,11.3,,11.3,0.0,3,19
69,0.1,,0.1,,,3,20
70,0.1,11.4,0.1,11.4,66.0,3,21
71,-10.9,10.0,-10.9,10.0,41.0,3,22
72,,6.800000000000001,,6.800000000000001,56.0,3,23
73,-11.200000000000001,,-11.200000000000001,,,3,24
74,0.2,3.9000000000000004,0.2,3.9000000000000004,0.0,3,25
75,,6.7,,6.7,66.0,3,26
76,0.0,5.300000000000001,0.0,5.300000000000001,0.0,3,27
77,-4.4,4.0,-4.4,4.0,15.0,3,28
78,-13.100000000000001,4.2,-13.100000000000001,4.2,13.0,3,29
79,-3.1,6.7,-3.1,6.7,0.0,3,30
80,,11.4,,11.4,0.0,3,31
81,0.0,15.9,0.0,15.9,0.0,4,1
82,,13.0,,13.0,28.0,4,2
83,0.0,13.100000000000001,0.0,13.100000000000001,0.0,4,3
84,0.0,8.700000000000001,0.0,8.700000000000001,10.0,4,4
85,-4.3,7.9,-4.3,7.9,0.0,4,5
86,-8.200000000000001,8.4,-8.200000000000001,8.4,0.0,4,6
87,,12.0,,12.0,3.0,4,7
88,-8.1,12.100000000000001,-8.1,12.100000000000001,0.0,4,8
89,,10.3,,10.3,0.0,4,9
90,,13.4,,13.4,0.0,4,10
91,0.0,15.4,0.0,15.4,0.0,4,11
92,,16.3,,16.3,0.0,4,12
93,,13.100000000000001,,13.100000000000001,0.0,4,13
94,-8.3,10.100000000000001,-8.3,10.100000000000001,8.0,4,14
95,0.0,14.700000000000001,0.0,14.700000000000001,20.0,4,15
96,0.0,9.4,0.0,9.4,5.0,4,16
97,-0.30000000000000004,6.5,-0.30000000000000004,6.5,23.0,4,17
98,,,,,5.0,4,18
99,0.0,10.4,0.0,10.4,13.0,4,19
100,,9.3,,9.3,8.0,4,20
101,,11.8,,11.8,0.0,4,21
102,,13.0,,13.0,0.0,4,22
103,0.0,11.9,0.0,11.9,0.0,4,23
104,0.0,14.3,0.0,14.3,5.0,4,24
105,,23.1,,23.1,0.0,4,25
106,,18.5,,18.5,0.0,4,26
107,0.0,16.3,0.0,16.3,64.0,4,27
108,0.0,16.0,0.0,16.0,0.0,4,28
109,,14.600000000000001,,14.600000000000001,38.0,4,29
110,0.0,14.700000000000001,0.0,14.700000000000001,0.0,4,30
111,,17.0,,17.0,0.0,5,1
112,,14.0,,14.0,0.0,5,2
