PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1973-01-01,1973,1,,,,,,1.00,6.00,0.00,8.00,80.00,0.00,25.00,0,51,162,,25,24
1973-02-01,1973,2,-4.00,2.00,-7.00,4.00,-16.00,2.00,6.00,0.00,8.00,105.00,0.00,30.00,0,150,427,20,27,27
1973-03-01,1973,3,-3.00,5.00,-4.00,7.00,26.00,4.00,15.00,2.00,20.00,267.00,0.00,10.00,0,25,79,25,29,29
1973-04-01,1973,4,-1.00,5.00,-2.00,9.00,45.00,6.00,15.00,5.00,18.00,297.00,0.00,51.00,0,89,619,25,30,28
1973-05-01,1973,5,3.00,11.00,0.00,14.00,212.00,,,,,,,,,,,28,,
1973-06-01,1973,6,7.00,14.00,5.00,15.00,280.00,,,,,,,,,,,27,,
1973-07-01,1973,7,10.00,15.00,8.00,17.00,344.00,,,,,,,,,,,27,,
1973-08-01,1973,8,8.00,15.00,5.00,17.00,320.00,,,,,,,,,,,28,,
1973-09-01,1973,9,4.00,15.00,3.00,16.00,226.00,,,,,,,,,,,23,,
1973-10-01,1973,10,-1.00,9.00,-2.00,12.00,117.00,,,,,,,,,,,25,,
1973-11-01,1973,11,,,,,,1.00,10.00,-3.00,14.00,185.00,0.00,43.00,0,71,433,,28,28
1973-12-01,1973,12,,,,,,-1.00,7.00,-6.00,9.00,76.00,0.00,53.00,0,79,476,,27,30
1974-01-01,1974,1,,,,,,3.00,9.00,0.00,12.00,194.00,0.00,36.00,0,109,372,,28,29
1974-02-01,1974,2,,,,,,4.00,11.00,2.00,14.00,167.00,0.00,51.00,0,140,386,,26,26
1974-03-01,1974,3,-1.00,6.00,-3.00,6.00,67.00,5.00,17.00,3.00,20.00,319.00,0.00,30.00,0,130,300,28,29,31
1974-04-01,1974,4,0.00,5.00,-2.00,10.00,76.00,11.00,19.00,10.00,23.00,444.00,0.00,10.00,0,142,274,28,30,30
1974-05-01,1974,5,2.00,9.00,2.00,11.00,168.00,13.00,22.00,4.00,24.00,489.00,0.00,51.00,0,160,479,27,30,31
1974-06-01,1974,6,6.00,12.00,3.00,14.00,240.00,15.00,25.00,14.00,26.00,493.00,0.00,99.00,0,221,736,26,25,26
1974-07-01,1974,7,9.00,14.00,7.00,15.00,292.00,,,,,,,,,,,25,,
1974-08-01,1974,8,8.00,16.00,6.00,18.00,294.00,,,,,,,,,,,24,,
1974-09-01,1974,9,5.00,12.00,4.00,13.00,197.00,,,,,,,,,,,22,,
1974-10-01,1974,10,3.00,7.00,0.00,8.00,125.00,,,,,,,,,,,27,,
1974-11-01,1974,11,1.00,7.00,-3.00,12.00,92.00,,,,,,,,,,,22,,
1975-01-01,1975,1,1.00,7.00,-1.00,7.00,84.00,5.00,11.00,4.00,12.00,187.00,0.00,41.00,0,140,417,24,24,28
1975-02-01,1975,2,-5.00,2.00,-7.00,4.00,-36.00,3.00,10.00,1.00,10.00,150.00,0.00,8.00,0,89,186,21,25,27
1975-03-01,1975,3,-3.00,5.00,-4.00,6.00,26.00,,,,,,,,,,,24,,
1975-04-01,1975,4,0.00,9.00,-2.00,9.00,90.00,7.00,20.00,3.00,25.00,355.00,0.00,71.00,0,89,539,24,30,30
1975-05-01,1975,5,3.00,10.00,2.00,12.00,172.00,12.00,23.00,11.00,26.00,521.00,0.00,51.00,0,180,461,26,30,28
1975-06-01,1975,6,4.00,14.00,1.00,18.00,281.00,,,,,,,,,,,28,,
1975-08-01,1975,8,10.00,16.00,9.00,17.00,376.00,,,,,,,,,,,28,,
1975-09-01,1975,9,7.00,14.00,6.00,15.00,258.00,,,,,,,,,,,24,,
1975-10-01,1975,10,1.00,10.00,-2.00,12.00,150.00,8.00,17.00,6.00,19.00,270.00,0.00,30.00,0,130,290,28,22,23
1975-11-01,1975,11,-1.00,4.00,-6.00,5.00,28.00,3.00,10.00,0.00,11.00,155.00,0.00,53.00,0,81,395,21,26,28
1975-12-01,1975,12,-7.00,4.00,-10.00,6.00,18.00,-2.00,7.00,-3.00,7.00,98.00,0.00,20.00,0,30,134,24,28,29
1976-01-01,1976,1,,,,,,-5.00,8.00,-8.00,10.00,74.00,0.00,79.00,0,180,1287,,24,31
1976-02-01,1976,2,-6.00,2.00,-8.00,3.00,-28.00,0.00,12.00,-2.00,13.00,126.00,0.00,13.00,0,51,144,21,25,27
1976-03-01,1976,3,-6.00,5.00,-9.00,6.00,-49.00,1.00,10.00,0.00,17.00,168.00,0.00,20.00,0,41,211,26,30,30
1976-04-01,1976,4,-2.00,5.00,-5.00,9.00,50.00,8.00,19.00,5.00,21.00,368.00,0.00,10.00,0,41,96,27,28,29
1976-05-01,1976,5,4.00,10.00,1.00,11.00,191.00,14.00,27.00,12.00,29.00,580.00,0.00,43.00,0,79,440,28,30,30
1976-06-01,1976,6,7.00,15.00,6.00,16.00,314.00,16.00,30.00,11.00,32.00,708.00,0.00,30.00,0,221,412,29,30,30
1976-07-01,1976,7,10.00,16.00,8.00,18.00,373.00,20.00,31.00,16.00,34.00,567.00,,,,,,28,22,
1976-08-01,1976,8,8.00,13.00,6.00,14.00,298.00,,,,,,,,,,,29,,
1976-09-01,1976,9,8.00,12.00,6.00,15.00,255.00,15.00,22.00,13.00,25.00,400.00,0.00,71.00,0,145,386,26,22,21
1976-10-01,1976,10,2.00,11.00,2.00,13.00,185.00,6.00,23.00,5.00,23.00,309.00,,,,,,25,23,
1976-11-01,1976,11,0.00,7.00,-4.00,8.00,65.00,5.00,12.00,-1.00,14.00,207.00,0.00,41.00,0,61,370,21,26,29
1976-12-01,1976,12,,,,,,-1.00,4.00,-4.00,8.00,44.00,0.00,20.00,0,51,241,,23,29
1977-01-01,1977,1,-5.00,5.00,-7.00,7.00,-4.00,0.00,7.00,-3.00,12.00,88.00,0.00,30.00,0,41,338,23,27,27
1977-02-01,1977,2,,,,,,2.00,11.00,1.00,12.00,182.00,0.00,61.00,0,89,631,,25,28
1977-03-01,1977,3,-3.00,9.00,-6.00,9.00,82.00,,,,,,,,,,,24,,
