MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.210909090909093,3.215686274509803,-14.200000000000001,8.0,113.17090909090906
2,-7.84181818181818,3.391836734693878,-14.100000000000001,10.3,86.42909090909089
3,-4.767272727272727,7.164000000000002,-10.0,17.5,64.03272727272727
4,-0.4127272727272728,14.831999999999995,-4.9,27.700000000000003,56.43636363636364
5,4.467272727272727,20.341666666666665,-0.4,29.0,61.14545454545452
6,9.121818181818183,22.572000000000003,3.9000000000000004,29.200000000000003,58.72727272727272
7,14.238181818181816,26.39583333333333,8.1,32.4,82.37090909090912
8,16.00727272727273,27.25599999999999,11.700000000000001,33.5,129.66727272727272
9,10.483333333333333,24.106122448979598,5.7,32.2,137.42592592592592
10,4.316666666666666,19.133999999999997,-0.2,24.0,136.9296296296296
11,-1.961111111111111,13.377551020408166,-8.700000000000001,20.6,139.75555555555556
12,-6.401851851851852,6.531914893617023,-13.0,14.0,132.39074074074077
