MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-4.352777777777779,10.305555555555554,-18.0,15.4,72.065625
2,-3.936111111111112,11.205555555555556,-21.400000000000002,18.3,61.64375
3,-2.1222222222222222,14.894444444444442,-15.9,23.0,54.178125
4,-0.6028571428571431,19.37428571428571,-6.300000000000001,28.1,42.6483870967742
5,3.174285714285715,23.53142857142857,-1.5,32.0,62.76875
6,6.797142857142859,26.28,0.1,34.300000000000004,63.634375
7,9.354285714285714,27.70285714285714,4.800000000000001,37.6,73.28437500000003
8,8.954285714285716,27.317142857142855,3.1,34.800000000000004,74.30000000000001
9,6.168571428571428,23.29428571428572,-0.30000000000000004,32.800000000000004,64.74999999999999
10,2.500000000000001,18.53611111111111,-7.5,27.0,72.44687499999999
11,-1.063888888888889,13.472222222222223,-8.700000000000001,19.6,70.753125
12,-3.7000000000000006,10.758333333333333,-16.3,16.0,80.74062500000001
