PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-17.00,-9.60,-18.00,-4.40,-413.30,-7.80,3.60,-9.00,4.40,-64.60,0.00,0.00,0,15,15,31,31,31
1970-02-01,1970,2,-11.60,-5.50,-12.80,-2.00,-232.00,4.00,10.10,1.90,15.60,204.60,0.00,0.00,0,0,0,28,28,28
1970-03-01,1970,3,-9.40,3.90,-10.50,5.90,-108.50,7.10,18.30,4.70,20.60,365.10,0.00,0.00,0,0,0,31,31,31
1970-04-01,1970,4,1.70,10.80,-3.80,14.80,198.00,18.40,26.90,11.50,28.30,682.90,0.00,0.00,0,9,9,30,30,30
1970-05-01,1970,5,8.90,19.70,7.10,21.00,412.40,25.40,36.50,24.20,37.10,947.20,0.00,0.00,0,5,5,31,31,31
1970-06-01,1970,6,10.00,20.50,6.60,24.40,479.00,27.50,38.50,20.70,40.50,999.50,0.00,0.00,0,2,2,30,30,30
1970-07-01,1970,7,14.10,21.10,13.50,26.80,561.80,31.90,37.40,30.60,38.50,1081.30,0.00,1.00,0,60,67,31,31,31
1970-08-01,1970,8,12.60,20.20,10.80,21.10,504.70,33.20,37.40,29.50,40.80,1100.40,0.00,0.00,0,16,17,31,31,31
1970-09-01,1970,9,4.30,14.60,1.70,19.60,284.70,24.20,32.90,23.10,37.50,865.00,0.00,0.00,0,0,0,30,30,30
1970-10-01,1970,10,-3.60,6.10,-6.00,8.60,45.80,12.30,27.90,9.80,30.50,638.10,0.00,0.00,0,25,26,31,31,31
1970-11-01,1970,11,-12.30,-1.30,-12.40,0.40,-180.30,1.20,18.40,-1.30,19.00,283.80,0.00,0.00,0,0,0,30,30,30
1970-12-01,1970,12,-15.00,-6.90,-17.20,-6.10,-336.30,-3.50,6.00,-5.30,7.60,39.80,0.00,0.00,0,0,0,31,31,31
1971-01-01,1971,1,-15.30,-11.80,-15.90,-9.60,-418.80,-1.30,1.80,-2.60,4.20,4.70,0.00,0.00,0,1,1,31,31,31
1971-02-01,1971,2,-15.00,-2.80,-17.30,-1.80,-238.90,1.20,11.40,-0.60,13.50,185.10,0.00,0.00,0,0,0,28,28,28
