DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,5.38,10.18,-2.50,16.50,13.41,1,1
2,5.80,9.95,-2.00,20.40,18.00,1,2
3,6.39,10.43,-2.00,17.20,7.41,1,3
4,6.25,10.13,-6.00,18.10,34.59,1,4
5,5.37,9.78,-6.00,18.00,34.74,1,5
6,5.14,9.97,-2.00,17.70,41.10,1,6
7,5.24,10.02,-2.70,17.70,45.93,1,7
8,4.78,9.85,-2.90,18.20,23.78,1,8
9,5.25,10.03,-2.80,18.80,7.89,1,9
10,5.06,9.69,-0.60,19.00,20.94,1,10
11,5.35,9.50,1.90,18.50,34.81,1,11
12,5.09,9.52,-1.00,20.40,39.86,1,12
13,4.72,9.45,-5.00,19.40,47.10,1,13
14,4.86,10.24,-2.00,19.40,33.67,1,14
15,4.66,9.80,-1.00,19.00,47.05,1,15
16,3.54,9.17,-4.00,18.90,33.61,1,16
17,4.24,9.16,-2.10,17.00,14.61,1,17
18,4.94,8.98,-0.40,16.90,28.13,1,18
19,4.41,8.65,-1.60,18.60,18.63,1,19
20,4.54,9.37,0.10,19.00,22.92,1,20
21,5.10,9.87,-0.40,20.00,25.95,1,21
22,4.39,9.02,-5.00,17.10,50.57,1,22
23,4.83,8.68,-2.20,18.30,42.71,1,23
24,4.45,9.18,-2.80,17.10,26.50,1,24
25,3.89,8.77,-4.10,18.10,32.41,1,25
26,4.11,8.56,-1.70,15.00,36.57,1,26
27,4.47,8.58,-3.00,18.00,43.78,1,27
28,4.83,9.03,-2.00,17.00,32.17,1,28
29,4.98,9.21,-3.00,20.10,27.76,1,29
30,4.13,9.40,-4.00,18.30,34.78,1,30
31,3.94,9.38,-6.00,18.60,26.26,1,31
32,3.27,9.26,-4.00,21.10,33.97,2,1
33,4.15,8.59,-2.00,21.10,32.85,2,2
34,3.96,8.93,0.00,16.00,27.26,2,3
35,4.44,8.99,-2.10,15.70,29.03,2,4
36,4.80,9.41,-3.00,19.10,40.16,2,5
37,5.06,9.41,-2.00,18.30,30.14,2,6
38,4.67,8.82,-3.00,16.20,30.19,2,7
39,4.13,9.17,-2.00,21.70,26.51,2,8
40,4.38,8.83,-2.00,18.20,25.64,2,9
41,4.13,9.31,-1.00,18.90,29.30,2,10
