PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
2007-06-01,2007,6,11.70,13.50,11.70,13.50,25.20,23.40,24.40,23.40,24.40,47.80,0.00,0.00,0,0,0,2,2,1
2007-07-01,2007,7,9.80,12.50,9.80,12.50,56.20,24.80,26.70,24.80,26.70,127.80,0.00,290.00,0,290,313,5,5,5
2007-08-01,2007,8,10.60,14.00,10.30,14.60,121.30,22.30,25.50,21.50,26.20,239.60,0.00,71.00,0,71,86,10,10,6
2007-09-01,2007,9,9.40,13.60,6.00,15.00,146.20,20.30,24.50,20.00,25.90,267.70,0.00,64.00,0,221,333,12,12,9
2007-10-01,2007,10,7.50,11.20,5.80,11.20,53.60,22.50,24.40,11.50,24.40,130.90,0.00,137.00,0,137,145,6,6,5
2008-04-01,2008,4,7.00,11.20,7.00,11.50,95.20,23.70,29.40,22.00,30.40,273.90,0.00,5.00,0,168,178,10,10,10
2008-05-01,2008,5,9.50,13.00,8.80,13.20,109.30,22.50,28.00,21.60,28.40,262.40,0.00,56.00,0,56,145,10,10,9
2008-06-01,2008,6,9.90,13.60,9.20,15.50,166.50,21.30,28.50,21.10,28.50,341.50,0.00,157.00,0,178,679,14,14,13
2008-07-01,2008,7,10.20,13.60,8.70,13.80,152.00,22.00,25.50,21.50,26.40,312.90,0.00,58.00,0,81,254,13,13,10
2008-08-01,2008,8,10.70,12.80,10.00,13.30,223.90,22.00,25.60,21.20,26.00,457.90,0.00,84.00,0,86,560,19,19,16
2008-09-01,2008,9,10.40,14.20,9.80,14.40,135.90,19.50,25.80,18.60,26.00,247.40,0.00,10.00,0,10,28,11,11,7
2008-10-01,2008,10,6.00,13.00,5.80,14.00,96.80,22.00,24.80,20.30,25.40,258.30,0.00,0.00,0,122,122,11,11,11
2008-11-01,2008,11,,,,,,,,,,,0.00,0.00,0,0,0,,,1
2009-02-01,2009,2,7.80,7.80,7.80,7.80,7.80,26.70,26.70,26.70,26.70,26.70,0.00,0.00,0,0,0,1,1,1
2009-04-01,2009,4,7.80,9.80,7.80,9.80,88.20,23.80,29.00,23.80,31.40,273.30,0.00,3.00,0,15,18,10,10,10
2009-05-01,2009,5,10.20,11.80,9.80,14.00,78.80,22.90,28.00,19.40,28.00,176.50,0.00,0.00,0,79,79,7,7,8
2009-06-01,2009,6,11.00,13.50,10.80,14.50,120.00,23.30,30.10,23.20,31.20,266.20,0.00,36.00,0,48,132,10,10,9
2009-07-01,2009,7,10.80,11.60,10.80,11.60,22.40,25.60,27.50,25.60,27.50,53.10,0.00,0.00,0,0,0,2,2,2
2009-08-01,2009,8,11.20,14.50,10.20,15.50,178.30,24.10,28.20,21.50,28.60,359.90,0.00,84.00,0,211,349,14,14,12
2009-09-01,2009,9,13.00,14.30,12.50,14.40,258.10,21.50,25.50,20.20,26.00,450.00,0.00,249.00,0,490,1651,19,19,19
2009-10-01,2009,10,10.00,13.50,10.00,13.80,182.20,23.50,28.00,20.40,28.50,403.60,0.00,0.00,0,5,5,16,16,16
2009-11-01,2009,11,4.80,8.40,4.50,11.00,48.00,18.00,24.00,17.30,24.00,147.10,0.00,0.00,0,0,0,7,7,7
2009-12-01,2009,12,1.50,7.90,1.50,7.90,16.40,17.20,25.20,17.20,25.20,60.20,0.00,0.00,0,0,0,3,3,3
2010-03-01,2010,3,6.30,6.30,6.30,6.30,6.30,28.00,28.00,28.00,28.00,28.00,0.00,0.00,0,0,0,1,1,1
2010-05-01,2010,5,8.00,13.00,8.00,15.20,113.90,25.80,31.40,25.50,32.20,292.40,0.00,0.00,0,61,61,10,10,10
2010-06-01,2010,6,11.40,14.60,10.60,14.60,153.20,27.00,30.60,26.00,31.00,341.40,0.00,279.00,0,363,645,12,12,12
2010-07-01,2010,7,12.40,15.80,12.40,15.80,55.90,21.40,26.00,21.40,26.00,97.90,0.00,305.00,0,305,422,4,4,5
2010-08-01,2010,8,10.40,14.00,9.40,15.00,164.30,22.60,26.00,22.50,27.50,317.00,0.00,178.00,0,196,415,13,13,12
2010-09-01,2010,9,11.80,14.20,6.00,14.80,127.40,22.80,26.00,22.30,26.40,241.40,0.00,25.00,0,48,76,10,10,8
2010-10-01,2010,10,6.00,10.50,5.00,10.80,127.20,22.00,26.50,19.80,27.00,384.30,0.00,0.00,0,0,0,16,16,16
2010-11-01,2010,11,7.60,7.60,7.60,7.60,7.60,24.00,24.00,24.00,24.00,24.00,0.00,0.00,0,0,0,1,1,1
2010-12-01,2010,12,-0.40,-0.40,-0.40,-0.40,-0.40,21.00,21.00,21.00,21.00,21.00,0.00,0.00,0,0,0,1,1,1
2011-01-01,2011,1,2.60,2.60,2.60,2.60,2.60,24.70,24.70,24.70,24.70,24.70,0.00,0.00,0,0,0,1,1,1
2011-02-01,2011,2,8.20,8.20,8.20,8.20,8.20,26.00,26.00,26.00,26.00,26.00,0.00,0.00,0,0,0,1,1,1
2011-03-01,2011,3,5.80,5.80,5.80,5.80,5.80,28.00,28.00,28.00,28.00,28.00,0.00,0.00,0,0,0,1,1,1
2011-04-01,2011,4,9.00,11.00,8.00,11.00,77.20,29.00,31.40,28.60,31.50,241.80,0.00,0.00,0,0,0,8,8,8
2011-05-01,2011,5,9.00,12.20,9.00,13.50,119.40,26.60,33.00,24.00,33.40,328.70,0.00,0.00,0,5,5,11,11,12
2011-06-01,2011,6,11.00,14.00,10.00,16.00,223.00,24.20,29.60,23.80,30.40,492.40,0.00,15.00,0,117,140,18,18,16
2011-07-01,2011,7,10.20,12.50,10.20,12.50,57.30,22.50,25.00,22.50,25.00,120.60,3.00,645.00,3,645,1085,5,5,4
