PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,,,,,,,,,,,0.00,56.00,0,230,751,,,31
1970-02-01,1970,2,,,,,,,,,,,0.00,103.00,0,172,1371,,,28
1970-03-01,1970,3,,,,,,,,,,,0.00,73.00,0,148,784,,,31
1970-04-01,1970,4,,,,,,,,,,,0.00,54.00,0,114,515,,,30
1970-05-01,1970,5,,,,,,,,,,,0.00,48.00,0,400,929,,,31
1970-06-01,1970,6,,,,,,,,,,,0.00,54.00,0,116,626,,,30
1970-07-01,1970,7,,,,,,,,,,,0.00,97.00,0,250,837,,,31
1970-08-01,1970,8,,,,,,,,,,,0.00,68.00,0,148,584,,,31
1970-09-01,1970,9,,,,,,,,,,,0.00,63.00,0,112,551,,,30
1970-10-01,1970,10,,,,,,,,,,,0.00,45.00,0,94,349,,,31
1970-11-01,1970,11,,,,,,,,,,,0.00,49.00,0,65,527,,,30
1970-12-01,1970,12,,,,,,,,,,,0.00,35.00,0,97,313,,,31
1971-01-01,1971,1,,,,,,,,,,,0.00,32.00,0,100,431,,,31
1971-02-01,1971,2,,,,,,,,,,,0.00,32.00,0,81,290,,,28
1971-03-01,1971,3,,,,,,,,,,,0.00,22.00,0,60,237,,,31
1971-04-01,1971,4,,,,,,,,,,,0.00,8.00,0,132,205,,,30
1971-05-01,1971,5,,,,,,,,,,,0.00,45.00,0,145,458,,,31
1971-06-01,1971,6,,,,,,,,,,,0.00,110.00,0,264,1010,,,30
1971-07-01,1971,7,,,,,,,,,,,0.00,1.00,0,272,416,,,31
1971-08-01,1971,8,,,,,,,,,,,0.00,73.00,0,274,843,,,31
1971-09-01,1971,9,,,,,,,,,,,0.00,8.00,0,155,356,,,30
1971-10-01,1971,10,,,,,,,,,,,0.00,42.00,0,146,385,,,31
1971-11-01,1971,11,,,,,,,,,,,0.00,55.00,0,226,747,,,30
1971-12-01,1971,12,,,,,,,,,,,0.00,5.00,0,43,86,,,31
1972-01-01,1972,1,,,,,,,,,,,0.00,56.00,0,115,520,,,31
1972-02-01,1972,2,,,,,,,,,,,0.00,26.00,0,92,378,,,29
1972-03-01,1972,3,,,,,,,,,,,0.00,72.00,0,97,500,,,31
1972-04-01,1972,4,,,,,,,,,,,0.00,56.00,0,74,471,,,30
1972-05-01,1972,5,,,,,,,,,,,0.00,81.00,0,104,820,,,31
1972-06-01,1972,6,,,,,,,,,,,0.00,22.00,0,175,428,,,30
1972-07-01,1972,7,,,,,,,,,,,0.00,102.00,0,135,842,,,31
1972-08-01,1972,8,,,,,,,,,,,0.00,134.00,0,230,1048,,,31
1972-09-01,1972,9,,,,,,,,,,,0.00,42.00,0,154,430,,,30
1972-10-01,1972,10,,,,,,,,,,,0.00,11.00,0,140,234,,,31
1972-11-01,1972,11,,,,,,,,,,,0.00,86.00,0,296,1121,,,30
1972-12-01,1972,12,,,,,,,,,,,0.00,18.00,0,58,192,,,31
1973-01-01,1973,1,,,,,,,,,,,0.00,26.00,0,76,340,,,31
1973-02-01,1973,2,,,,,,,,,,,0.00,48.00,0,240,573,,,28
1973-03-01,1973,3,,,,,,,,,,,0.00,9.00,0,45,134,,,31
1973-04-01,1973,4,,,,,,,,,,,0.00,42.00,0,155,484,,,30
1973-05-01,1973,5,,,,,,,,,,,0.00,85.00,0,212,973,,,31
1973-06-01,1973,6,,,,,,,,,,,0.00,15.00,0,206,307,,,30
1973-07-01,1973,7,,,,,,,,,,,0.00,94.00,0,136,633,,,31
1973-08-01,1973,8,,,,,,,,,,,0.00,11.00,0,86,200,,,31
1973-09-01,1973,9,,,,,,,,,,,0.00,52.00,0,304,755,,,30
1973-10-01,1973,10,,,,,,,,,,,0.00,58.00,0,185,631,,,31
1973-11-01,1973,11,,,,,,,,,,,0.00,65.00,0,270,726,,,30
1973-12-01,1973,12,,,,,,,,,,,0.00,80.00,0,140,745,,,31
1974-01-01,1974,1,,,,,,,,,,,0.00,42.00,0,114,543,,,31
1974-02-01,1974,2,,,,,,,,,,,0.00,38.00,0,200,449,,,28
1974-03-01,1974,3,,,,,,,,,,,0.00,63.00,0,172,782,,,31
1974-04-01,1974,4,,,,,,,,,,,0.00,19.00,0,40,145,,,30
1974-05-01,1974,5,,,,,,,,,,,0.00,34.00,0,114,358,,,31
1974-06-01,1974,6,,,,,,,,,,,0.00,73.00,0,190,705,,,30
1974-07-01,1974,7,,,,,,,,,,,0.00,36.00,0,165,542,,,31
1974-08-01,1974,8,,,,,,,,,,,0.00,50.00,0,100,321,,,31
1974-09-01,1974,9,,,,,,,,,,,0.00,100.00,0,150,1063,,,30
1974-10-01,1974,10,,,,,,,,,,,2.00,105.00,0,166,1245,,,31
1974-11-01,1974,11,,,,,,,,,,,0.00,80.00,0,97,820,,,30
1974-12-01,1974,12,,,,,,,,,,,0.00,69.00,0,103,704,,,31
1975-01-01,1975,1,,,,,,,,,,,0.00,70.00,0,95,619,,,31
1975-02-01,1975,2,,,,,,,,,,,0.00,7.00,0,95,171,,,28
1975-03-01,1975,3,,,,,,,,,,,0.00,70.00,0,133,714,,,31
1975-04-01,1975,4,,,,,,,,,,,0.00,56.00,0,96,429,,,30
1975-05-01,1975,5,,,,,,,,,,,0.00,44.00,0,95,424,,,31
1975-06-01,1975,6,,,,,,,,,,,0.00,58.00,0,110,442,,,30
1975-07-01,1975,7,,,,,,,,,,,0.00,40.00,0,156,386,,,31
1975-08-01,1975,8,,,,,,,,,,,0.00,102.00,0,460,1140,,,31
1975-09-01,1975,9,,,,,,,,,,,0.00,37.00,0,422,918,,,30
1975-10-01,1975,10,,,,,,,,,,,0.00,20.00,0,145,288,,,31
1975-11-01,1975,11,,,,,,,,,,,0.00,110.00,0,265,934,,,30
1975-12-01,1975,12,,,,,,,,,,,0.00,16.00,0,125,246,,,31
1976-01-01,1976,1,,,,,,,,,,,0.00,30.00,0,50,347,,,31
1976-02-01,1976,2,,,,,,,,,,,0.00,22.00,0,230,367,,,29
1976-03-01,1976,3,,,,,,,,,,,0.00,50.00,0,84,379,,,31
1976-04-01,1976,4,,,,,,,,,,,0.00,16.00,0,104,203,,,30
1976-05-01,1976,5,,,,,,,,,,,0.00,40.00,0,55,279,,,31
1976-06-01,1976,6,,,,,,,,,,,0.00,0.00,0,130,130,,,30
1976-07-01,1976,7,,,,,,,,,,,0.00,65.00,0,137,459,,,31
1976-08-01,1976,8,,,,,,,,,,,0.00,1.00,0,23,45,,,31
1976-09-01,1976,9,,,,,,,,,,,0.00,85.00,0,102,549,,,30
1976-10-01,1976,10,,,,,,,,,,,0.00,55.00,0,194,677,,,31
1976-11-01,1976,11,,,,,,,,,,,0.00,103.00,0,165,867,,,30
