MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,7.623529411764704,31.37878787878788,1.0,35.9,2.021875
2,8.50285714285714,32.34117647058823,5.0,37.2,10.579411764705883
3,9.378787878787879,33.57575757575758,5.5,37.6,0.5454545454545454
4,11.869444444444445,35.55588235294118,7.2,40.6,0.5499999999999999
5,14.816666666666666,37.62777777777778,11.0,41.0,0.7485714285714287
6,20.269444444444446,38.29166666666667,14.0,41.6,3.497142857142857
7,22.89428571428571,38.48235294117647,17.7,43.0,52.25588235294116
8,23.01470588235294,38.448484848484846,19.0,42.0,79.33125
9,22.336666666666662,37.823333333333345,18.0,41.800000000000004,75.15
10,18.63333333333333,38.021212121212116,12.5,44.0,36.12580645161291
11,13.223529411764707,35.311764705882354,6.2,41.7,16.645454545454548
12,9.01,32.41,4.0,37.6,7.272413793103447
