DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-0.80,10.41,-5.00,15.20,0.00,1,1
2,-1.17,10.45,-4.60,15.80,1.10,1,2
3,-1.20,10.00,-4.90,16.70,4.76,1,3
4,-0.81,10.12,-4.10,15.60,7.00,1,4
5,-0.98,9.77,-6.00,16.40,2.38,1,5
6,-1.65,9.54,-6.40,15.30,3.60,1,6
7,-1.83,9.46,-5.40,17.10,13.14,1,7
8,-1.37,9.85,-5.50,15.10,5.57,1,8
9,-1.21,10.28,-6.40,17.30,5.14,1,9
10,-1.18,10.27,-5.80,18.30,1.33,1,10
11,-1.22,9.48,-6.10,16.20,12.12,1,11
12,-1.24,9.28,-6.00,16.30,11.67,1,12
13,-1.63,9.80,-6.00,14.80,6.12,1,13
14,-1.14,9.53,-5.80,16.70,5.14,1,14
15,-2.05,9.18,-6.50,19.20,25.95,1,15
16,-1.55,9.30,-5.70,16.40,9.59,1,16
17,-1.62,9.48,-7.20,18.80,4.09,1,17
18,-1.33,9.18,-5.30,15.80,22.39,1,18
19,-1.70,9.30,-5.90,15.80,2.88,1,19
20,-1.29,9.68,-4.80,17.50,3.74,1,20
21,-1.90,8.99,-7.10,19.20,27.42,1,21
22,-1.10,9.22,-8.40,15.50,14.19,1,22
23,-1.84,9.49,-6.90,16.50,21.00,1,23
24,-1.11,9.07,-5.30,16.10,7.19,1,24
25,-1.62,9.03,-5.40,17.60,6.77,1,25
26,-1.58,9.71,-6.40,16.00,7.53,1,26
27,-1.33,9.92,-5.60,18.10,24.64,1,27
28,-1.48,10.04,-5.10,17.20,5.48,1,28
29,-1.55,9.66,-6.30,18.90,14.98,1,29
30,-1.29,9.82,-7.00,19.00,15.91,1,30
31,-1.62,9.95,-7.60,16.00,39.65,1,31
32,-1.58,9.43,-7.10,15.90,4.23,2,1
33,-0.85,9.09,-5.80,19.50,14.00,2,2
34,-1.67,9.69,-6.00,16.40,5.98,2,3
35,-1.34,9.86,-5.60,18.10,7.83,2,4
36,-1.52,9.39,-7.00,14.90,17.30,2,5
37,-1.20,9.70,-6.20,19.10,10.80,2,6
38,-1.09,10.28,-7.20,24.50,14.05,2,7
39,-1.48,9.74,-6.60,14.30,4.33,2,8
40,-1.44,9.79,-7.30,20.40,25.19,2,9
41,-0.92,9.53,-6.00,18.50,22.33,2,10
42,-1.71,9.59,-7.00,22.60,4.51,2,11
43,-1.21,10.05,-6.70,23.90,7.98,2,12
44,-0.70,10.72,-6.40,20.50,6.41,2,13
45,-0.33,11.79,-4.80,23.40,8.82,2,14
46,0.06,10.84,-4.60,22.10,51.79,2,15
47,-0.71,10.76,-5.30,19.30,8.57,2,16
48,-0.35,9.83,-6.00,21.00,31.02,2,17
49,-0.43,10.33,-5.30,18.90,16.95,2,18
50,-0.25,10.46,-5.40,21.00,22.88,2,19
51,0.18,11.31,-4.50,22.60,5.60,2,20
