MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.300000000000002,6.9,-19.3,12.9,37.7
2,-7.1111111111111125,8.855555555555556,-16.0,15.9,39.38888888888889
3,-3.0888888888888895,12.155555555555557,-8.8,18.6,33.577777777777776
4,-0.9777777777777779,20.15555555555556,-8.8,28.5,29.011111111111106
5,4.644444444444445,24.211111111111112,0.5,30.3,42.04444444444444
6,8.0,27.244444444444447,5.300000000000001,35.9,44.27777777777778
7,10.575000000000001,27.675000000000004,6.1000000000000005,33.5,45.925000000000004
8,10.214285714285714,28.37142857142857,7.300000000000001,32.6,42.699999999999996
9,6.485714285714287,22.0,3.0,28.6,32.44285714285714
10,2.555555555555556,17.055555555555557,-5.2,24.8,41.47777777777778
11,-2.144444444444445,11.11111111111111,-9.1,14.700000000000001,28.34444444444445
12,-7.822222222222223,7.366666666666668,-17.3,12.5,37.011111111111106
