DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,2.73,10.92,-0.30,17.20,11.59,1,1
2,2.55,11.08,-1.40,16.10,12.22,1,2
3,2.56,10.91,-1.80,16.50,16.91,1,3
4,2.78,11.06,-1.30,17.90,28.44,1,4
5,2.26,10.22,-1.90,15.60,12.15,1,5
6,1.82,9.98,-1.50,15.80,25.38,1,6
7,2.25,10.51,-0.80,16.70,8.12,1,7
8,3.16,10.72,-1.90,17.70,36.22,1,8
9,1.89,10.47,-3.50,17.10,14.46,1,9
10,2.10,10.27,-2.70,16.20,9.71,1,10
11,1.96,9.87,-1.70,15.00,13.26,1,11
12,1.83,10.08,-2.40,19.10,17.71,1,12
13,1.90,9.75,-1.90,16.70,8.78,1,13
14,1.47,9.88,-1.90,15.50,35.17,1,14
15,2.43,9.93,-2.50,18.30,26.63,1,15
16,1.12,10.31,-2.40,17.20,6.86,1,16
17,1.68,10.23,-2.40,16.20,21.02,1,17
18,1.64,10.08,-2.50,16.50,21.88,1,18
19,1.96,9.96,-1.30,17.00,9.38,1,19
20,2.02,10.19,-1.40,17.10,29.03,1,20
21,1.72,10.34,-2.20,16.30,43.27,1,21
22,1.91,10.14,-4.30,15.80,28.68,1,22
23,1.88,10.12,-2.30,15.10,31.62,1,23
24,1.68,9.48,-2.00,16.70,22.51,1,24
25,1.38,9.83,-3.70,15.60,7.26,1,25
26,1.59,10.20,-3.40,16.40,18.49,1,26
27,1.37,10.35,-2.10,16.60,39.57,1,27
28,1.62,10.08,-1.60,16.40,20.54,1,28
29,1.45,9.90,-2.10,17.70,12.81,1,29
30,1.54,10.22,-2.80,16.80,41.34,1,30
31,1.31,9.93,-3.10,16.10,21.21,1,31
32,1.42,9.75,-1.80,16.70,41.84,2,1
33,1.82,9.77,-2.20,17.50,24.25,2,2
34,1.16,9.88,-2.80,17.50,21.32,2,3
35,0.92,10.07,-4.10,16.10,17.78,2,4
36,1.83,9.99,-3.10,16.00,22.21,2,5
37,1.65,10.22,-2.60,19.00,28.12,2,6
38,1.50,10.68,-3.70,20.00,29.37,2,7
39,1.22,10.41,-4.10,15.50,16.32,2,8
40,1.77,10.20,-2.40,18.40,18.83,2,9
41,1.79,10.38,-2.20,19.10,23.93,2,10
42,1.36,10.34,-2.50,18.60,10.92,2,11
43,2.05,10.64,-3.10,17.70,10.63,2,12
44,2.39,11.52,-2.20,21.40,31.14,2,13
45,2.53,11.87,-1.50,21.50,38.88,2,14
46,2.60,11.74,-2.60,21.60,42.52,2,15
47,2.59,11.51,-4.50,20.30,37.36,2,16
48,2.22,10.64,-3.70,16.50,55.74,2,17
49,2.65,11.28,-3.40,17.60,43.62,2,18
50,2.95,11.50,-2.80,17.00,29.27,2,19
51,2.82,12.52,-2.00,23.60,57.46,2,20
52,2.93,11.52,-1.20,18.90,18.69,2,21
53,2.50,11.96,-1.80,21.10,26.82,2,22
54,3.01,12.42,-2.90,20.50,79.33,2,23
55,3.05,11.54,-1.60,17.10,28.14,2,24
56,2.59,11.98,-2.40,18.80,36.00,2,25
57,2.78,11.49,-4.90,17.20,64.82,2,26
58,3.06,12.29,-5.40,20.40,43.14,2,27
59,3.33,12.68,-2.40,19.10,56.35,2,28
60,3.12,12.45,-1.10,17.20,87.30,2,29
61,3.52,13.13,-1.20,19.80,87.40,3,1
62,3.00,12.57,-1.80,22.20,33.61,3,2
63,2.69,12.83,-0.60,18.50,23.36,3,3
64,3.75,13.12,-1.60,21.50,45.26,3,4
65,3.55,12.62,-3.00,21.30,74.61,3,5
66,3.65,13.33,-3.00,22.50,45.43,3,6
67,3.16,12.71,-1.00,19.10,52.00,3,7
68,4.03,13.43,-2.30,23.00,50.82,3,8
69,3.76,13.55,-1.00,22.80,36.64,3,9
70,4.35,13.63,0.10,22.60,85.29,3,10
71,3.89,13.28,-1.50,20.90,22.21,3,11
72,4.01,13.51,-0.30,20.50,52.27,3,12
73,4.00,14.16,-1.90,21.10,53.76,3,13
74,4.73,13.98,-0.70,23.60,59.80,3,14
75,4.78,14.75,-0.50,22.40,48.83,3,15
76,4.88,14.77,0.70,23.40,61.73,3,16
77,5.70,14.96,0.40,23.60,42.16,3,17
78,4.86,15.00,-0.70,21.30,45.55,3,18
79,5.76,15.41,0.80,23.70,77.92,3,19
80,5.47,15.23,-1.00,21.60,76.40,3,20
81,5.78,14.98,-0.90,23.50,69.97,3,21
82,5.95,15.50,-0.10,22.70,38.19,3,22
83,6.08,15.05,0.40,19.60,76.33,3,23
84,6.31,15.34,0.50,26.00,80.65,3,24
85,5.45,14.52,-1.20,21.80,69.78,3,25
86,5.81,15.45,1.30,21.20,64.70,3,26
87,6.27,16.24,1.40,22.10,80.55,3,27
88,6.86,16.91,0.40,24.80,41.24,3,28
89,7.30,16.29,2.40,24.90,67.60,3,29
90,8.00,16.98,1.00,24.70,104.90,3,30
91,7.88,16.90,1.50,21.60,84.39,3,31
92,7.48,16.35,2.10,24.70,35.05,4,1
93,7.56,17.01,1.30,26.20,36.71,4,2
94,7.77,17.11,2.10,23.50,46.48,4,3
95,7.64,17.41,2.50,24.90,73.71,4,4
96,8.06,17.88,3.50,24.40,78.02,4,5
97,8.69,18.75,4.10,24.40,82.22,4,6
98,9.50,17.90,4.20,24.10,86.71,4,7
99,9.43,18.45,2.80,24.50,133.39,4,8
100,9.01,18.77,2.70,23.20,78.88,4,9
101,9.78,18.45,2.70,25.30,68.86,4,10
102,9.67,18.83,2.60,24.10,75.24,4,11
103,9.66,18.93,2.70,25.60,52.09,4,12
104,9.71,19.19,3.30,25.50,69.39,4,13
105,9.38,19.27,3.30,24.60,95.66,4,14
106,10.25,19.16,5.70,25.50,117.32,4,15
107,10.83,19.99,4.70,25.30,40.11,4,16
108,10.77,19.50,6.40,26.90,108.90,4,17
109,10.45,19.62,4.00,27.40,97.07,4,18
110,11.22,20.29,5.90,26.80,40.23,4,19
111,11.24,20.38,5.80,26.40,83.44,4,20
112,11.72,20.28,5.20,25.30,91.48,4,21
113,11.69,20.35,4.90,27.10,92.00,4,22
114,11.48,20.52,6.60,27.10,42.51,4,23
115,11.90,20.13,6.20,27.30,87.58,4,24
116,11.57,21.12,6.50,27.30,64.32,4,25
117,11.83,21.04,7.30,25.70,35.20,4,26
118,11.63,21.53,7.70,27.00,49.78,4,27
119,12.09,21.36,7.70,25.60,53.90,4,28
120,12.07,21.19,5.90,28.10,82.69,4,29
121,12.62,21.54,8.90,26.20,90.14,4,30
122,12.83,21.88,8.40,27.40,53.44,5,1
123,12.87,21.85,8.50,27.80,104.26,5,2
124,12.75,21.88,7.20,27.10,63.69,5,3
125,13.18,21.86,8.50,25.60,43.10,5,4
126,13.29,22.34,7.30,28.80,39.88,5,5
127,13.42,21.87,8.50,26.70,63.44,5,6
128,13.34,22.36,9.10,27.60,131.31,5,7
129,13.35,22.78,9.10,27.90,89.87,5,8
130,14.08,22.75,10.10,30.50,80.20,5,9
131,14.16,22.89,10.30,28.10,47.65,5,10
132,13.91,22.95,9.80,31.20,92.40,5,11
133,14.25,23.06,8.50,28.70,71.81,5,12
134,14.48,23.34,9.50,28.10,100.21,5,13
135,14.34,23.30,9.60,27.90,117.52,5,14
136,14.36,23.08,8.20,27.40,106.22,5,15
137,14.78,22.65,10.70,26.80,73.31,5,16
138,14.60,22.96,11.60,28.60,100.26,5,17
139,14.23,23.73,10.60,28.40,31.98,5,18
140,14.31,23.28,10.10,28.80,88.51,5,19
141,15.04,23.79,10.20,29.30,115.14,5,20
142,15.26,24.29,9.90,28.80,100.18,5,21
143,15.11,24.09,11.60,28.70,32.02,5,22
144,15.47,24.26,11.10,30.10,53.59,5,23
145,15.66,24.30,11.60,31.10,71.78,5,24
146,16.31,24.31,11.40,29.30,100.54,5,25
147,15.93,24.40,11.70,30.40,56.70,5,26
148,15.94,24.71,12.30,29.50,86.26,5,27
149,15.81,24.56,12.20,28.80,66.21,5,28
150,16.23,24.94,12.40,30.60,104.02,5,29
151,16.56,24.62,12.30,29.20,45.45,5,30
152,16.25,25.09,12.00,31.80,65.84,5,31
153,16.29,25.42,12.10,31.30,32.51,6,1
154,16.75,24.85,13.30,30.70,54.24,6,2
155,16.88,25.17,12.30,30.60,88.26,6,3
156,17.23,25.31,14.10,31.00,49.73,6,4
157,16.91,25.29,14.80,32.40,47.58,6,5
158,17.36,25.96,13.90,32.40,44.58,6,6
159,17.83,25.46,13.90,29.30,72.70,6,7
160,17.89,25.75,14.80,32.60,34.30,6,8
161,18.16,25.29,14.20,31.30,113.96,6,9
162,18.54,25.76,14.30,30.60,50.68,6,10
163,18.44,25.30,15.00,30.40,81.82,6,11
164,18.41,25.95,15.00,30.90,67.42,6,12
165,18.25,25.31,14.60,30.50,66.72,6,13
166,18.45,25.70,15.30,30.70,96.42,6,14
167,18.57,25.65,14.30,33.00,64.48,6,15
168,18.76,26.05,14.40,31.50,79.80,6,16
169,19.20,26.20,15.10,30.20,65.86,6,17
170,19.72,25.67,17.20,30.80,112.78,6,18
171,19.21,26.40,16.20,31.50,143.71,6,19
172,19.58,26.33,16.10,30.70,141.53,6,20
173,19.82,26.08,17.00,32.70,155.87,6,21
174,19.34,26.09,15.40,31.80,120.56,6,22
175,19.37,25.80,16.00,31.50,136.68,6,23
176,19.85,26.34,17.20,32.20,117.95,6,24
177,20.28,26.55,17.00,32.30,135.21,6,25
178,20.76,27.29,17.20,34.40,64.73,6,26
179,20.90,27.65,17.00,34.20,68.56,6,27
180,20.47,27.69,16.30,33.40,160.48,6,28
181,20.87,28.14,15.90,36.70,109.41,6,29
182,21.01,27.11,15.90,35.50,125.52,6,30
183,20.73,27.34,15.70,33.10,109.87,7,1
184,20.74,27.43,16.10,34.70,101.58,7,2
185,21.54,27.90,15.70,34.90,115.33,7,3
186,21.70,28.73,17.10,36.40,132.93,7,4
187,21.78,28.15,16.70,36.60,141.65,7,5
188,21.87,28.57,18.10,36.00,110.21,7,6
189,21.91,28.53,17.40,37.90,88.20,7,7
190,22.35,28.67,18.80,36.90,96.78,7,8
191,22.00,28.67,18.50,37.10,101.37,7,9
192,22.14,28.92,18.50,36.00,86.53,7,10
193,22.93,29.41,19.30,35.90,91.47,7,11
194,23.00,29.86,18.50,35.20,57.17,7,12
195,23.14,28.81,19.40,34.90,83.96,7,13
196,22.90,29.82,18.80,35.80,104.05,7,14
197,22.90,30.02,17.90,36.70,105.88,7,15
198,23.08,29.70,18.20,35.30,66.91,7,16
199,22.87,29.80,18.40,35.00,85.56,7,17
200,23.05,30.27,19.50,37.20,64.09,7,18
201,22.79,29.77,18.70,35.20,89.33,7,19
202,23.08,29.93,19.70,36.30,82.07,7,20
203,23.12,30.07,19.60,37.20,40.51,7,21
204,23.20,30.44,18.00,37.70,50.90,7,22
205,23.50,30.63,19.90,38.10,55.30,7,23
206,23.31,30.44,19.50,36.20,66.07,7,24
207,23.65,31.11,18.30,36.00,31.44,7,25
208,23.50,30.98,20.30,36.20,166.75,7,26
209,23.81,30.75,19.80,36.70,43.19,7,27
210,24.10,31.16,19.70,39.20,29.29,7,28
211,23.49,31.13,20.60,39.00,75.74,7,29
212,24.04,30.91,20.30,37.90,76.48,7,30
213,24.19,31.62,21.30,38.00,24.42,7,31
214,24.22,31.63,20.60,36.40,47.30,8,1
215,24.26,31.26,20.90,35.90,51.88,8,2
216,24.33,31.31,19.30,38.00,36.61,8,3
217,24.18,32.00,18.30,39.30,44.47,8,4
218,24.32,31.76,20.50,36.20,38.95,8,5
219,24.00,31.17,19.60,36.50,67.76,8,6
220,24.00,31.18,18.30,35.00,62.34,8,7
221,24.03,31.52,20.10,37.00,30.39,8,8
222,23.79,31.53,20.30,38.30,84.39,8,9
223,24.03,31.67,19.60,37.90,49.95,8,10
224,23.81,31.76,19.20,39.80,63.98,8,11
225,23.92,31.30,20.50,38.40,81.00,8,12
226,23.99,31.36,20.90,36.80,54.33,8,13
227,24.19,31.30,21.50,38.10,84.02,8,14
228,24.25,31.32,19.70,39.70,92.18,8,15
229,24.01,31.32,19.90,40.20,102.88,8,16
230,24.13,31.61,20.90,41.10,133.26,8,17
231,23.88,31.21,21.00,35.90,117.02,8,18
232,24.08,31.40,20.50,36.10,42.38,8,19
233,24.16,31.00,21.40,36.30,48.97,8,20
234,24.11,31.06,21.10,35.30,70.51,8,21
235,23.75,31.08,19.80,37.40,104.62,8,22
236,23.71,31.05,18.10,36.40,49.69,8,23
237,23.33,31.04,18.70,36.30,62.56,8,24
238,23.40,30.44,19.80,35.20,80.15,8,25
239,23.46,30.86,20.40,35.80,58.98,8,26
240,23.35,30.87,20.20,35.60,67.28,8,27
241,23.28,30.97,18.50,35.90,32.65,8,28
242,23.37,30.90,20.10,35.60,11.28,8,29
243,23.63,30.94,20.40,35.40,72.93,8,30
244,23.10,30.91,20.50,35.70,95.33,8,31
245,23.39,30.88,20.30,34.90,83.18,9,1
246,22.97,30.51,17.40,35.70,55.86,9,2
247,22.81,30.56,17.10,36.60,104.81,9,3
248,22.55,29.92,18.80,35.60,60.22,9,4
249,22.22,30.11,18.70,33.50,99.25,9,5
250,22.37,29.33,18.60,33.90,77.76,9,6
251,22.35,29.64,17.80,34.20,87.56,9,7
252,22.07,29.52,16.50,35.50,167.59,9,8
253,21.83,29.51,18.10,34.40,116.77,9,9
254,22.15,29.70,18.40,34.00,100.86,9,10
255,21.69,29.64,17.20,34.00,142.12,9,11
256,21.80,29.21,17.10,35.70,76.68,9,12
257,21.07,28.96,18.00,33.30,45.85,9,13
258,20.77,28.87,16.90,33.40,43.43,9,14
259,21.08,28.47,15.10,34.30,77.74,9,15
260,20.91,28.14,15.60,35.60,114.16,9,16
261,20.59,28.12,15.30,32.40,76.05,9,17
262,20.12,28.11,15.60,32.90,88.00,9,18
263,20.20,28.07,16.70,33.00,125.88,9,19
264,20.18,27.65,16.00,31.50,81.81,9,20
265,19.80,27.03,15.60,32.40,78.61,9,21
266,19.83,26.81,15.70,33.80,67.40,9,22
267,19.38,26.79,14.30,31.80,121.02,9,23
268,19.41,26.48,14.70,31.70,98.69,9,24
269,19.14,26.94,15.10,31.20,128.09,9,25
270,18.72,26.32,14.80,30.80,78.93,9,26
271,18.35,25.80,13.20,32.60,73.76,9,27
272,17.92,26.23,12.80,32.00,99.03,9,28
273,17.89,26.08,13.80,30.80,86.25,9,29
274,17.89,25.66,13.70,31.90,122.09,9,30
275,18.10,25.76,15.00,31.00,128.76,10,1
276,18.01,25.97,14.70,32.10,49.34,10,2
277,17.45,26.11,13.30,30.30,43.30,10,3
278,17.48,25.78,12.40,31.10,68.56,10,4
279,17.06,24.90,13.00,30.50,107.10,10,5
280,16.99,24.45,11.00,31.30,110.82,10,6
281,16.29,24.31,11.20,31.30,109.90,10,7
282,16.76,23.93,12.80,29.50,119.50,10,8
283,16.23,24.51,11.40,29.50,146.93,10,9
284,16.32,24.77,11.60,30.00,80.70,10,10
285,16.62,24.54,12.20,29.60,56.51,10,11
286,16.47,24.31,13.10,30.00,83.55,10,12
287,16.03,24.35,11.20,30.10,48.21,10,13
288,15.42,23.61,10.70,30.40,87.76,10,14
289,15.26,23.54,12.20,27.80,79.86,10,15
290,14.74,23.55,10.40,28.30,58.58,10,16
291,15.03,22.53,10.60,28.00,86.10,10,17
292,14.56,22.74,9.70,29.80,39.12,10,18
293,14.57,22.24,8.80,29.30,86.82,10,19
294,14.19,22.88,6.40,28.30,51.49,10,20
295,13.94,22.30,7.70,26.30,72.90,10,21
296,13.72,22.46,9.80,27.20,93.35,10,22
297,12.64,22.32,9.90,27.20,81.18,10,23
298,13.02,21.79,8.40,26.50,42.21,10,24
299,13.13,21.82,8.40,26.40,61.18,10,25
300,12.64,21.89,7.00,27.50,50.45,10,26
301,12.85,21.40,8.90,25.30,38.56,10,27
302,12.84,21.29,8.40,25.50,50.31,10,28
303,12.40,21.20,8.20,25.80,52.86,10,29
304,12.09,20.82,7.50,25.50,21.92,10,30
305,11.80,20.74,7.20,25.90,45.34,10,31
306,11.99,20.58,6.00,25.80,91.32,11,1
307,11.26,20.75,6.80,27.80,50.62,11,2
308,11.58,19.93,7.10,25.00,20.93,11,3
309,11.05,20.68,6.00,25.30,16.11,11,4
310,11.84,20.92,7.80,26.20,20.38,11,5
311,11.85,20.29,6.20,26.10,55.86,11,6
312,11.73,20.24,7.30,25.00,61.72,11,7
313,11.72,20.04,5.10,24.60,42.73,11,8
314,10.92,19.37,4.40,23.60,48.45,11,9
315,11.15,19.06,3.70,23.90,44.35,11,10
316,10.59,18.85,4.30,24.70,60.90,11,11
317,10.02,19.03,6.00,24.90,72.14,11,12
318,9.71,18.53,4.90,23.80,48.19,11,13
