MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-4.354545454545455,7.84090909090909,-17.0,14.100000000000001,77.70454545454544
2,-4.327272727272728,9.381818181818183,-12.8,18.0,56.94090909090908
3,-1.231818181818182,12.840909090909092,-11.100000000000001,22.0,80.2318181818182
4,0.4818181818181818,17.37727272727273,-4.6000000000000005,26.1,54.98636363636364
5,5.121739130434783,23.152173913043484,1.0,30.0,57.28260869565217
6,7.9869565217391285,25.313043478260877,2.8000000000000003,32.0,80.11304347826085
7,10.30909090909091,27.29090909090909,5.2,34.0,84.08181818181818
8,10.495652173913046,27.4304347826087,6.6000000000000005,36.2,58.53478260869564
9,7.636363636363638,22.745454545454542,4.0,31.0,65.43636363636364
10,3.7727272727272734,18.299999999999997,-0.30000000000000004,26.0,66.01818181818182
11,-0.2409090909090909,13.031818181818181,-6.300000000000001,18.0,83.19545454545455
12,-3.1666666666666674,9.633333333333331,-11.0,15.0,88.39047619047616
