PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,,,,,,-1.10,7.80,-8.90,8.90,89.60,,,,,,,26,
1970-02-01,1970,2,,,,,,-2.20,5.00,-2.80,8.90,53.90,10.00,109.00,8,201,1226,,20,20
1970-03-01,1970,3,-2.80,3.90,-3.90,7.20,3.30,2.20,8.90,0.00,12.80,148.90,,,,,,25,28,
1970-04-01,1970,4,-1.10,10.00,-2.20,12.20,94.50,3.90,12.80,2.80,17.80,238.90,13.00,89.00,13,140,1105,26,27,23
1970-05-01,1970,5,5.00,12.20,2.80,15.00,277.30,12.20,22.20,7.80,22.80,521.10,,,,,,29,30,
1970-06-01,1970,6,8.90,17.20,5.00,17.80,345.60,17.20,27.20,13.90,30.00,636.60,,,,,,27,28,
1970-07-01,1970,7,10.00,16.10,8.90,17.20,327.20,15.00,26.10,13.90,27.80,552.30,,,,,,26,27,
1970-08-01,1970,8,10.00,17.20,8.90,17.80,329.50,18.90,26.10,17.80,27.20,600.00,,,,,,24,27,
1970-09-01,1970,9,7.80,15.00,6.10,15.00,271.70,15.00,22.20,15.00,22.80,496.50,,,,,,23,26,
1970-10-01,1970,10,,,,,,10.00,16.10,8.90,18.90,346.20,,,,,,,27,
1970-11-01,1970,11,2.80,7.80,2.20,11.10,129.40,6.10,12.80,6.10,15.00,257.90,,,,,,23,25,
1970-12-01,1970,12,,,,,,-3.90,7.20,-5.00,10.00,74.50,,,,,,,27,
1971-01-01,1971,1,-7.80,5.00,-11.10,6.10,14.50,-2.80,8.90,-7.20,11.10,132.10,,,,,,25,26,
1971-02-01,1971,2,-5.00,2.80,-6.10,5.00,17.30,2.20,7.80,-2.20,7.80,126.60,,,,,,20,24,
1971-03-01,1971,3,-7.20,5.00,-11.10,7.20,-14.90,-2.20,11.10,-6.10,11.10,145.10,,,,,,26,29,
1971-04-01,1971,4,2.20,7.80,-1.10,16.10,147.20,8.90,17.80,7.80,26.10,393.30,,,,,,27,28,
1971-05-01,1971,5,7.80,13.90,2.20,15.00,339.10,15.00,22.80,12.80,26.10,601.60,,,,,,31,31,
1971-06-01,1971,6,7.80,13.90,7.20,16.10,303.40,13.90,23.90,12.80,26.10,556.10,,,,,,28,30,
1971-07-01,1971,7,8.90,17.20,7.20,20.00,360.50,18.90,27.20,17.20,30.00,717.20,,,,,,27,31,
1971-08-01,1971,8,11.10,17.20,10.00,17.80,368.80,18.90,27.20,17.80,30.00,631.10,,,,,,26,28,
1971-09-01,1971,9,7.80,12.80,5.00,16.10,269.50,13.90,22.20,12.80,23.90,537.90,,,,,,27,30,
1971-10-01,1971,10,2.20,12.80,0.00,13.90,186.70,8.90,20.00,7.20,22.80,420.60,,,,,,25,29,
1971-11-01,1971,11,-2.80,7.20,-5.00,8.90,68.30,2.20,11.10,0.00,16.10,168.30,,,,,,24,24,
1973-01-01,1973,1,,,,,,,,,,,0.00,61.00,0,79,301,,,24
1973-02-01,1973,2,,,,,,2.00,7.00,1.00,8.00,111.00,0.00,89.00,0,104,678,,25,23
1973-03-01,1973,3,0.00,5.00,-1.00,9.00,73.00,5.00,13.00,2.00,20.00,272.00,0.00,41.00,0,99,274,28,30,30
1973-04-01,1973,4,0.00,6.00,-1.00,9.00,76.00,6.00,13.00,5.00,18.00,256.00,0.00,61.00,0,320,996,26,27,27
1973-05-01,1973,5,4.00,12.00,3.00,14.00,192.00,13.00,21.00,9.00,25.00,491.00,0.00,61.00,0,160,644,23,28,30
1973-06-01,1973,6,8.00,17.00,7.00,20.00,330.00,18.00,27.00,16.00,31.00,611.00,0.00,5.00,0,71,150,26,28,29
1973-07-01,1973,7,11.00,17.00,8.00,20.00,385.00,18.00,28.00,16.00,31.00,643.00,0.00,71.00,0,160,792,28,29,30
1973-08-01,1973,8,11.00,17.00,8.00,21.00,384.00,19.00,28.00,19.00,30.00,748.00,0.00,20.00,0,145,304,27,31,28
1973-09-01,1973,9,8.00,18.00,7.00,19.00,291.00,14.00,27.00,11.00,31.00,572.00,0.00,41.00,0,109,380,24,29,29
1973-10-01,1973,10,3.00,11.00,1.00,12.00,165.00,9.00,19.00,6.00,23.00,335.00,0.00,74.00,0,221,794,26,26,30
1973-11-01,1973,11,-1.00,6.00,-4.00,7.00,62.00,0.00,14.00,0.00,15.00,166.00,0.00,51.00,0,140,645,22,23,30
1973-12-01,1973,12,,,,,,0.00,8.00,-5.00,9.00,97.00,0.00,99.00,0,140,839,,26,30
1974-01-01,1974,1,,,,,,5.00,12.00,1.00,13.00,196.00,0.00,89.00,0,150,866,,26,30
1974-02-01,1974,2,,,,,,3.00,11.00,3.00,13.00,180.00,0.00,41.00,0,259,594,,26,27
1974-03-01,1974,3,-1.00,9.00,-1.00,10.00,87.00,4.00,15.00,1.00,19.00,281.00,0.00,61.00,0,150,587,25,28,28
1974-04-01,1974,4,2.00,9.00,1.00,12.00,158.00,10.00,19.00,9.00,22.00,402.00,0.00,10.00,0,99,185,29,28,30
1974-05-01,1974,5,5.00,11.00,1.00,15.00,232.00,12.00,21.00,4.00,25.00,485.00,0.00,107.00,0,211,729,28,30,30
1974-06-01,1974,6,7.00,14.00,6.00,16.00,273.00,14.00,25.00,12.00,26.00,533.00,0.00,119.00,0,340,1277,26,27,28
1974-07-01,1974,7,9.00,14.00,9.00,15.00,321.00,17.00,21.00,16.00,24.00,602.00,0.00,119.00,0,211,1126,27,31,31
1974-08-01,1974,8,10.00,18.00,9.00,22.00,345.00,18.00,27.00,17.00,32.00,697.00,0.00,89.00,0,150,702,26,31,30
1974-09-01,1974,9,6.00,16.00,5.00,18.00,266.00,12.00,24.00,9.00,26.00,490.00,0.00,84.00,0,160,1042,25,28,29
1974-10-01,1974,10,2.00,7.00,1.00,8.00,110.00,7.00,11.00,3.00,12.00,261.00,0.00,140.00,0,340,1735,23,29,30
1974-11-01,1974,11,1.00,8.00,-1.00,9.00,96.00,6.00,13.00,5.00,14.00,204.00,0.00,130.00,0,185,1182,24,24,29
1974-12-01,1974,12,,,,,,5.00,11.00,3.00,13.00,177.00,3.00,99.00,0,170,1673,,22,31
1975-01-01,1975,1,1.00,7.00,0.00,10.00,101.00,6.00,12.00,5.00,13.00,200.00,0.00,71.00,0,170,819,23,24,29
1975-02-01,1975,2,-3.00,5.00,-4.00,7.00,23.00,4.00,12.00,2.00,12.00,201.00,0.00,41.00,0,119,338,23,26,28
1975-03-01,1975,3,-1.00,6.00,-2.00,8.00,75.00,4.00,12.00,1.00,15.00,209.00,0.00,81.00,0,170,967,27,28,30
1975-04-01,1975,4,0.00,10.00,-1.00,13.00,119.00,6.00,19.00,3.00,24.00,322.00,0.00,41.00,0,122,433,25,28,28
1975-05-01,1975,5,4.00,10.00,2.00,12.00,209.00,11.00,22.00,11.00,23.00,495.00,0.00,20.00,0,107,276,27,30,28
1975-06-01,1975,6,5.00,14.00,3.00,17.00,298.00,13.00,23.00,10.00,26.00,558.00,0.00,79.00,0,279,938,28,29,30
1975-07-01,1975,7,12.00,17.00,9.00,20.00,413.00,20.00,29.00,18.00,31.00,729.00,0.00,79.00,0,211,805,29,31,31
1975-08-01,1975,8,12.00,20.00,9.00,21.00,429.00,19.00,31.00,18.00,32.00,790.00,0.00,20.00,0,130,270,28,31,31
1975-09-01,1975,9,9.00,16.00,8.00,17.00,287.00,17.00,23.00,15.00,25.00,520.00,0.00,71.00,0,239,748,23,26,28
1975-10-01,1975,10,1.00,10.00,0.00,11.00,152.00,8.00,17.00,4.00,18.00,375.00,0.00,41.00,0,109,307,26,31,31
1975-11-01,1975,11,,,,,,3.00,11.00,2.00,15.00,176.00,0.00,81.00,0,150,850,,24,30
1975-12-01,1975,12,,,,,,0.00,7.00,-3.00,8.00,98.00,0.00,33.00,0,135,349,,26,31
1976-01-01,1976,1,,,,,,,,,,,0.00,130.00,0,180,1476,,,29
1976-02-01,1976,2,-4.00,6.00,-7.00,7.00,24.00,2.00,12.00,-1.00,14.00,170.00,0.00,20.00,0,160,378,23,26,29
1976-03-01,1976,3,-4.00,6.00,-5.00,6.00,1.00,1.00,11.00,0.00,13.00,191.00,0.00,41.00,0,89,303,25,29,31
1976-04-01,1976,4,-1.00,7.00,-2.00,9.00,79.00,8.00,17.00,7.00,19.00,368.00,0.00,20.00,0,51,157,24,30,30
1976-05-01,1976,5,6.00,15.00,2.00,18.00,239.00,13.00,28.00,11.00,30.00,568.00,0.00,64.00,0,170,790,25,30,31
1976-06-01,1976,6,9.00,20.00,6.00,21.00,370.00,16.00,31.00,10.00,32.00,660.00,0.00,20.00,0,89,267,27,28,30
1976-07-01,1976,7,12.00,19.00,11.00,21.00,409.00,19.00,32.00,18.00,34.00,762.00,0.00,71.00,0,249,762,27,30,31
1976-08-01,1976,8,11.00,15.00,8.00,16.00,347.00,18.00,26.00,17.00,29.00,710.00,0.00,51.00,0,170,472,27,31,30
1976-09-01,1976,9,8.00,14.00,8.00,15.00,280.00,15.00,21.00,11.00,22.00,508.00,0.00,71.00,0,119,428,26,28,29
1976-10-01,1976,10,,,,,,11.00,21.00,8.00,22.00,381.00,0.00,41.00,0,89,344,,25,28
1976-11-01,1976,11,1.00,7.00,0.00,8.00,95.00,6.00,11.00,4.00,13.00,229.00,0.00,61.00,0,211,777,22,28,30
1976-12-01,1976,12,,,,,,,,,,,0.00,51.00,0,104,541,,,30
1977-01-01,1977,1,,,,,,,,,,,0.00,61.00,0,201,888,,,31
1977-02-01,1977,2,,,,,,4.00,11.00,0.00,12.00,195.00,0.00,79.00,0,130,798,,26,27
1977-03-01,1977,3,,,,,,5.00,16.00,3.00,18.00,271.00,0.00,30.00,0,84,400,,26,31
1977-04-01,1977,4,0.00,6.00,-2.00,10.00,56.00,6.00,14.00,4.00,18.00,271.00,0.00,89.00,0,221,1129,22,27,30
1977-05-01,1977,5,6.00,11.00,5.00,12.00,188.00,11.00,22.00,9.00,23.00,483.00,0.00,66.00,0,211,895,24,30,31
1977-06-01,1977,6,8.00,14.00,5.00,16.00,305.00,16.00,23.00,13.00,30.00,560.00,0.00,86.00,0,340,1105,27,30,30
1977-07-01,1977,7,11.00,16.00,9.00,16.00,345.00,17.00,27.00,16.00,27.00,652.00,0.00,71.00,0,201,706,26,31,31
1977-08-01,1977,8,12.00,15.00,10.00,16.00,345.00,18.00,23.00,16.00,26.00,574.00,0.00,79.00,0,269,1090,26,28,30
1977-09-01,1977,9,6.00,13.00,4.00,15.00,237.00,14.00,21.00,10.00,24.00,450.00,0.00,20.00,0,89,178,25,27,27
1977-10-01,1977,10,6.00,13.00,4.00,15.00,210.00,13.00,19.00,11.00,21.00,487.00,0.00,51.00,0,119,398,23,31,31
1977-11-01,1977,11,,,,,,1.00,14.00,0.00,17.00,200.00,0.00,109.00,0,170,1321,,26,30
1977-12-01,1977,12,,,,,,3.00,10.00,-1.00,15.00,172.00,0.00,71.00,0,130,639,,25,31
1978-01-01,1978,1,,,,,,3.00,6.00,2.00,8.00,121.00,0.00,53.00,0,79,493,,27,31
1978-02-01,1978,2,-9.00,8.00,-10.00,8.00,-38.00,-4.00,13.00,-4.00,15.00,78.00,0.00,30.00,0,109,340,21,24,28
1978-03-01,1978,3,,,,,,5.00,11.00,3.00,15.00,235.00,0.00,79.00,0,140,993,,28,31
1978-04-01,1978,4,0.00,7.00,-2.00,10.00,111.00,7.00,17.00,4.00,19.00,358.00,0.00,51.00,0,71,341,27,30,30
1978-05-01,1978,5,7.00,12.00,3.00,15.00,254.00,11.00,24.00,10.00,27.00,503.00,0.00,41.00,0,81,363,28,30,31
1978-06-01,1978,6,8.00,16.00,7.00,18.00,260.00,15.00,26.00,13.00,27.00,566.00,0.00,79.00,0,259,841,23,29,29
1978-07-01,1978,7,9.00,16.00,7.00,20.00,312.00,15.00,28.00,14.00,31.00,602.00,0.00,130.00,0,269,981,26,30,30
1978-08-01,1978,8,9.00,14.00,7.00,16.00,305.00,16.00,25.00,14.00,27.00,594.00,0.00,74.00,0,180,699,26,30,31
1978-09-01,1978,9,7.00,13.00,5.00,14.00,212.00,14.00,19.00,10.00,20.00,454.00,0.00,79.00,0,269,1075,21,28,30
1978-10-01,1978,10,,,,,,10.00,22.00,7.00,24.00,441.00,0.00,41.00,0,191,478,,31,31
1978-11-01,1978,11,,,,,,4.00,12.00,1.00,13.00,230.00,0.00,15.00,0,89,225,,26,30
1978-12-01,1978,12,,,,,,-1.00,10.00,-2.00,14.00,124.00,0.00,140.00,0,231,1137,,24,29
1979-01-01,1979,1,,,,,,-5.00,2.00,-9.00,3.00,-33.00,0.00,41.00,0,221,597,,26,31
1979-02-01,1979,2,,,,,,-1.00,6.00,-5.00,7.00,41.00,0.00,56.00,0,191,535,,21,28
1979-03-01,1979,3,,,,,,5.00,10.00,2.00,12.00,216.00,0.00,102.00,0,671,1936,,28,31
1979-04-01,1979,4,2.00,9.00,0.00,11.00,120.00,6.00,19.00,5.00,21.00,331.00,0.00,71.00,0,119,708,24,29,30
1979-05-01,1979,5,2.00,16.00,2.00,17.00,194.00,8.00,26.00,6.00,30.00,522.00,0.00,119.00,0,140,862,22,31,30
1979-06-01,1979,6,8.00,15.00,7.00,18.00,287.00,17.00,25.00,15.00,29.00,573.00,0.00,119.00,0,231,855,24,28,30
1979-07-01,1979,7,10.00,15.00,8.00,17.00,347.00,16.00,24.00,15.00,28.00,600.00,0.00,79.00,0,231,864,28,30,31
1979-08-01,1979,8,10.00,15.00,8.00,18.00,336.00,15.00,26.00,13.00,28.00,614.00,0.00,112.00,0,279,1070,27,31,31
1979-09-01,1979,9,5.00,15.00,4.00,17.00,220.00,15.00,23.00,12.00,26.00,557.00,0.00,30.00,0,130,393,23,30,30
1979-10-01,1979,10,2.00,13.00,0.00,16.00,175.00,10.00,20.00,7.00,26.00,451.00,0.00,20.00,0,119,259,23,30,31
1979-11-01,1979,11,0.00,7.00,-1.00,8.00,62.00,4.00,11.00,3.00,13.00,200.00,0.00,119.00,0,290,1224,21,27,30
1979-12-01,1979,12,,,,,,2.00,13.00,1.00,15.00,164.00,0.00,99.00,0,259,1424,,23,31
1980-01-01,1980,1,,,,,,-2.00,5.00,-5.00,10.00,56.00,0.00,41.00,0,109,467,,28,31
1980-02-01,1980,2,,,,,,5.00,13.00,2.00,13.00,204.00,0.00,109.00,0,231,912,,24,29
1980-03-01,1980,3,,,,,,4.00,12.00,2.00,16.00,226.00,0.00,61.00,0,109,588,,28,30
1980-04-01,1980,4,1.00,8.00,0.00,11.00,112.00,7.00,19.00,6.00,23.00,355.00,0.00,71.00,0,150,722,27,30,30
1980-05-01,1980,5,3.00,10.00,3.00,12.00,190.00,12.00,21.00,11.00,23.00,522.00,0.00,10.00,0,79,140,27,31,30
1980-06-01,1980,6,9.00,15.00,6.00,17.00,282.00,15.00,28.00,12.00,31.00,584.00,0.00,99.00,0,351,1331,26,30,30
1980-07-01,1980,7,9.00,17.00,7.00,18.00,282.00,15.00,25.00,13.00,30.00,564.00,0.00,170.00,0,340,2052,23,29,31
1980-08-01,1980,8,10.00,18.00,8.00,19.00,307.00,17.00,27.00,14.00,30.00,665.00,0.00,71.00,0,221,827,22,30,30
1980-09-01,1980,9,10.00,16.00,9.00,19.00,266.00,16.00,25.00,15.00,26.00,601.00,0.00,41.00,0,419,632,21,30,30
1980-10-01,1980,10,,,,,,9.00,16.00,8.00,19.00,328.00,0.00,51.00,0,231,559,,27,31
1980-11-01,1980,11,,,,,,0.00,14.00,-2.00,15.00,156.00,0.00,76.00,0,211,775,,26,30
1980-12-01,1980,12,,,,,,-1.00,9.00,-2.00,11.00,90.00,0.00,64.00,0,160,913,,24,31
1981-01-01,1981,1,,,,,,0.00,7.00,-1.00,9.00,68.00,0.00,160.00,0,310,1642,,22,31
1981-02-01,1981,2,,,,,,0.00,8.00,-1.00,10.00,70.00,0.00,30.00,0,79,313,,22,27
1981-03-01,1981,3,,,,,,6.00,18.00,3.00,19.00,335.00,0.00,119.00,0,330,1531,,27,31
1981-04-01,1981,4,0.00,9.00,-1.00,14.00,119.00,8.00,20.00,6.00,22.00,360.00,0.00,56.00,0,119,382,24,27,30
1981-05-01,1981,5,2.00,16.00,1.00,17.00,254.00,9.00,26.00,8.00,27.00,559.00,0.00,61.00,0,79,747,25,31,31
1981-06-01,1981,6,8.00,14.00,7.00,15.00,247.00,15.00,24.00,12.00,29.00,570.00,0.00,61.00,0,650,1198,22,29,29
1981-07-01,1981,7,10.00,17.00,10.00,20.00,326.00,18.00,25.00,15.00,30.00,648.00,0.00,74.00,0,160,691,25,31,31
1981-08-01,1981,8,10.00,18.00,9.00,20.00,363.00,17.00,27.00,16.00,31.00,632.00,0.00,119.00,0,330,966,26,30,31
1981-09-01,1981,9,9.00,14.00,8.00,14.00,257.00,16.00,23.00,15.00,25.00,583.00,0.00,71.00,0,130,649,23,30,30
1981-10-01,1981,10,2.00,11.00,1.00,12.00,141.00,7.00,16.00,7.00,19.00,327.00,0.00,180.00,0,259,1539,22,29,30
1981-11-01,1981,11,,,,,,4.00,13.00,2.00,16.00,170.00,0.00,79.00,0,150,1026,,22,29
1981-12-01,1981,12,,,,,,-6.00,6.00,-6.00,9.00,27.00,0.00,79.00,0,221,1000,,22,30
1982-01-01,1982,1,,,,,,-3.60,10.50,-6.70,11.00,112.40,,,,,,,22,
1982-02-01,1982,2,,,,,,1.50,11.70,0.30,13.00,151.00,,,,,,,24,
1982-03-01,1982,3,,,,,,6.20,12.60,4.90,19.30,264.50,0.00,71.00,0,160,662,,29,26
1982-04-01,1982,4,,,,,,7.60,17.40,5.10,21.20,334.70,0.00,20.00,0,79,216,,27,22
1982-05-01,1982,5,3.60,12.90,1.40,13.80,202.60,10.50,26.10,9.10,27.50,528.30,,,,,,24,29,
1982-06-01,1982,6,8.50,17.60,6.70,19.10,268.80,14.90,29.10,14.00,29.70,627.20,,,,,,21,30,
1982-07-01,1982,7,11.40,17.70,10.80,19.50,352.60,19.10,28.60,18.00,30.50,677.40,,,,,,24,28,
1982-08-01,1982,8,11.30,16.40,9.70,17.20,293.10,18.30,25.60,16.50,31.00,649.30,,,,,,22,30,
1982-09-01,1982,9,,,,,,18.50,25.90,15.50,27.20,591.40,,,,,,,27,
