DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-0.73,3.00,-13.00,6.00,8.43,1,1
2,0.35,5.20,-10.00,12.00,31.82,1,2
3,-3.91,1.00,-18.00,8.00,19.20,1,3
4,-0.24,-0.14,-11.00,3.00,28.78,1,4
5,-1.28,0.66,-21.00,11.10,20.31,1,5
6,0.11,1.14,-20.00,8.00,28.78,1,6
7,-2.34,1.81,-20.00,8.40,8.08,1,7
8,-1.55,0.55,-15.00,7.70,15.91,1,8
9,-0.78,0.83,-16.20,5.00,14.90,1,9
10,0.18,1.90,-9.60,8.00,26.50,1,10
11,-0.94,2.71,-19.10,10.00,24.58,1,11
12,-1.36,-0.69,-13.00,7.00,21.40,1,12
13,-2.08,0.88,-16.80,9.00,11.36,1,13
14,-3.79,0.93,-18.60,10.00,25.21,1,14
15,-4.05,-0.20,-19.00,12.00,12.44,1,15
16,-2.31,2.93,-12.80,11.00,23.92,1,16
17,-3.01,2.72,-12.70,7.40,33.57,1,17
18,-1.64,1.48,-9.00,9.00,10.42,1,18
19,-3.28,0.83,-15.20,10.00,7.00,1,19
20,-2.02,2.12,-8.00,7.00,25.27,1,20
21,-2.12,3.46,-9.80,8.00,9.31,1,21
22,-1.48,3.27,-10.00,7.00,17.79,1,22
23,-1.25,4.45,-12.00,8.00,32.79,1,23
24,0.66,4.36,-7.40,8.00,22.31,1,24
25,-0.06,4.63,-5.00,9.70,18.08,1,25
26,-2.72,4.07,-9.00,12.00,19.60,1,26
27,-0.45,4.62,-7.00,12.10,23.33,1,27
28,-2.67,2.67,-12.00,8.60,14.21,1,28
29,-2.38,3.95,-13.00,9.70,8.62,1,29
30,-1.16,4.41,-11.00,9.00,7.54,1,30
31,-0.45,3.58,-9.00,11.00,14.31,1,31
32,-2.32,4.47,-9.00,10.40,25.31,2,1
33,-3.12,3.92,-12.90,9.70,30.14,2,2
34,-2.74,3.48,-14.40,11.00,19.71,2,3
35,-2.07,3.85,-9.50,9.90,16.64,2,4
36,-1.67,5.35,-7.50,12.00,14.69,2,5
37,-0.86,5.18,-5.00,11.00,29.23,2,6
38,-1.38,5.41,-12.70,12.90,45.38,2,7
39,-2.31,4.89,-15.00,14.80,22.08,2,8
40,-3.14,5.26,-16.60,12.00,26.57,2,9
41,-2.55,4.42,-11.40,12.00,26.21,2,10
42,-0.81,4.85,-7.60,14.00,18.27,2,11
43,-1.45,3.49,-15.50,12.00,26.33,2,12
44,-2.93,4.12,-11.60,10.30,19.54,2,13
45,-2.78,4.02,-15.80,8.00,31.82,2,14
46,-2.24,2.64,-14.20,10.00,12.27,2,15
47,-3.03,2.71,-10.00,10.00,18.77,2,16
48,-3.81,2.46,-12.50,9.00,7.83,2,17
49,-1.15,3.21,-9.90,12.00,12.27,2,18
50,-3.11,3.48,-11.00,14.10,28.92,2,19
51,-2.43,5.35,-10.00,16.80,22.53,2,20
52,-4.30,6.26,-15.00,17.00,60.00,2,21
53,-3.24,4.73,-19.50,12.00,7.36,2,22
54,-1.62,6.52,-12.50,16.60,21.64,2,23
55,-2.71,5.97,-10.20,11.00,10.22,2,24
56,-1.02,6.20,-9.60,15.70,10.77,2,25
57,-3.67,6.82,-12.30,11.00,13.21,2,26
58,-2.61,5.53,-8.00,14.00,21.27,2,27
59,-2.13,5.89,-11.60,12.00,18.50,2,28
60,-0.80,6.97,-3.70,13.00,18.50,2,29
61,-0.67,7.62,-7.20,15.00,24.69,3,1
62,-0.52,6.42,-4.50,11.00,19.69,3,2
63,0.12,7.25,-12.60,14.00,11.38,3,3
64,1.01,6.90,-4.00,13.00,19.08,3,4
65,-0.58,7.38,-13.50,13.00,8.38,3,5
66,0.60,7.51,-5.00,18.10,10.14,3,6
67,1.35,6.93,-11.40,18.60,15.18,3,7
68,-0.31,6.98,-10.80,13.00,11.54,3,8
69,0.26,7.20,-7.00,15.00,15.25,3,9
70,0.05,6.74,-7.00,15.00,27.75,3,10
71,1.44,8.34,-10.00,17.00,30.55,3,11
72,0.86,8.09,-7.80,14.00,17.13,3,12
73,1.35,7.16,-10.80,13.00,22.64,3,13
74,0.78,7.89,-3.40,13.40,27.77,3,14
75,0.42,8.77,-9.00,15.50,26.79,3,15
76,1.55,8.64,-1.00,17.60,19.50,3,16
77,0.63,8.85,-5.00,19.20,14.21,3,17
78,1.45,8.62,-2.00,20.60,26.69,3,18
79,0.48,7.87,-4.90,20.80,15.30,3,19
80,1.23,7.01,-6.60,18.00,27.50,3,20
81,1.48,8.82,-6.10,17.00,16.85,3,21
82,1.19,10.11,-5.00,16.60,25.75,3,22
83,0.92,9.77,-7.00,18.00,33.50,3,23
84,1.12,10.98,-5.00,20.00,34.67,3,24
85,1.64,11.42,-3.00,20.00,17.50,3,25
86,2.25,11.35,-2.00,17.00,41.36,3,26
87,1.75,11.60,-1.20,21.00,21.46,3,27
88,2.65,11.14,-2.60,18.00,25.85,3,28
89,2.23,10.88,-3.60,18.00,16.85,3,29
90,1.94,11.22,-5.00,20.00,8.93,3,30
91,1.77,10.92,-5.00,17.60,4.30,3,31
92,2.06,13.72,-3.20,20.10,12.64,4,1
93,2.95,12.31,-0.50,22.00,57.50,4,2
94,3.07,10.57,-1.50,19.00,34.75,4,3
95,1.79,11.43,-1.90,23.20,8.62,4,4
96,2.26,9.73,-1.90,19.10,8.79,4,5
97,2.19,10.42,-3.00,17.00,7.47,4,6
98,2.47,12.18,-3.00,21.00,14.71,4,7
99,3.06,10.34,-2.00,18.00,39.20,4,8
100,1.25,10.93,-4.00,21.00,4.00,4,9
101,0.65,11.32,-4.00,23.00,11.54,4,10
102,1.01,11.75,-10.10,22.00,16.40,4,11
103,1.93,9.91,-4.20,23.00,15.50,4,12
104,2.51,11.67,-5.60,19.00,24.86,4,13
105,1.33,13.10,-3.90,21.00,16.57,4,14
106,2.17,14.19,-3.00,22.00,22.57,4,15
107,2.71,12.15,-0.50,22.00,25.25,4,16
108,1.48,13.18,-4.00,22.00,14.00,4,17
109,2.15,13.18,-3.00,22.10,10.42,4,18
110,2.34,13.53,-2.00,20.00,8.08,4,19
111,2.92,14.36,-3.20,20.40,21.17,4,20
112,2.63,12.83,-3.10,20.90,11.79,4,21
113,2.79,13.33,-3.50,20.00,15.29,4,22
114,2.83,13.52,-1.00,20.70,9.83,4,23
115,3.42,13.77,-4.00,21.80,33.53,4,24
116,2.76,12.69,-2.30,20.30,22.64,4,25
117,3.89,13.71,-3.50,20.70,6.31,4,26
118,3.16,13.60,-1.00,19.80,8.92,4,27
119,2.88,12.96,-1.10,21.00,11.17,4,28
120,3.47,15.48,-6.00,25.00,15.58,4,29
121,4.25,14.85,-3.00,23.60,21.83,4,30
122,5.34,15.58,-1.00,25.00,23.55,5,1
123,4.32,14.89,-1.00,25.00,32.42,5,2
124,4.88,14.34,-1.00,22.00,13.79,5,3
125,5.78,16.33,1.00,28.00,17.36,5,4
126,5.27,16.99,0.00,26.00,14.10,5,5
127,5.42,14.72,0.00,25.00,26.92,5,6
128,6.63,17.31,-1.00,26.00,9.00,5,7
129,5.60,16.72,-1.00,29.00,6.60,5,8
130,5.77,18.07,1.00,30.00,5.75,5,9
131,6.49,18.48,0.00,29.00,4.55,5,10
132,6.92,16.15,1.00,20.00,30.45,5,11
133,5.89,16.07,0.00,21.00,36.82,5,12
134,5.97,18.31,0.00,23.00,18.93,5,13
135,7.22,17.49,2.00,24.00,20.08,5,14
136,6.63,17.82,-1.00,26.00,16.82,5,15
137,6.38,19.59,0.00,27.00,11.09,5,16
