MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.6783783783783788,9.451351351351354,-16.7,14.5,66.32499999999999
2,-2.7675675675675673,10.175675675675675,-22.8,18.400000000000002,54.844444444444434
3,-0.8918918918918919,14.054054054054054,-20.700000000000003,23.400000000000002,48.233333333333334
4,0.6694444444444447,18.91111111111111,-6.0,28.5,42.940000000000005
5,4.241666666666667,23.155555555555555,-0.5,31.3,57.125714285714295
6,7.569444444444445,25.09166666666667,1.7000000000000002,33.7,74.83999999999996
7,9.697222222222223,26.891666666666666,5.0,38.1,85.83714285714285
8,9.719444444444443,26.62777777777778,5.4,34.7,81.28000000000002
9,6.805555555555555,22.775000000000002,2.3000000000000003,31.200000000000003,73.57428571428574
10,2.980555555555556,17.825000000000003,-5.300000000000001,25.5,73.74571428571431
11,0.08611111111111112,12.769444444444444,-8.4,19.1,67.78571428571429
12,-2.7805555555555563,10.072222222222226,-13.0,14.700000000000001,70.35
