MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.366000000000002,11.106,-23.0,16.2,51.428000000000004
2,-4.524,12.613999999999999,-17.6,22.1,45.29199999999999
3,-2.570000000000001,17.156,-15.4,26.1,49.913999999999994
4,-0.7265306122448982,20.810204081632648,-6.2,29.200000000000003,46.52448979591837
5,3.6060000000000003,24.781999999999986,-2.0,33.300000000000004,63.882000000000026
6,7.206000000000001,28.12800000000001,0.4,38.400000000000006,58.008
7,9.417999999999996,30.903999999999993,3.1,41.800000000000004,53.58999999999999
8,8.734,30.706000000000003,3.0,40.6,51.12999999999999
9,5.247999999999999,26.183999999999997,-0.4,35.0,50.821999999999996
10,1.8460000000000003,21.634,-7.0,30.3,63.392000000000024
11,-1.6179999999999999,15.424000000000001,-11.100000000000001,23.0,52.7
12,-4.026,11.951999999999996,-18.0,19.0,60.45400000000001
