DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,22.61,30.64,19.80,33.60,39.85,1,1
2,22.57,30.67,19.00,34.40,19.87,1,2
3,22.54,31.35,20.20,35.80,41.62,1,3
4,22.56,30.78,19.60,34.60,1.82,1,4
5,22.76,31.49,20.00,33.80,29.89,1,5
6,22.41,31.14,20.00,34.20,8.42,1,6
7,22.52,31.38,19.00,34.20,30.92,1,7
8,22.66,31.19,20.80,34.80,48.30,1,8
9,22.70,30.78,20.80,34.00,9.15,1,9
10,22.82,30.80,21.00,34.20,89.42,1,10
11,22.63,30.59,20.00,34.40,8.09,1,11
12,22.78,30.75,21.00,33.40,9.00,1,12
13,22.41,30.81,20.80,33.40,21.11,1,13
14,22.66,30.79,20.20,36.60,51.27,1,14
15,22.58,31.15,20.40,34.20,19.25,1,15
16,22.72,31.28,19.00,34.00,17.00,1,16
17,22.28,31.18,19.20,34.20,24.77,1,17
18,22.08,30.86,13.60,34.40,37.00,1,18
19,22.38,30.88,20.00,33.20,0.45,1,19
20,22.52,30.84,20.50,33.00,72.00,1,20
21,22.44,31.24,19.80,33.20,7.21,1,21
22,22.56,31.33,18.60,34.00,9.08,1,22
23,22.41,31.05,20.00,34.40,9.00,1,23
24,22.33,30.79,20.40,34.00,13.33,1,24
25,22.38,31.03,19.60,34.20,0.00,1,25
26,22.75,30.94,21.00,33.00,55.67,1,26
27,22.63,31.37,21.00,34.00,16.33,1,27
28,22.53,31.02,20.20,34.00,9.43,1,28
29,22.37,30.61,18.80,33.40,17.07,1,29
30,22.48,31.03,20.00,34.00,45.31,1,30
31,22.61,30.61,19.00,34.00,40.85,1,31
32,22.38,31.20,19.00,34.20,1.15,2,1
33,22.58,31.08,20.00,34.00,18.77,2,2
34,22.42,31.25,20.40,34.40,117.57,2,3
35,22.58,31.17,20.80,33.00,13.40,2,4
36,22.59,31.10,20.80,33.20,49.20,2,5
37,22.74,31.09,20.60,33.20,25.00,2,6
38,22.67,31.28,20.60,34.00,3.44,2,7
39,22.48,31.54,20.20,33.20,115.69,2,8
40,22.40,31.79,20.10,33.50,50.75,2,9
41,22.73,31.63,21.20,33.80,3.18,2,10
42,22.39,31.58,20.40,34.40,54.92,2,11
43,22.45,31.91,19.80,34.00,90.13,2,12
44,22.63,31.60,21.00,34.00,44.83,2,13
45,22.83,31.39,21.00,33.40,21.06,2,14
46,22.76,31.85,20.00,34.00,118.92,2,15
47,22.26,31.64,14.30,34.40,22.46,2,16
48,22.53,31.81,18.40,33.40,23.00,2,17
49,22.77,31.95,20.20,34.40,61.33,2,18
50,22.68,31.77,20.60,33.20,4.29,2,19
51,22.70,31.35,20.00,34.20,13.93,2,20
52,22.41,31.77,20.00,34.50,12.69,2,21
53,22.79,31.88,21.00,34.30,29.85,2,22
54,22.74,32.08,20.00,37.00,2.86,2,23
55,22.78,31.68,18.60,34.00,34.29,2,24
56,22.43,32.29,19.00,34.40,67.33,2,25
57,22.61,31.86,20.40,34.10,0.00,2,26
58,22.71,31.64,20.60,34.60,57.77,2,27
59,22.68,31.89,21.20,34.20,8.67,2,28
60,22.67,32.00,22.00,33.60,93.00,2,29
61,22.66,31.93,20.60,35.30,53.25,3,1
62,22.52,32.30,20.00,34.40,1.82,3,2
63,22.61,31.86,21.00,36.20,21.45,3,3
64,22.53,31.93,19.20,34.20,14.87,3,4
65,22.41,31.87,20.20,34.80,29.00,3,5
66,22.30,31.84,19.60,33.60,10.82,3,6
67,22.38,31.79,19.80,34.50,20.69,3,7
68,22.61,31.91,20.10,35.00,117.91,3,8
69,22.56,31.96,20.00,35.00,14.17,3,9
70,22.56,31.84,12.00,35.20,26.67,3,10
71,22.70,32.21,21.00,34.40,59.14,3,11
72,22.74,31.76,19.80,34.00,48.56,3,12
73,22.78,32.49,21.00,34.40,20.92,3,13
74,22.63,31.85,20.60,34.00,10.11,3,14
75,22.72,32.01,21.00,34.20,40.75,3,15
76,22.70,32.25,21.20,34.40,0.00,3,16
77,22.64,32.52,20.00,34.60,59.75,3,17
78,22.71,32.38,19.80,34.80,53.00,3,18
79,22.84,32.59,20.20,34.80,69.50,3,19
80,22.69,32.15,18.30,34.40,9.00,3,20
81,22.77,32.32,20.00,35.00,52.75,3,21
82,22.45,32.08,19.00,35.20,26.67,3,22
83,22.76,32.54,20.80,35.20,55.00,3,23
84,22.88,31.97,21.20,35.20,24.38,3,24
85,22.83,32.53,19.20,34.90,40.18,3,25
86,22.86,32.16,20.20,35.20,18.23,3,26
87,22.90,32.39,20.90,35.50,49.92,3,27
88,23.02,32.42,21.20,34.60,96.11,3,28
89,22.99,32.47,21.00,35.80,14.00,3,29
90,22.96,32.46,21.00,35.60,20.89,3,30
91,22.74,32.05,21.00,34.20,48.09,3,31
92,23.01,32.30,21.50,34.40,38.43,4,1
93,22.90,32.54,20.00,34.40,17.60,4,2
94,22.61,32.62,19.00,34.80,40.00,4,3
95,22.62,32.77,19.00,34.80,96.50,4,4
96,22.92,32.24,20.80,35.40,41.23,4,5
97,22.80,32.57,20.40,35.00,8.92,4,6
98,22.74,32.22,20.00,34.20,32.36,4,7
99,22.64,32.54,20.00,35.00,22.83,4,8
100,22.57,32.33,19.50,34.60,17.77,4,9
101,22.90,32.23,21.60,34.20,26.27,4,10
102,22.80,32.27,21.20,34.20,94.17,4,11
103,22.38,32.24,19.00,34.80,50.64,4,12
104,22.87,32.23,19.00,35.20,66.62,4,13
105,22.93,32.39,21.40,34.80,57.27,4,14
106,23.15,32.65,21.20,34.60,67.14,4,15
107,22.85,32.59,20.00,35.20,92.27,4,16
108,23.02,32.34,20.40,34.40,31.92,4,17
109,22.64,32.72,18.20,34.80,47.07,4,18
110,23.00,32.35,21.00,34.80,28.90,4,19
111,23.03,32.57,21.00,34.60,55.00,4,20
112,22.88,32.46,20.00,35.40,27.09,4,21
113,23.09,32.52,20.00,35.20,20.50,4,22
114,23.04,32.47,17.40,36.00,64.00,4,23
115,22.98,32.33,19.60,35.00,51.62,4,24
116,23.13,32.67,21.00,35.80,71.82,4,25
117,23.31,32.11,22.40,35.20,34.08,4,26
118,23.42,32.10,21.70,34.80,83.30,4,27
119,23.18,32.88,20.80,34.80,34.73,4,28
120,22.91,32.61,20.00,35.00,102.67,4,29
121,23.30,32.42,21.40,35.60,113.44,4,30
122,23.04,32.75,19.80,35.00,65.36,5,1
123,23.08,32.52,18.80,35.00,32.20,5,2
124,23.27,32.70,21.40,34.40,2.08,5,3
125,23.44,32.99,20.00,35.40,8.20,5,4
126,23.22,33.05,20.20,36.20,75.92,5,5
127,23.37,32.86,21.20,34.60,15.83,5,6
128,23.31,32.62,20.00,35.00,0.45,5,7
129,23.09,32.44,18.00,35.00,21.25,5,8
130,23.51,32.68,21.60,35.00,12.31,5,9
131,23.39,32.89,20.40,35.00,60.08,5,10
132,23.35,32.55,21.20,35.00,75.33,5,11
133,23.39,32.61,20.00,35.20,8.15,5,12
134,23.30,33.05,20.00,35.00,0.00,5,13
135,23.51,32.72,21.40,35.00,53.18,5,14
136,23.14,32.72,20.00,35.40,0.77,5,15
137,23.28,33.11,20.40,35.40,6.10,5,16
138,22.96,33.06,14.60,35.00,19.15,5,17
139,23.02,32.87,18.80,35.00,7.43,5,18
140,23.22,32.80,20.40,34.90,36.50,5,19
141,23.26,33.21,21.00,35.20,0.00,5,20
142,23.09,33.10,21.40,35.40,3.42,5,21
143,22.75,32.36,16.60,34.80,4.50,5,22
144,23.34,32.76,21.20,35.40,8.62,5,23
145,23.38,32.79,21.40,35.00,50.58,5,24
146,23.12,32.80,20.00,35.40,0.00,5,25
147,22.93,32.51,20.80,35.00,9.43,5,26
148,23.19,32.86,21.00,35.20,20.86,5,27
149,23.20,32.80,21.20,35.20,21.00,5,28
150,23.04,32.85,21.60,35.20,39.17,5,29
151,22.92,32.83,20.40,35.00,0.00,5,30
152,23.12,32.86,21.00,35.00,7.42,5,31
153,23.15,32.38,19.80,35.30,8.36,6,1
154,23.19,32.71,20.40,34.80,13.08,6,2
155,23.28,32.96,21.30,34.60,169.36,6,3
156,23.04,32.83,20.00,35.60,34.44,6,4
157,23.03,32.49,20.90,34.80,16.00,6,5
158,22.98,32.37,20.10,35.20,69.92,6,6
159,23.21,32.68,20.00,34.80,17.07,6,7
160,23.22,32.41,20.40,35.00,27.50,6,8
161,23.05,32.89,20.20,35.20,20.14,6,9
162,23.19,33.09,21.40,35.40,0.83,6,10
163,22.85,32.69,18.00,34.80,0.00,6,11
164,23.18,32.52,21.60,34.20,1.54,6,12
165,23.02,32.44,21.20,34.40,6.36,6,13
166,22.98,32.89,20.70,35.00,40.29,6,14
167,22.75,32.32,20.00,34.70,35.07,6,15
168,22.85,32.48,21.00,34.60,0.00,6,16
169,22.65,32.33,19.00,35.40,69.25,6,17
170,22.86,31.93,21.00,35.00,51.88,6,18
171,22.66,32.32,20.20,34.40,1.33,6,19
172,22.80,32.86,20.50,34.40,0.00,6,20
173,23.01,32.71,20.00,35.40,0.20,6,21
174,22.95,32.31,20.80,34.60,6.46,6,22
175,22.68,32.57,20.50,34.40,14.93,6,23
176,22.71,32.51,21.20,34.80,26.60,6,24
177,22.45,32.18,12.40,34.40,5.85,6,25
178,22.61,32.59,20.00,34.40,47.20,6,26
179,22.52,32.34,20.00,34.20,18.73,6,27
180,22.51,32.67,20.40,34.20,20.67,6,28
181,22.50,32.31,20.40,34.80,5.29,6,29
182,22.55,31.95,20.20,35.00,21.71,6,30
183,22.30,32.24,15.00,34.60,3.94,7,1
184,22.65,32.38,20.60,34.40,46.75,7,2
185,22.73,32.20,21.00,34.80,31.75,7,3
186,22.66,32.19,14.70,35.00,39.21,7,4
187,22.82,31.73,21.00,34.80,10.85,7,5
188,22.32,32.19,19.00,34.20,9.21,7,6
189,22.20,32.43,16.20,34.40,2.14,7,7
190,22.52,32.45,20.60,34.20,3.81,7,8
191,22.46,32.30,18.60,36.40,7.62,7,9
192,22.29,31.76,17.20,34.60,4.36,7,10
193,22.46,31.61,20.00,33.80,4.69,7,11
194,22.29,32.02,17.00,34.60,30.14,7,12
195,22.51,32.12,20.80,34.20,9.21,7,13
196,22.56,31.87,20.00,34.20,8.67,7,14
197,22.56,31.86,20.40,34.20,5.67,7,15
198,22.30,32.27,17.00,34.80,0.00,7,16
199,22.79,32.42,20.50,34.80,1.53,7,17
200,22.62,32.80,19.50,35.00,59.38,7,18
