MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.989285714285714,11.656603773584907,-8.1,17.6,1.830188679245283
2,-0.36250000000000016,15.914814814814815,-7.800000000000001,24.400000000000002,3.0428571428571423
3,3.1678571428571445,21.885185185185183,-3.6,31.6,15.139285714285716
4,7.8571428571428585,27.909433962264153,0.1,34.9,38.13035714285714
5,11.837500000000002,30.78461538461539,5.1000000000000005,36.7,63.748214285714276
6,15.885714285714286,32.888679245283015,10.100000000000001,38.2,69.62678571428572
7,18.091071428571432,34.44905660377359,14.700000000000001,39.5,92.3464285714286
8,17.560714285714283,33.87924528301886,12.600000000000001,39.0,80.26964285714287
9,13.830909090909095,29.26730769230769,9.200000000000001,37.0,74.09272727272729
10,8.416363636363636,23.616981132075477,0.9,29.6,40.00727272727272
11,2.2200000000000006,19.000000000000004,-4.6000000000000005,24.6,6.9799999999999995
12,-2.361818181818182,12.52307692307692,-8.6,17.3,0.7537037037037035
