DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,5.21,13.99,-2.90,17.80,22.52,1,1
2,5.00,13.66,-4.20,18.50,24.23,1,2
3,4.71,13.71,-3.30,18.40,11.77,1,3
4,4.50,13.78,-3.50,17.80,21.71,1,4
5,4.26,13.92,-3.50,18.60,22.77,1,5
6,4.55,13.98,-2.80,21.50,13.71,1,6
7,4.77,14.25,-2.60,21.60,8.50,1,7
8,4.56,13.96,-3.30,22.00,25.12,1,8
9,4.89,13.81,-7.00,18.60,21.84,1,9
10,4.79,14.12,-5.10,18.30,17.77,1,10
11,4.59,13.89,-3.30,19.00,16.54,1,11
12,4.29,13.94,-3.20,18.40,17.25,1,12
13,4.04,13.59,-3.20,17.90,16.95,1,13
14,4.35,13.95,-4.20,17.90,24.71,1,14
15,4.99,13.73,-4.10,19.00,18.30,1,15
16,4.28,13.68,-3.60,20.70,17.75,1,16
17,4.32,13.71,-4.40,17.40,17.57,1,17
18,4.20,13.86,-1.40,18.90,26.64,1,18
19,4.64,13.68,0.10,18.50,18.66,1,19
20,5.45,13.67,-0.20,20.40,30.80,1,20
21,4.33,13.91,-3.10,17.70,19.75,1,21
22,4.66,14.06,-2.60,20.20,18.84,1,22
23,4.77,14.31,-0.40,22.40,31.43,1,23
24,5.08,13.83,-0.40,19.10,20.09,1,24
25,4.43,13.87,-3.90,19.80,5.96,1,25
26,3.94,13.93,-2.10,19.00,17.25,1,26
27,4.35,13.89,-3.00,18.30,18.96,1,27
28,4.24,14.10,-2.20,19.00,19.66,1,28
29,4.54,13.79,-3.00,17.40,25.02,1,29
30,4.37,14.08,-2.40,19.40,18.64,1,30
31,4.78,13.76,-3.10,19.30,29.05,1,31
32,4.40,13.88,-4.50,17.30,21.39,2,1
33,4.39,14.04,-2.90,18.10,23.32,2,2
34,4.56,14.40,-2.10,20.80,13.95,2,3
35,5.10,14.56,-0.80,19.80,23.09,2,4
36,5.00,14.28,-2.80,18.40,26.12,2,5
37,4.71,14.43,-4.00,22.10,14.75,2,6
38,4.69,14.32,-4.00,22.60,16.46,2,7
39,4.35,14.15,-0.50,18.40,14.89,2,8
40,4.82,14.36,-1.80,18.20,23.93,2,9
41,4.89,13.94,-1.80,17.40,25.30,2,10
42,4.16,13.78,-8.10,25.30,17.91,2,11
43,4.31,13.70,-4.10,19.50,23.66,2,12
44,4.23,13.85,-4.30,18.40,23.98,2,13
45,4.22,13.61,-3.60,16.70,21.38,2,14
46,4.12,13.86,-2.70,21.40,19.57,2,15
47,3.94,13.91,-2.10,22.50,19.98,2,16
48,5.08,14.42,-3.00,18.30,11.95,2,17
49,4.57,14.58,-2.40,18.80,15.30,2,18
50,4.45,14.09,-0.80,17.90,18.64,2,19
51,3.89,14.34,-3.30,24.20,16.41,2,20
52,4.27,14.47,-1.90,23.40,17.32,2,21
53,4.22,14.72,-1.60,20.50,11.20,2,22
54,4.24,14.37,-2.80,19.40,13.27,2,23
55,4.93,14.29,-4.50,19.20,31.07,2,24
56,4.39,14.31,-4.50,17.60,21.91,2,25
57,5.11,13.85,-1.60,16.70,23.59,2,26
58,4.32,14.13,-2.90,21.00,15.79,2,27
59,4.38,14.43,-2.10,19.80,18.25,2,28
60,5.21,14.66,-0.60,16.90,21.50,2,29
61,5.27,14.35,-3.30,18.20,23.80,3,1
62,5.29,14.88,-3.60,18.90,25.54,3,2
63,5.26,14.78,-2.00,20.20,27.64,3,3
64,4.96,14.72,-1.40,18.30,24.20,3,4
65,4.99,14.69,-1.90,20.00,24.91,3,5
66,5.13,14.43,-5.60,20.90,19.79,3,6
67,4.72,14.75,-4.50,24.80,9.11,3,7
68,4.66,14.84,-4.00,19.50,23.48,3,8
69,5.09,15.30,-2.40,24.40,16.04,3,9
70,5.33,15.30,-2.10,21.40,24.61,3,10
71,5.63,14.91,-0.90,19.60,19.39,3,11
72,5.24,15.54,-0.40,19.80,10.16,3,12
73,5.35,15.66,-1.00,20.30,13.91,3,13
74,6.15,15.89,1.10,21.90,11.96,3,14
75,5.86,15.92,-0.40,22.50,23.86,3,15
76,5.51,15.67,0.30,19.80,23.27,3,16
77,5.40,15.91,-0.20,19.60,16.25,3,17
78,5.89,15.83,0.20,21.80,15.52,3,18
79,5.77,15.95,0.10,19.80,6.29,3,19
80,6.07,16.28,0.70,26.50,16.12,3,20
81,6.08,16.43,-1.20,26.80,12.98,3,21
82,6.40,16.72,-0.80,25.80,17.79,3,22
83,5.85,16.46,0.00,24.10,15.55,3,23
84,6.55,16.71,0.90,29.60,15.32,3,24
85,6.68,16.38,1.30,22.10,7.70,3,25
86,6.44,16.02,-0.60,18.20,28.82,3,26
87,6.61,16.29,0.40,21.60,14.39,3,27
88,6.45,16.57,0.00,28.60,12.09,3,28
89,6.66,16.73,1.10,27.20,19.27,3,29
90,6.95,16.88,0.60,23.50,17.02,3,30
91,6.38,17.20,-0.40,28.00,20.75,3,31
92,6.99,16.79,0.20,21.30,22.45,4,1
93,6.74,16.66,2.60,22.10,28.35,4,2
94,7.67,17.45,3.60,24.30,23.89,4,3
95,7.36,17.23,0.60,25.40,24.56,4,4
96,7.29,16.96,1.20,25.10,17.04,4,5
97,6.87,17.11,1.90,22.10,19.85,4,6
98,7.03,17.61,1.80,23.80,12.87,4,7
99,7.55,17.64,0.00,24.40,15.71,4,8
100,7.68,17.39,2.10,24.00,14.35,4,9
101,7.70,17.03,1.60,26.00,20.51,4,10
102,7.57,17.53,0.20,23.00,24.00,4,11
103,7.57,17.43,1.00,24.20,18.11,4,12
104,7.32,17.50,1.80,22.60,7.38,4,13
105,7.24,17.61,2.20,23.00,15.49,4,14
106,6.95,18.06,0.60,27.20,14.05,4,15
107,7.70,17.85,0.10,24.20,24.91,4,16
108,7.49,17.57,1.20,23.60,16.44,4,17
109,7.58,17.85,2.90,28.50,4.33,4,18
110,7.25,18.16,2.90,23.40,11.22,4,19
111,7.60,18.03,2.00,22.90,17.00,4,20
112,8.25,18.47,2.50,27.70,17.67,4,21
113,8.02,18.97,2.00,27.20,13.07,4,22
114,8.74,18.93,2.00,28.10,20.89,4,23
115,9.00,18.78,4.00,24.60,32.42,4,24
116,8.93,18.98,2.10,27.40,17.29,4,25
117,9.22,19.20,2.00,25.70,10.49,4,26
118,9.45,18.81,4.00,29.50,30.45,4,27
119,9.37,19.57,3.40,32.20,17.15,4,28
120,9.24,19.52,2.40,30.70,16.44,4,29
121,9.52,19.51,4.00,30.00,14.38,4,30
122,9.74,19.07,3.70,24.20,18.60,5,1
123,9.83,20.24,4.80,27.10,12.51,5,2
124,10.10,20.64,5.10,28.70,18.22,5,3
125,10.32,19.55,3.40,31.40,28.75,5,4
126,10.83,19.96,5.40,30.10,18.31,5,5
127,9.93,20.41,4.50,33.80,17.84,5,6
128,10.05,20.50,4.40,31.80,10.25,5,7
129,10.28,20.74,6.00,27.50,16.20,5,8
130,10.95,20.82,4.20,27.50,8.42,5,9
131,10.61,21.60,5.00,29.00,12.44,5,10
132,11.18,21.19,6.70,27.40,20.36,5,11
133,11.36,20.95,7.40,25.50,12.49,5,12
134,11.54,21.23,6.60,26.60,17.73,5,13
135,10.85,21.35,4.60,31.20,28.18,5,14
136,11.23,21.14,6.60,27.50,10.80,5,15
137,11.02,21.55,5.70,25.70,9.44,5,16
138,11.13,21.93,5.50,31.20,19.87,5,17
139,11.66,22.35,6.10,29.90,19.44,5,18
140,12.14,22.20,6.10,27.80,16.40,5,19
141,11.71,22.37,6.10,27.70,25.56,5,20
142,11.94,22.03,6.80,27.20,29.07,5,21
143,11.79,22.54,7.30,34.40,10.93,5,22
144,12.17,22.92,6.00,34.50,2.64,5,23
145,12.46,22.63,6.70,29.30,3.51,5,24
146,12.15,23.00,6.50,32.70,11.87,5,25
147,13.19,23.13,7.10,34.60,14.64,5,26
148,13.03,23.35,7.20,36.20,8.73,5,27
149,13.14,22.73,8.40,28.30,8.69,5,28
150,12.56,23.07,7.40,29.00,28.13,5,29
151,12.55,23.28,8.20,27.90,3.98,5,30
152,13.22,23.41,8.40,29.50,6.78,5,31
153,13.07,23.84,8.50,33.70,18.87,6,1
154,13.42,24.01,6.80,33.00,14.98,6,2
155,13.52,24.05,7.90,33.30,9.00,6,3
156,13.67,24.58,7.80,37.10,11.82,6,4
157,14.11,24.42,8.40,36.90,20.07,6,5
158,14.15,24.20,9.40,31.60,13.87,6,6
159,14.35,24.42,10.00,30.40,5.49,6,7
160,14.28,24.80,8.40,35.30,7.53,6,8
161,14.22,25.05,8.40,35.10,2.09,6,9
162,14.43,25.03,9.10,32.00,14.02,6,10
163,14.84,24.91,9.80,33.30,16.44,6,11
164,14.61,24.79,8.20,33.00,4.62,6,12
165,14.72,25.04,10.20,30.00,7.95,6,13
166,14.45,25.46,9.70,40.10,6.49,6,14
167,15.03,25.45,11.00,30.00,9.51,6,15
168,15.09,25.66,9.70,32.90,6.04,6,16
