MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,1.0410714285714284,16.064285714285713,-7.0,22.400000000000002,61.97857142857144
2,1.2017857142857142,15.991071428571427,-8.1,25.3,54.976785714285725
3,2.4178571428571423,17.878571428571423,-5.6000000000000005,29.6,55.75178571428573
4,4.830909090909091,20.63818181818182,0.0,32.2,54.27636363636364
5,8.370909090909093,24.590909090909104,3.4000000000000004,36.2,47.07636363636365
6,12.165454545454546,28.51454545454545,6.800000000000001,40.1,22.823636363636368
7,14.97272727272727,31.22000000000001,10.0,40.300000000000004,8.469090909090909
8,15.46909090909091,31.12727272727272,9.5,39.5,18.741818181818186
9,12.540000000000004,28.536363636363646,7.6000000000000005,40.0,50.80181818181818
10,9.001818181818184,25.32909090909091,1.6,35.0,84.16363636363636
11,4.707272727272727,20.972727272727276,-3.2,28.6,100.60363636363638
12,1.7781818181818176,17.245454545454546,-4.9,22.8,72.48545454545454
