MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,9.662500000000001,24.250000000000007,5.1000000000000005,27.200000000000003,30.657142857142862
2,10.8125,23.637500000000003,-3.1,27.900000000000002,66.34285714285714
3,13.25,26.387500000000003,10.3,30.700000000000003,46.62857142857143
4,17.414285714285715,29.042857142857144,10.200000000000001,31.8,128.48333333333332
5,20.842857142857145,30.95714285714286,10.3,33.4,227.05000000000004
6,24.157142857142862,31.871428571428574,16.6,33.7,494.2166666666667
7,23.514285714285716,32.528571428571425,13.0,34.4,515.8166666666667
8,23.9875,32.6375,12.5,34.7,587.4142857142857
9,22.975,32.0875,11.3,34.300000000000004,334.025
10,21.0,30.337500000000002,15.5,32.4,135.41250000000002
11,16.05,28.325,10.700000000000001,31.200000000000003,23.7625
12,12.100000000000001,24.875,4.9,28.8,32.7875
