MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-4.136111111111111,9.930555555555554,-16.6,14.4,68.92352941176472
2,-3.638888888888889,10.797222222222224,-22.900000000000002,18.8,57.6029411764706
3,-1.9277777777777783,14.491666666666662,-17.8,23.200000000000003,52.0941176470588
4,0.3885714285714286,19.277142857142856,-6.4,29.6,46.445454545454545
5,4.277142857142857,23.288571428571434,-1.6,32.2,61.875757575757575
6,7.834285714285713,25.317142857142855,1.8,33.1,66.0939393939394
7,9.797142857142857,26.97142857142857,5.0,37.5,89.47272727272728
8,9.628571428571428,26.851428571428574,4.2,34.7,85.42058823529412
9,6.728571428571429,22.897142857142857,2.4000000000000004,32.0,72.23529411764707
10,3.017142857142858,18.222857142857144,-4.800000000000001,26.0,75.72647058823532
11,-0.2257142857142858,13.065714285714284,-8.3,19.900000000000002,71.09696969696971
12,-3.2514285714285713,10.317142857142855,-16.900000000000002,15.0,74.21764705882352
