DAY,TMIN_P10,TMAX_P90,PRCP_SUM,MONTH,DAY_OF_MONTH
1,5.636956521739131,12.916666666666666,2.3342105263157893,1,1
2,5.875675675675675,13.250000000000004,1.375,1,2
3,5.963157894736843,13.085714285714287,1.6290322580645162,1,3
4,5.514285714285714,12.936585365853658,2.088235294117647,1,4
5,5.262500000000001,11.602857142857145,1.8484848484848484,1,5
6,5.1571428571428575,11.659374999999997,0.10344827586206896,1,6
7,5.642857142857144,12.566666666666665,3.2419354838709675,1,7
8,6.025641025641024,13.048484848484845,1.3870967741935485,1,8
9,5.602380952380951,12.115384615384617,2.8200000000000003,1,9
10,4.808108108108109,11.371428571428574,2.0689655172413794,1,10
11,4.912820512820514,11.537837837837838,3.515151515151515,1,11
12,5.321052631578948,12.427777777777777,0.6166666666666667,1,12
13,4.932432432432432,11.694285714285714,1.9625000000000001,1,13
14,4.4125000000000005,11.611428571428569,2.8675675675675674,1,14
15,4.34878048780488,11.723076923076922,1.040625,1,15
16,4.246341463414633,11.467567567567567,0.4264705882352941,1,16
17,4.516279069767442,11.777499999999998,3.0166666666666666,1,17
18,5.038095238095239,12.284615384615387,2.138888888888889,1,18
19,5.313157894736843,11.385714285714288,1.1545454545454545,1,19
20,5.335135135135136,12.241176470588236,2.8419354838709676,1,20
21,4.916279069767443,11.919512195121952,3.4,1,21
22,4.536585365853659,11.745945945945946,3.1823529411764704,1,22
23,5.115625,12.519354838709676,4.983870967741935,1,23
24,4.436842105263158,11.579411764705883,2.4636363636363634,1,24
25,3.560526315789473,11.275675675675679,2.984375,1,25
26,4.572093023255814,11.64,2.8972222222222226,1,26
27,4.217948717948717,11.305555555555554,2.481818181818182,1,27
28,3.837500000000001,10.805714285714286,3.309090909090909,1,28
29,4.985714285714286,12.021052631578948,6.4228571428571435,1,29
30,4.26842105263158,11.586486486486487,4.270967741935484,1,30
31,4.3068181818181825,11.414634146341463,4.705555555555556,1,31
32,4.505555555555556,11.573529411764705,3.3333333333333335,2,1
33,4.349999999999999,11.148717948717948,2.5171428571428573,2,2
34,4.21794871794872,11.2,1.903125,2,3
35,4.397560975609756,11.807894736842107,6.111428571428571,2,4
36,5.409756097560976,12.081578947368422,2.9303030303030297,2,5
37,4.995000000000001,11.916216216216213,2.66875,2,6
38,4.445,11.76842105263158,0.85625,2,7
39,4.743589743589744,11.831578947368419,6.6000000000000005,2,8
