PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-10.70,-0.50,-13.00,0.00,-188.40,-7.00,5.60,-8.60,8.60,-13.80,0.00,20.00,0,130,265,31,31,31
1970-02-01,1970,2,-8.40,2.80,-10.60,5.10,-85.20,-1.60,10.60,-4.50,12.70,112.80,0.00,85.00,0,465,1420,28,28,28
1970-03-01,1970,3,-7.50,1.50,-8.90,7.40,-115.50,-1.10,9.20,-3.40,14.10,101.70,0.00,130.00,0,170,1110,31,31,31
1970-04-01,1970,4,-0.40,8.60,-2.30,11.20,144.40,6.10,15.10,2.90,16.10,334.00,0.00,300.00,0,675,3015,30,30,30
1970-05-01,1970,5,7.90,12.70,5.40,13.70,313.70,13.20,18.80,10.10,22.90,497.10,0.00,265.00,0,850,3695,31,31,31
1970-06-01,1970,6,10.30,15.70,9.10,17.00,385.50,14.00,19.50,13.30,20.70,524.20,0.00,495.00,0,1855,7595,30,30,30
1970-07-01,1970,7,14.00,19.20,13.00,20.30,533.30,19.00,25.60,15.50,28.10,686.40,0.00,380.00,0,595,3490,31,31,31
1970-08-01,1970,8,16.90,19.40,16.10,19.80,564.70,20.20,25.20,19.70,27.00,720.60,0.00,425.00,0,1535,4080,31,31,31
1970-09-01,1970,9,12.20,18.00,7.70,19.00,482.80,17.70,23.80,9.50,25.20,621.40,0.00,355.00,0,865,4030,30,30,30
1970-10-01,1970,10,2.80,15.10,-0.70,16.60,313.80,8.70,20.00,4.90,22.10,481.10,0.00,75.00,0,250,790,31,31,31
1970-11-01,1970,11,-3.40,5.70,-7.70,8.50,64.20,5.70,12.90,-2.40,15.00,281.70,0.00,10.00,0,510,915,30,30,30
1970-12-01,1970,12,-8.00,1.70,-8.60,5.10,-79.10,-0.60,8.30,-4.00,10.40,118.10,0.00,75.00,0,595,1190,31,31,31
1971-01-01,1971,1,-10.30,0.10,-12.70,2.40,-164.00,-5.30,6.00,-6.50,7.80,2.10,0.00,95.00,0,400,1130,31,31,31
1971-02-01,1971,2,-8.70,1.00,-10.00,3.60,-110.70,-5.50,8.50,-6.80,10.20,57.60,0.00,160.00,0,305,1185,28,28,28
1971-03-01,1971,3,-7.10,6.30,-9.00,7.70,-48.30,-0.30,12.10,-1.80,15.50,189.40,0.00,185.00,0,560,1610,31,31,31
1971-04-01,1971,4,2.00,9.60,-0.90,11.00,157.20,10.20,17.80,6.60,20.50,412.50,0.00,50.00,0,450,815,30,30,30
1971-05-01,1971,5,4.40,11.90,2.10,13.40,266.80,12.60,19.80,9.20,21.30,517.10,0.00,355.00,0,1035,3415,31,31,31
1971-06-01,1971,6,11.60,17.50,8.10,18.00,431.40,17.80,21.20,17.20,22.00,579.30,0.00,695.00,0,1595,9605,30,30,30
1971-07-01,1971,7,16.90,18.90,16.00,19.30,557.20,20.00,25.30,19.50,26.80,697.50,0.00,610.00,0,1805,7405,31,31,31
1971-08-01,1971,8,15.90,18.80,13.50,19.70,540.60,19.60,23.90,18.20,25.30,664.90,0.00,960.00,0,1530,7570,31,31,31
1971-09-01,1971,9,11.50,17.50,8.00,18.00,439.60,17.00,22.70,14.20,24.20,595.50,0.00,140.00,0,590,1735,30,30,30
1971-10-01,1971,10,3.50,10.90,2.00,11.80,227.80,9.80,16.50,8.80,18.70,423.20,0.00,95.00,0,905,1510,31,31,31
1971-11-01,1971,11,0.60,8.50,-6.30,10.80,108.30,5.00,15.10,-1.40,16.40,298.90,0.00,25.00,0,150,295,30,30,30
1971-12-01,1971,12,-6.20,4.00,-7.00,5.60,-53.50,-2.00,9.10,-2.80,13.60,147.40,0.00,140.00,0,250,1220,31,31,31
1972-01-01,1972,1,-5.40,3.10,-7.80,4.40,-49.20,-0.70,10.80,-4.80,12.50,145.60,0.00,290.00,0,570,2195,31,31,31
1972-02-01,1972,2,-6.80,1.00,-8.40,1.90,-88.30,-1.20,7.70,-5.50,9.50,77.20,0.00,220.00,0,360,2165,29,29,29
1972-03-01,1972,3,-7.10,6.50,-10.00,9.20,-6.80,-2.20,12.40,-5.90,16.20,194.50,0.00,395.00,0,570,2420,31,31,31
1972-04-01,1972,4,-1.80,10.70,-7.60,11.80,136.80,6.00,17.00,-2.20,22.70,356.50,0.00,235.00,0,415,2010,30,30,30
1972-05-01,1972,5,5.20,11.90,2.60,15.10,277.80,12.90,19.20,11.30,22.70,492.50,0.00,345.00,0,785,3830,31,31,31
1972-06-01,1972,6,11.00,14.50,10.60,18.10,389.70,15.30,22.50,13.90,23.70,570.00,0.00,780.00,0,1585,7910,30,30,30
1972-07-01,1972,7,15.90,18.50,14.10,19.30,538.40,19.40,23.80,19.00,26.10,665.10,0.00,555.00,0,1630,7305,31,31,31
1972-08-01,1972,8,14.80,18.40,12.40,19.50,531.10,19.00,26.30,18.70,27.70,702.80,0.00,420.00,0,995,3685,31,31,31
1972-09-01,1972,9,7.70,17.50,7.30,18.50,394.90,14.50,23.40,13.00,24.10,560.60,0.00,85.00,0,725,1560,30,30,30
1972-10-01,1972,10,4.00,11.90,1.30,12.60,245.70,12.60,18.00,8.60,18.60,460.30,0.00,140.00,0,350,1435,31,31,31
1972-11-01,1972,11,-3.60,8.20,-4.90,9.50,78.10,0.80,14.80,-2.20,17.60,260.70,0.00,245.00,0,455,2080,30,30,30
1972-12-01,1972,12,-7.60,2.60,-9.00,6.10,-63.60,-2.90,10.50,-4.70,11.40,158.30,0.00,65.00,0,275,915,31,31,31
1973-01-01,1973,1,-6.20,0.30,-9.20,5.40,-76.60,-2.10,7.70,-4.60,10.20,93.40,0.00,240.00,0,410,1985,31,31,31
1973-02-01,1973,2,-7.40,4.40,-10.00,8.00,-55.40,-2.20,10.10,-3.40,12.60,140.80,0.00,110.00,0,720,1780,28,28,28
1973-03-01,1973,3,-4.40,6.10,-6.10,11.50,-23.20,2.30,11.50,-0.60,14.30,181.20,0.00,195.00,0,415,1380,31,31,31
1973-04-01,1973,4,0.90,12.40,-1.30,13.70,207.40,10.60,18.50,6.90,22.60,449.70,0.00,860.00,0,1195,6010,30,30,30
1973-05-01,1973,5,5.40,12.20,4.10,14.10,274.70,12.70,18.00,10.40,18.70,473.80,0.00,425.00,0,1490,4150,31,31,31
1973-06-01,1973,6,11.00,16.80,8.80,18.30,393.90,14.90,22.10,13.20,24.00,570.10,0.00,245.00,0,745,2660,30,30,30
1973-07-01,1973,7,16.70,19.00,15.90,20.00,560.50,20.60,25.70,19.70,26.10,713.70,0.00,755.00,0,1725,6260,31,31,31
1973-08-01,1973,8,17.50,19.10,17.00,20.40,568.80,21.50,26.10,21.40,27.50,743.90,0.00,85.00,0,265,960,31,31,31
1973-09-01,1973,9,11.60,16.50,7.50,17.40,400.50,17.10,20.30,14.10,22.60,561.50,0.00,330.00,0,580,2970,30,30,30
1973-10-01,1973,10,3.10,13.60,1.90,14.60,251.50,10.60,17.80,8.90,21.10,449.70,0.00,110.00,0,400,1515,31,31,31
1973-11-01,1973,11,-3.10,6.70,-4.30,9.30,40.10,3.40,13.20,0.30,15.90,239.20,0.00,25.00,0,145,295,30,30,30
1973-12-01,1973,12,-9.00,-2.80,-12.00,-0.30,-165.40,-3.80,5.00,-6.40,6.70,20.40,0.00,45.00,0,175,560,31,31,31
1974-01-01,1974,1,-7.80,-2.70,-9.40,-0.30,-170.00,-2.20,4.90,-3.40,7.10,22.30,0.00,5.00,0,415,485,31,31,31
1974-02-01,1974,2,-9.90,0.50,-13.50,3.30,-135.80,-6.00,9.60,-7.10,10.00,66.90,0.00,60.00,0,235,805,28,28,28
