MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.8709090909090915,9.98909090909091,-9.600000000000001,20.900000000000002,246.69454545454548
2,-2.952727272727274,11.509090909090906,-8.9,22.5,168.07090909090908
3,-1.1181818181818182,16.656363636363633,-6.0,25.700000000000003,144.29454545454547
4,2.7781818181818183,23.23454545454545,-2.2,32.4,121.2
5,8.905555555555559,27.428301886792454,3.7,33.300000000000004,116.51666666666664
6,14.492592592592596,29.146296296296303,7.7,37.2,162.3055555555556
7,19.487272727272728,33.46296296296297,14.5,38.800000000000004,222.6690909090909
8,20.60545454545455,34.44444444444444,15.600000000000001,39.5,173.85636363636365
9,15.50377358490566,30.767924528301897,10.100000000000001,38.300000000000004,217.0018867924528
10,8.372222222222222,25.01666666666667,1.9000000000000001,32.800000000000004,159.75
11,3.196296296296296,20.1462962962963,-2.0,29.200000000000003,206.71851851851844
12,-0.575925925925926,14.392592592592589,-6.1000000000000005,24.8,251.8740740740741
