MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,0.6964285714285715,10.830357142857144,-9.3,14.3,97.79821428571434
2,1.073214285714286,10.939285714285717,-8.700000000000001,16.7,75.79285714285716
3,2.392857142857143,13.298214285714291,-4.7,22.0,67.6625
4,3.7672727272727276,15.959999999999994,-1.6,25.200000000000003,51.9109090909091
5,6.80727272727273,19.86,0.0,28.3,51.485454545454544
6,9.836363636363634,22.212727272727264,5.5,32.4,48.12545454545455
7,11.98,24.010909090909102,8.5,37.800000000000004,42.44363636363636
8,12.407272727272725,23.61818181818182,7.7,34.800000000000004,51.46296296296296
9,10.612727272727273,21.48363636363637,5.6000000000000005,30.900000000000002,61.712962962962955
10,7.836363636363638,17.76000000000001,0.4,25.6,95.77272727272724
11,4.338181818181817,14.02,-3.1,17.2,112.08727272727275
12,1.5963636363636362,11.974545454545456,-8.4,15.100000000000001,109.64363636363636
