MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.8264705882353,32.943333333333335,18.8,35.1,15.799999999999999
2,22.833333333333332,32.93666666666667,18.900000000000002,36.2,
3,22.958823529411767,33.12,19.200000000000003,34.7,
4,22.778125,33.11071428571429,18.8,37.800000000000004,
5,23.030303030303028,32.971428571428575,18.7,38.400000000000006,
6,22.4,32.357142857142854,15.4,34.0,
7,21.672727272727283,31.81071428571428,17.900000000000002,36.1,0.0
8,21.375000000000004,32.18571428571429,17.7,35.800000000000004,
9,21.78787878787879,32.83214285714285,15.8,35.5,
10,22.269444444444453,33.34333333333334,18.8,36.6,
11,22.917647058823526,33.45,18.2,36.1,
12,23.01176470588235,33.06666666666667,18.8,35.4,
