MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.963636363636354,32.528124999999996,18.0,36.0,10.6375
2,22.745454545454546,32.37500000000001,13.8,38.800000000000004,20.75
3,22.697142857142858,32.67878787878788,17.8,35.0,18.56
4,22.396874999999998,33.53225806451613,18.8,39.0,8.200000000000001
5,22.0,33.428125,17.5,35.2,1.25
6,20.857575757575756,33.050000000000004,15.600000000000001,35.2,0.0
7,19.584374999999998,32.599999999999994,15.0,34.6,0.0
8,19.54375,33.06129032258064,15.4,35.6,0.0
9,20.330303030303032,33.959375,12.200000000000001,40.0,0.0
10,22.015151515151512,34.60909090909092,14.8,39.6,13.25
11,23.200000000000003,34.915625,18.6,37.4,10.6
12,23.096969696969698,33.590625,19.0,37.0,33.857142857142854
