DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,10.58,18.05,2.40,26.30,5.30,1,1
2,10.95,17.68,3.20,26.50,15.12,1,2
3,11.09,18.11,5.00,25.90,16.37,1,3
4,10.88,17.28,3.90,26.80,54.88,1,4
5,10.17,17.22,1.40,27.40,28.58,1,5
6,10.25,16.98,3.30,27.70,29.85,1,6
7,10.44,16.90,2.70,28.40,23.72,1,7
8,10.17,17.03,2.70,28.40,16.09,1,8
9,10.16,16.78,2.90,25.50,16.73,1,9
10,10.39,17.03,4.20,28.70,23.20,1,10
11,9.92,16.99,3.20,27.10,26.71,1,11
12,9.93,16.06,2.30,24.00,33.16,1,12
13,9.78,15.99,2.80,24.50,20.49,1,13
14,9.61,16.18,3.60,26.50,37.28,1,14
15,10.06,16.42,2.30,26.70,18.98,1,15
16,9.69,16.51,2.60,25.00,13.85,1,16
17,10.17,15.95,3.80,26.10,18.33,1,17
18,10.07,16.37,4.00,25.10,30.29,1,18
19,9.70,15.98,4.40,26.80,15.43,1,19
20,9.94,15.84,4.50,26.10,12.48,1,20
21,10.28,16.51,3.40,25.50,21.00,1,21
22,10.29,16.74,2.70,26.30,20.58,1,22
23,10.25,16.95,2.70,25.50,32.86,1,23
24,10.17,16.39,2.70,25.90,20.02,1,24
25,9.34,16.10,3.00,25.60,36.98,1,25
26,9.59,15.32,4.40,25.60,32.40,1,26
27,9.26,15.62,3.70,24.40,20.19,1,27
28,9.66,16.20,3.50,28.40,18.83,1,28
29,9.92,16.36,4.30,25.60,14.22,1,29
30,10.20,16.19,2.30,26.30,18.51,1,30
31,10.24,16.22,1.40,27.10,26.25,1,31
32,10.39,16.00,1.70,26.50,20.42,2,1
33,10.43,16.55,2.90,27.60,21.62,2,2
34,10.27,16.21,2.00,27.20,29.92,2,3
35,10.27,15.73,1.90,26.80,28.04,2,4
36,10.33,16.28,3.10,27.40,20.29,2,5
37,10.92,17.47,3.80,28.20,17.37,2,6
38,11.09,17.39,3.20,29.70,36.33,2,7
39,10.60,17.06,2.50,30.00,18.17,2,8
40,11.01,17.01,2.90,30.60,34.60,2,9
41,11.14,17.12,3.10,31.30,27.35,2,10
42,10.87,17.40,2.90,31.30,19.81,2,11
43,11.52,17.69,3.60,28.60,15.28,2,12
44,12.11,18.10,5.70,32.30,52.38,2,13
45,12.38,18.65,3.30,30.10,33.52,2,14
46,12.47,18.61,6.10,31.80,24.75,2,15
47,12.74,19.15,5.80,30.90,18.15,2,16
48,12.43,18.82,4.80,27.40,39.90,2,17
49,12.57,18.14,4.10,29.10,29.25,2,18
50,12.79,17.84,3.10,28.10,28.91,2,19
51,11.94,18.06,2.20,28.10,38.02,2,20
52,12.53,18.01,2.20,31.70,18.16,2,21
53,12.66,18.43,2.90,33.80,28.04,2,22
54,13.04,18.95,3.80,33.00,22.88,2,23
55,12.63,18.54,4.70,33.30,30.36,2,24
56,12.80,18.08,4.00,32.50,29.22,2,25
57,12.51,18.09,4.20,31.70,29.87,2,26
58,12.54,18.56,5.40,32.70,49.20,2,27
59,12.57,18.75,4.70,33.90,53.25,2,28
60,11.27,17.20,6.80,26.60,25.31,2,29
61,12.93,19.50,3.30,30.80,31.73,3,1
62,13.16,19.79,5.10,32.30,20.83,3,2
63,13.20,19.63,4.10,31.60,28.42,3,3
64,12.94,19.83,6.60,31.50,44.74,3,4
65,12.72,20.19,6.90,30.50,20.13,3,5
66,13.85,19.84,8.30,29.30,29.67,3,6
67,13.81,19.76,6.60,30.40,30.35,3,7
68,14.13,19.52,8.40,33.20,15.69,3,8
69,13.91,20.07,7.90,33.20,32.36,3,9
70,14.09,19.64,6.00,30.30,20.19,3,10
71,14.45,19.65,7.30,29.70,25.67,3,11
72,14.52,20.25,5.90,30.30,16.35,3,12
73,14.64,20.53,6.70,30.30,22.13,3,13
74,14.99,20.58,7.30,32.40,22.15,3,14
75,15.23,20.64,7.60,33.00,34.44,3,15
76,15.37,20.84,8.70,31.80,28.76,3,16
77,15.69,21.04,9.00,29.60,33.75,3,17
78,15.74,21.07,8.60,30.10,58.02,3,18
79,15.88,21.40,8.50,31.60,37.42,3,19
80,15.60,21.40,6.80,30.60,29.83,3,20
81,15.61,21.34,7.90,30.40,16.82,3,21
82,15.71,21.47,6.80,35.00,58.09,3,22
83,15.44,21.39,8.80,35.00,48.15,3,23
84,15.26,21.32,9.00,32.10,34.56,3,24
85,14.99,21.03,10.00,32.20,52.18,3,25
86,15.07,21.18,9.30,32.20,41.40,3,26
87,15.74,21.42,9.20,31.80,37.53,3,27
88,16.09,21.77,9.40,32.00,61.26,3,28
89,16.32,22.61,8.30,32.10,58.06,3,29
90,16.99,22.24,8.00,31.90,74.61,3,30
91,16.88,22.35,8.10,32.30,34.13,3,31
92,16.78,22.61,8.30,32.30,31.60,4,1
93,16.64,22.96,9.60,33.40,62.44,4,2
94,17.09,23.54,8.90,33.60,54.75,4,3
95,17.01,23.16,10.30,32.90,56.73,4,4
96,17.38,22.92,10.30,31.50,67.17,4,5
97,17.66,23.00,12.60,32.50,38.42,4,6
98,18.34,23.87,12.60,32.80,39.24,4,7
99,18.71,23.91,11.70,33.10,61.83,4,8
100,18.43,24.43,11.20,33.60,45.57,4,9
101,19.19,24.52,13.30,34.90,49.38,4,10
102,18.73,25.23,12.60,34.00,30.59,4,11
103,18.70,24.91,11.80,33.80,92.62,4,12
104,18.46,25.34,10.60,32.50,60.64,4,13
105,18.34,25.35,10.80,34.00,81.54,4,14
106,18.83,25.77,11.00,33.60,19.08,4,15
107,19.12,26.76,11.30,34.30,33.42,4,16
108,19.79,27.05,12.80,34.30,37.36,4,17
109,19.81,25.98,13.60,33.80,65.33,4,18
110,20.41,26.99,13.70,35.90,73.15,4,19
111,20.81,27.51,14.30,35.20,69.15,4,20
112,21.03,27.75,14.30,35.20,62.96,4,21
113,20.66,27.55,14.70,36.10,52.53,4,22
114,20.79,27.74,13.70,36.10,45.76,4,23
115,20.94,27.50,14.40,35.50,50.62,4,24
116,20.55,27.04,13.80,34.50,69.60,4,25
117,20.55,27.22,13.60,33.20,59.98,4,26
118,20.90,27.11,15.10,33.20,65.69,4,27
119,21.13,27.92,16.80,33.30,61.58,4,28
120,21.40,28.33,15.10,33.60,72.47,4,29
121,21.25,28.38,14.80,35.20,70.14,4,30
122,21.83,29.04,15.20,36.20,55.56,5,1
123,22.18,29.03,14.80,35.20,78.82,5,2
124,21.86,28.90,14.60,35.20,102.33,5,3
125,21.61,27.93,15.80,35.00,109.22,5,4
126,21.61,28.70,14.40,36.30,60.96,5,5
127,22.03,29.30,15.70,35.10,66.11,5,6
128,22.08,29.17,16.10,35.00,86.87,5,7
129,22.34,29.22,16.90,35.00,108.89,5,8
130,22.29,29.14,17.10,34.90,120.29,5,9
131,22.27,28.44,17.10,35.30,108.38,5,10
132,22.57,29.45,17.00,34.80,140.88,5,11
133,22.70,29.78,15.80,35.50,76.50,5,12
134,22.57,29.83,17.60,36.30,139.09,5,13
135,23.01,30.10,16.80,35.70,71.87,5,14
136,22.67,29.68,16.90,36.00,88.42,5,15
137,22.60,29.65,16.20,35.10,69.95,5,16
138,22.52,29.66,15.90,35.30,112.52,5,17
139,22.77,29.76,18.70,35.60,93.64,5,18
140,22.92,30.10,19.00,35.70,113.06,5,19
141,23.00,29.93,16.10,35.60,120.00,5,20
142,23.12,29.99,16.80,35.50,76.56,5,21
143,23.18,30.14,18.50,35.70,108.73,5,22
144,23.30,30.46,18.90,36.10,70.79,5,23
