MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,2.0719999999999996,17.96190476190476,-3.9000000000000004,22.900000000000002,65.408
2,3.6399999999999992,18.869565217391305,-1.7000000000000002,28.3,77.6
3,5.972,22.452173913043477,-0.30000000000000004,30.200000000000003,127.804
4,10.688000000000002,26.431818181818183,6.1000000000000005,33.0,140.776
5,15.767999999999999,29.125,11.5,35.1,170.69600000000003
6,19.968,33.080952380952375,15.8,38.900000000000006,223.37600000000003
7,24.616000000000003,35.18181818181818,19.700000000000003,39.7,145.46
8,24.555999999999997,34.53181818181818,20.900000000000002,39.7,219.68399999999994
9,20.716666666666672,32.37142857142857,15.8,36.1,176.53750000000002
10,15.183333333333332,28.727272727272727,10.0,34.5,90.5
11,9.654166666666667,24.490476190476194,4.3,28.8,88.01666666666667
12,3.2791666666666672,19.666666666666668,-2.0,25.6,61.00833333333332
