MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.4499999999999998,11.26428571428571,-8.8,13.8,112.28035714285713
2,0.15178571428571436,11.19642857142857,-7.0,17.3,91.91071428571432
3,1.0821428571428573,13.092857142857143,-5.0,20.1,82.42363636363633
4,2.4709090909090916,15.754545454545454,-2.4000000000000004,24.1,59.10181818181818
5,5.487272727272728,19.060000000000002,-0.5,26.0,60.35272727272729
6,8.575925925925924,21.42777777777778,2.9000000000000004,31.6,60.23333333333332
7,10.74181818181818,23.04363636363637,6.300000000000001,33.9,58.23454545454545
8,10.474545454545453,22.529090909090904,5.9,32.7,71.92363636363639
9,8.207272727272729,20.37090909090909,1.9000000000000001,27.700000000000003,75.03636363636362
10,5.660000000000001,17.036363636363635,-1.1,23.6,105.69272727272731
11,2.1854545454545455,13.869090909090906,-4.4,17.2,111.4111111111111
12,0.56,12.081818181818186,-5.9,16.1,121.41090909090909
