PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,11.30,17.70,9.50,20.10,457.60,16.40,23.40,13.80,24.60,608.80,0.00,125.00,0,340,1320,31,31,31
1970-02-01,1970,2,13.20,18.50,9.70,20.10,436.00,17.50,25.00,16.10,26.60,610.70,0.00,10.00,0,60,170,28,28,28
1970-03-01,1970,3,14.40,20.00,13.20,21.20,528.70,18.00,24.60,17.50,27.20,662.90,0.00,195.00,0,270,1630,31,31,31
1970-04-01,1970,4,16.30,22.30,13.70,23.70,589.70,21.50,27.60,21.20,28.70,742.80,0.00,175.00,0,845,2000,30,30,30
1970-05-01,1970,5,20.70,26.20,18.40,27.00,736.00,26.30,31.00,24.30,32.10,897.30,0.00,265.00,0,1285,2915,31,31,31
1970-06-01,1970,6,23.10,27.40,22.40,27.80,768.10,27.40,32.20,25.80,32.70,897.40,0.00,295.00,0,1020,2610,30,30,30
1970-07-01,1970,7,25.00,27.90,24.00,28.30,822.80,31.00,32.70,27.60,33.30,980.00,0.00,135.00,0,655,1705,31,31,31
1970-08-01,1970,8,25.20,27.30,24.60,27.80,812.20,30.00,32.50,29.00,33.10,975.90,0.00,185.00,0,810,2485,31,31,31
1970-09-01,1970,9,24.20,26.80,21.90,27.00,764.90,29.60,31.80,26.40,31.90,924.70,0.00,305.00,0,1420,4530,30,30,30
1970-10-01,1970,10,21.30,25.00,19.20,25.90,732.00,25.40,30.50,23.60,30.90,874.00,0.00,730.00,0,1055,5345,31,31,31
1970-11-01,1970,11,17.80,22.00,17.10,23.30,599.80,22.00,26.50,20.50,27.10,742.50,0.00,80.00,0,510,1360,30,30,30
1970-12-01,1970,12,15.60,20.20,14.10,20.60,555.50,19.50,25.40,19.00,27.10,699.30,0.00,360.00,0,1770,4620,31,31,31
1971-01-01,1971,1,11.00,16.70,10.20,19.90,422.30,14.80,22.20,14.40,23.70,579.10,0.00,115.00,0,475,1470,31,31,31
1971-02-01,1971,2,10.90,18.70,9.90,21.20,429.10,14.50,23.90,13.30,24.70,556.30,0.00,55.00,0,375,910,28,28,28
1971-03-01,1971,3,14.00,19.20,13.00,22.60,518.00,20.00,24.90,17.00,26.80,696.60,0.00,25.00,0,105,240,31,31,31
1971-04-01,1971,4,17.60,22.80,16.50,23.10,611.50,23.70,27.40,22.30,29.10,779.70,0.00,5.00,0,20,55,30,30,30
1971-05-01,1971,5,18.20,25.60,16.20,26.00,694.50,25.10,30.20,23.10,30.60,856.50,0.00,40.00,0,125,410,31,31,31
1971-06-01,1971,6,26.20,28.00,25.60,28.50,815.20,30.40,32.30,29.40,32.90,943.00,0.00,20.00,0,105,255,30,30,30
1971-07-01,1971,7,25.90,28.70,25.00,28.90,846.60,30.20,33.60,29.10,34.10,999.80,0.00,40.00,0,220,575,31,31,31
1971-08-01,1971,8,25.40,27.30,24.50,27.70,817.00,30.80,32.40,29.60,33.40,979.60,0.00,10.00,0,410,490,31,31,31
1971-09-01,1971,9,24.00,26.40,22.20,27.60,756.30,29.00,32.00,28.30,32.90,919.10,0.00,190.00,0,2350,3625,30,30,30
1971-10-01,1971,10,20.50,25.30,19.60,25.90,699.10,24.90,30.10,24.30,30.70,847.20,0.00,95.00,0,755,1230,31,31,31
1971-11-01,1971,11,16.90,21.50,14.70,22.20,583.00,21.30,27.20,18.10,27.80,738.10,0.00,135.00,0,255,1185,30,30,30
