MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.437500000000001,13.107142857142856,-23.1,22.1,27.33392857142858
2,-4.2714285714285705,14.833928571428574,-17.1,23.700000000000003,21.949999999999992
3,-2.54107142857143,18.689285714285713,-12.5,26.6,29.248214285714294
4,0.18,21.21454545454546,-7.1000000000000005,29.6,47.016363636363636
5,4.4781818181818185,25.376363636363642,-3.6,32.7,76.26363636363638
6,8.307272727272728,29.058181818181822,1.0,40.900000000000006,73.58
7,10.210909090909091,31.769090909090917,4.4,40.7,55.601818181818174
8,9.801818181818183,31.661818181818184,2.4000000000000004,40.400000000000006,66.75818181818184
9,6.092727272727273,27.61454545454545,-1.4000000000000001,36.800000000000004,58.058181818181815
10,2.681818181818181,23.341818181818184,-9.200000000000001,33.2,52.04727272727273
11,-1.7181818181818187,17.18909090909091,-11.8,24.700000000000003,40.53818181818182
12,-4.576363636363636,13.95818181818182,-14.200000000000001,21.3,32.038181818181826
