PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-1.70,1.70,-3.90,5.00,6.30,4.40,11.10,2.80,11.70,222.10,0.00,0.00,0,244,257,27,27,27
1970-02-01,1970,2,-1.10,5.60,-1.70,7.20,62.40,6.70,15.00,5.00,18.90,303.90,0.00,58.00,0,152,594,28,28,28
1970-03-01,1970,3,-0.60,5.60,-2.80,9.40,62.00,6.10,14.40,5.00,17.20,306.70,0.00,51.00,0,119,482,31,31,31
1970-04-01,1970,4,5.00,13.30,2.20,15.00,276.50,13.30,19.40,10.60,22.80,494.40,0.00,292.00,0,599,2437,30,30,30
1970-05-01,1970,5,11.70,16.70,10.00,18.30,443.30,17.80,24.40,14.40,28.30,679.10,0.00,180.00,0,411,2282,31,31,31
1970-06-01,1970,6,16.10,19.40,12.80,21.10,533.40,20.60,25.60,18.90,28.30,690.60,0.00,607.00,0,1346,5208,30,30,30
1970-07-01,1970,7,20.00,24.40,18.90,26.10,705.80,26.10,32.20,25.00,33.90,901.60,0.00,246.00,0,447,1774,31,31,31
1970-08-01,1970,8,22.80,25.60,21.70,26.10,749.90,28.90,33.30,26.70,35.00,955.70,0.00,99.00,0,897,1906,31,31,31
1970-09-01,1970,9,19.40,25.00,15.60,25.60,662.10,25.00,31.10,20.00,31.70,843.30,0.00,89.00,0,673,1606,30,30,30
1970-10-01,1970,10,8.90,19.40,5.60,20.60,448.40,16.10,25.60,15.60,26.10,685.40,0.00,160.00,0,236,932,31,31,31
1970-11-01,1970,11,2.80,10.60,0.00,13.30,211.70,12.80,20.60,5.60,22.20,495.70,0.00,30.00,0,259,432,30,30,30
