MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,0.7839285714285714,24.757142857142867,-5.0,28.5,5.946428571428575
2,1.9464285714285716,26.50535714285715,-4.4,31.0,6.576785714285714
3,3.558928571428571,28.59821428571428,-2.2,35.0,9.6625
4,5.921428571428572,29.87678571428572,0.0,33.9,27.439285714285717
5,7.543636363636366,30.12363636363636,2.2,38.900000000000006,71.28909090909093
6,8.914285714285713,28.242857142857144,2.8000000000000003,33.9,142.9714285714286
7,8.375000000000002,26.558928571428577,3.9000000000000004,30.0,139.0732142857143
8,8.414285714285715,26.78571428571429,2.8000000000000003,30.6,138.1946428571429
9,8.354545454545455,26.19454545454547,-0.6000000000000001,29.6,124.27272727272731
10,5.945454545454545,26.780000000000005,-0.6000000000000001,36.1,66.10181818181817
11,2.725454545454545,26.103636363636372,-4.4,30.1,10.876363636363637
12,0.9454545454545455,25.03818181818182,-7.800000000000001,30.0,5.176363636363636
