MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.8500000000000005,11.262500000000001,-15.100000000000001,16.6,63.423214285714266
2,-2.1160714285714293,11.703571428571431,-13.4,19.900000000000002,44.353571428571435
3,-0.9818181818181818,14.783636363636367,-6.9,23.5,45.06666666666667
4,-0.011320754716981126,18.48679245283019,-4.9,28.3,43.48653846153846
5,3.064150943396227,22.337735849056607,-3.0,29.6,47.336538461538446
6,6.5547169811320725,24.975471698113203,0.1,34.9,48.37169811320753
7,8.839622641509434,27.179245283018865,4.3,39.300000000000004,43.592452830188684
8,8.364814814814814,26.181481481481477,1.2000000000000002,37.800000000000004,52.77962962962962
9,5.3277777777777775,23.053703703703704,-0.5,33.1,55.71851851851853
10,2.153703703703704,18.479629629629628,-5.7,27.700000000000003,71.81666666666668
11,-1.018518518518518,14.287037037037042,-7.6000000000000005,19.200000000000003,68.32777777777777
12,-2.373584905660377,12.273584905660377,-14.0,16.6,62.486792452830194
