MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,0.10909090909090909,12.70727272727273,-6.0,20.700000000000003,94.16363636363636
2,-0.2436363636363637,13.807272727272728,-7.6000000000000005,23.700000000000003,85.8327272727273
3,0.9072727272727273,17.05454545454545,-4.3,26.8,113.1509090909091
4,4.48,21.98703703703703,-0.8,30.400000000000002,120.49454545454542
5,9.316666666666666,25.484905660377358,2.8000000000000003,31.1,124.49074074074076
6,14.555555555555554,27.73333333333333,8.6,33.9,186.4111111111111
7,20.05272727272727,31.77407407407407,12.8,36.9,241.59090909090915
8,21.074545454545447,32.95925925925927,15.8,38.5,144.7018181818182
9,15.68888888888889,29.687037037037026,8.4,36.5,184.59629629629634
10,9.781481481481482,24.970370370370368,4.5,32.1,106.69629629629628
11,5.7240740740740765,20.587037037037035,0.4,28.0,104.61111111111111
12,2.0203703703703706,15.720370370370372,-4.1000000000000005,25.8,106.54259259259258
