MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.4566037735849053,12.192452830188682,-8.9,17.6,45.78653846153846
2,-2.4666666666666663,13.207407407407404,-6.300000000000001,22.200000000000003,59.558490566037754
3,-0.8037037037037037,17.307407407407407,-4.6000000000000005,24.5,105.73888888888894
4,3.6944444444444455,22.692592592592593,-1.1,29.5,151.68148148148148
5,9.498113207547172,26.501923076923074,3.9000000000000004,33.1,172.51698113207544
6,14.847169811320757,29.024528301886786,9.8,36.800000000000004,236.38490566037734
7,20.00555555555556,32.967924528301886,15.3,37.9,219.30555555555563
8,21.4625,33.7462962962963,15.8,38.800000000000004,149.87636363636366
9,16.266666666666662,30.781481481481478,9.700000000000001,36.9,231.3703703703704
10,8.862962962962962,25.712962962962962,2.2,31.5,137.86226415094342
11,3.335185185185185,20.571698113207542,-1.0,24.8,71.44905660377358
12,-0.8490566037735846,14.747169811320752,-5.6000000000000005,21.6,45.14716981132075
