DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,6.70,16.10,6.70,16.10,0.00,1,2
2,3.90,8.30,3.90,8.30,23.00,1,5
3,8.90,11.10,8.90,11.10,23.00,1,6
4,3.90,11.10,3.90,11.10,5.00,1,7
5,7.80,14.40,7.80,14.40,8.00,1,8
6,7.80,12.80,7.80,12.80,279.00,1,9
7,8.90,12.20,8.90,12.20,274.00,1,12
8,5.00,12.80,5.00,12.80,30.00,1,13
9,7.80,11.10,7.80,11.10,130.00,1,14
10,8.90,11.10,8.90,11.10,658.00,1,15
11,8.90,13.90,8.90,13.90,36.00,1,16
12,2.80,10.00,2.80,10.00,3.00,1,20
13,6.70,8.30,6.70,8.30,13.00,1,21
14,1.70,7.20,1.70,7.20,3.00,1,22
15,2.80,7.20,2.80,7.20,10.00,1,23
16,3.90,8.30,3.90,8.30,28.00,1,26
17,3.90,11.10,3.90,11.10,0.00,1,27
18,6.70,11.10,6.70,11.10,0.00,1,28
19,1.70,10.00,1.70,10.00,0.00,1,29
20,1.10,7.20,1.10,7.20,0.00,1,30
21,1.70,15.60,1.70,15.60,3.00,2,2
22,2.80,9.40,2.80,9.40,3.00,2,3
23,5.00,9.40,5.00,9.40,3.00,2,4
24,2.80,9.40,2.80,9.40,30.00,2,5
25,1.10,12.20,1.10,12.20,8.00,2,6
26,1.10,10.60,1.10,10.60,0.00,2,9
27,2.20,12.20,2.20,12.20,0.00,2,10
28,0.00,14.40,0.00,14.40,0.00,2,11
29,12.80,19.40,12.80,19.40,0.00,2,12
30,11.70,19.40,11.70,19.40,0.00,2,13
31,6.10,15.00,6.10,15.00,175.00,2,17
32,3.90,11.70,3.90,11.70,0.00,2,18
33,8.90,17.20,8.90,17.20,0.00,2,19
34,13.90,16.10,13.90,16.10,76.00,2,20
35,8.90,12.20,8.90,12.20,142.00,2,23
36,10.00,13.90,10.00,13.90,394.00,2,24
37,10.00,12.80,10.00,12.80,0.00,2,25
38,8.90,16.10,8.90,16.10,33.00,2,26
39,4.40,14.40,4.40,14.40,5.00,2,27
40,2.20,13.30,2.20,13.30,0.00,3,2
41,3.90,15.00,3.90,15.00,0.00,3,3
42,6.10,14.40,6.10,14.40,0.00,3,4
43,7.20,15.00,7.20,15.00,8.00,3,5
44,4.40,15.60,4.40,15.60,0.00,3,6
45,8.30,17.80,8.30,17.80,30.00,3,9
46,7.20,10.00,7.20,10.00,53.00,3,10
47,8.90,15.00,8.90,15.00,58.00,3,11
48,6.10,12.80,6.10,12.80,41.00,3,12
49,4.40,15.60,4.40,15.60,10.00,3,13
50,4.40,13.30,4.40,13.30,97.00,3,16
51,2.80,17.80,2.80,17.80,0.00,3,17
52,5.60,18.90,5.60,18.90,0.00,3,18
53,10.60,17.80,10.60,17.80,0.00,3,19
54,4.40,16.10,4.40,16.10,249.00,3,20
55,2.80,13.90,2.80,13.90,86.00,3,23
56,8.30,13.90,8.30,13.90,0.00,3,24
57,6.10,15.60,6.10,15.60,38.00,3,25
58,6.10,15.60,6.10,15.60,0.00,3,26
59,11.70,18.30,11.70,18.30,175.00,3,27
60,6.70,20.00,6.70,20.00,267.00,3,30
61,9.40,23.30,9.40,23.30,0.00,3,31
62,11.70,21.70,11.70,21.70,0.00,4,1
63,9.40,14.40,9.40,14.40,856.00,4,2
64,6.10,17.20,6.10,17.20,0.00,4,3
65,15.00,20.60,15.00,20.60,262.00,4,6
66,13.30,22.80,13.30,22.80,20.00,4,7
67,15.00,17.80,15.00,17.80,15.00,4,8
68,16.10,17.80,16.10,17.80,193.00,4,9
69,13.30,19.40,13.30,19.40,170.00,4,10
70,18.90,23.30,18.90,23.30,61.00,4,13
71,15.00,19.40,15.00,19.40,132.00,4,14
72,13.30,20.60,13.30,20.60,0.00,4,15
73,11.70,22.20,11.70,22.20,0.00,4,16
74,13.30,21.70,13.30,21.70,0.00,4,17
75,11.70,23.30,11.70,23.30,0.00,4,20
76,17.80,23.90,17.80,23.90,0.00,4,21
77,18.90,22.20,18.90,22.20,38.00,4,22
78,20.00,23.90,20.00,23.90,160.00,4,23
79,18.90,23.90,18.90,23.90,556.00,4,24
80,15.00,26.10,15.00,26.10,0.00,4,27
81,15.60,28.30,15.60,28.30,0.00,4,28
82,19.40,27.80,19.40,27.80,0.00,4,29
83,18.30,26.10,18.30,26.10,0.00,4,30
84,20.00,29.40,20.00,29.40,69.00,5,1
85,13.90,24.40,13.90,24.40,254.00,5,4
86,17.20,28.30,17.20,28.30,0.00,5,5
87,20.60,26.10,20.60,26.10,0.00,5,6
88,21.70,25.00,21.70,25.00,196.00,5,7
89,17.80,23.90,17.80,23.90,310.00,5,8
90,15.60,23.30,15.60,23.30,66.00,5,11
91,16.10,23.90,16.10,23.90,401.00,5,12
92,15.00,20.00,15.00,20.00,229.00,5,13
93,15.60,23.90,15.60,23.90,5.00,5,14
94,16.70,22.80,16.70,22.80,0.00,5,15
95,17.80,26.10,17.80,26.10,472.00,5,18
96,16.70,27.20,16.70,27.20,5.00,5,19
97,16.70,27.80,16.70,27.80,0.00,5,20
98,17.80,30.00,17.80,30.00,0.00,5,21
99,18.90,29.40,18.90,29.40,0.00,5,22
100,16.70,27.20,16.70,27.20,0.00,5,26
101,15.00,29.40,15.00,29.40,0.00,5,27
102,17.80,28.90,17.80,28.90,0.00,5,28
103,20.60,25.00,20.60,25.00,18.00,5,29
