MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.693749999999998,32.67741935483871,12.200000000000001,34.4,7.75
2,22.334374999999998,32.51935483870969,19.200000000000003,34.6,3.8000000000000003
3,22.523529411764706,32.606249999999996,11.100000000000001,35.0,1.8875000000000002
4,22.590322580645164,32.696666666666665,19.900000000000002,36.2,1.55
5,22.70625,32.784375,20.0,38.6,15.884615384615385
6,22.465625000000003,32.235483870967734,14.8,34.800000000000004,8.3
7,22.300000000000004,32.081250000000004,19.0,37.0,5.609090909090909
8,22.273529411764706,31.956249999999997,19.0,34.2,4.644444444444444
9,22.382352941176475,32.59354838709677,19.400000000000002,39.800000000000004,6.445454545454546
10,22.442424242424245,33.228125000000006,20.200000000000003,35.6,7.720000000000001
11,22.59142857142857,33.10294117647059,20.0,36.2,7.300000000000001
12,22.727272727272727,32.62,19.400000000000002,34.5,6.742857142857143
