MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,1.5709090909090913,12.680000000000001,68.37454545454544
2,1.5527272727272727,13.578181818181815,76.26727272727273
3,3.685454545454547,16.860000000000003,114.36545454545455
4,8.02181818181818,21.789090909090916,135.62727272727273
5,13.01851851851852,25.432075471698116,143.7592592592592
6,17.49259259259259,28.057407407407407,256.85370370370373
7,21.95818181818182,32.18888888888889,279.87636363636364
8,23.75454545454545,32.7888888888889,172.63090909090906
9,18.97735849056604,30.25849056603774,168.05283018867922
10,13.26851851851852,25.53888888888889,83.63518518518515
11,7.9833333333333325,20.738888888888887,74.27777777777776
12,3.4351851851851847,15.524074074074074,56.487037037037034
