MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.08,11.040000000000003,227.575
2,-3.2449999999999997,11.065000000000003,192.075
3,-2.0949999999999998,17.145,141.125
4,1.2650000000000001,24.405000000000005,110.975
5,6.825000000000001,28.669999999999998,109.55
6,13.834999999999999,30.255000000000003,159.85
7,18.919999999999998,34.37,172.475
8,19.905,34.80500000000001,134.225
9,14.225000000000003,31.209999999999997,217.975
10,7.144999999999999,25.044999999999998,146.325
11,2.1149999999999998,20.125,168.55
12,-1.29,14.930000000000001,183.9
