MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-8.157692307692308,9.007692307692306,8.059999999999999
2,-6.263999999999999,12.903999999999998,9.828000000000001
3,-1.7879999999999998,19.131999999999998,22.896000000000004
4,4.788,26.679999999999996,30.924
5,10.7,31.368,49.632
6,16.924,35.01200000000001,75.028
7,20.383999999999997,34.72800000000001,170.66400000000002
8,19.108000000000004,33.60799999999999,125.08400000000002
9,12.563999999999998,29.967999999999996,64.804
10,5.38,25.736,38.64000000000001
11,-2.3120000000000003,18.827999999999996,16.984
12,-6.712000000000001,11.684000000000003,10.120833333333335
