MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.266666666666666,10.962745098039212,52.88600000000001
2,-2.7470588235294118,11.293999999999999,39.121568627450976
3,-1.6235294117647059,14.048000000000004,40.765999999999984
4,-0.4291666666666667,17.39375,39.272340425531915
5,2.2530612244897963,21.483673469387753,45.91020408163264
6,5.546000000000001,24.216000000000005,49.150000000000006
7,7.881632653061224,26.495918367346942,41.12653061224489
8,7.733999999999997,25.972,53.763999999999996
9,5.222448979591837,22.867346938775515,45.699999999999996
10,1.7959183673469388,18.302083333333332,55.116666666666646
11,-1.2367346938775514,13.555102040816324,59.71875
12,-2.7260000000000004,11.517999999999999,53.602127659574485
