MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-5.312962962962962,8.344444444444443,157.81923076923078
2,-4.6415094339622645,8.647169811320754,128.57547169811323
3,-3.4886792452830186,11.451923076923077,114.4901960784314
4,-2.535294117647059,15.045098039215683,75.88431372549019
5,-0.1568627450980392,18.916,82.278
6,3.3490196078431387,21.090000000000003,80.63333333333333
7,5.409433962264151,22.454716981132073,97.08400000000002
8,4.523076923076923,21.62352941176471,110.96470588235293
9,2.3923076923076927,18.583999999999993,101.29999999999997
10,-0.35961538461538445,14.654901960784313,139.12115384615385
11,-2.9867924528301892,11.145283018867925,144.11346153846154
12,-5.023076923076922,9.23846153846154,157.6076923076923
