MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-10.914545454545452,1.8509803921568624,39.66363636363636
2,-11.441818181818189,1.6380000000000001,29.71999999999999
3,-7.749090909090909,5.5520000000000005,55.19999999999998
4,-2.129090909090909,12.281632653061223,73.63454545454545
5,1.7581818181818185,17.560416666666672,99.84363636363636
6,5.396363636363636,19.572,99.16000000000003
7,9.303636363636363,23.693877551020414,105.31454545454542
8,12.360000000000001,25.028571428571432,125.21454545454544
9,10.464814814814813,22.267999999999997,152.32592592592593
10,4.585185185185184,17.78,124.1814814814815
11,-2.075925925925926,12.744897959183676,83.06666666666668
12,-7.335185185185185,6.085106382978722,55.198148148148135
