MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-8.328571428571427,9.157142857142858,59.82857142857142
2,-5.657142857142858,10.314285714285717,58.214285714285715
3,-3.9285714285714284,14.02857142857143,56.1
4,-4.2875000000000005,19.4625,32.0875
5,1.1,22.7375,34.275000000000006
6,3.8000000000000003,26.1625,34.875
7,7.200000000000001,27.157142857142855,44.957142857142856
8,7.616666666666667,27.233333333333338,61.20000000000001
9,3.9666666666666672,21.566666666666666,36.800000000000004
10,0.9142857142857144,16.67142857142857,71.21428571428572
11,-3.514285714285714,11.242857142857146,54.785714285714285
12,-8.12857142857143,8.700000000000001,65.89999999999999
