MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.4446428571428572,14.390384615384619,72.94285714285716
2,1.2767857142857146,16.977777777777778,105.41071428571429
3,4.7232142857142865,22.02037037037037,179.63928571428568
4,10.499999999999998,27.89622641509434,221.9303571428571
5,16.275000000000002,31.388235294117642,235.83214285714283
6,20.403571428571432,33.57647058823531,323.1803571428571
7,23.92142857142857,36.648076923076935,156.5482142857143
8,23.84285714285715,36.03846153846154,117.93035714285715
9,19.19636363636364,33.484313725490196,68.11636363636366
10,13.149090909090908,28.728846153846145,53.22363636363636
11,6.3927272727272735,23.380769230769236,79.37636363636364
12,0.8890909090909089,16.74615384615384,48.652727272727255
