MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,10.203571428571426,22.699999999999996,128.91071428571428
2,10.626785714285713,23.7,133.4232142857143
3,12.128571428571428,25.094642857142855,168.9142857142858
4,15.280357142857145,26.919642857142865,176.84821428571428
5,18.95454545454546,29.12777777777777,262.22909090909087
6,22.3,31.52727272727272,275.1909090909091
7,24.960714285714285,32.649090909090916,151.29464285714286
8,24.580357142857142,32.54181818181818,192.33928571428572
9,22.92962962962963,31.701851851851856,168.30370370370372
10,20.276363636363634,29.62727272727273,141.4436363636364
11,16.79454545454546,27.163636363636364,125.44545454545455
12,12.738181818181824,24.090909090909086,111.95636363636365
